$ Get data for 692:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:30:46 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA692           Pigtail Peak
WA692       0111   4     30.00
WA692       0111   5     34.00
WA692       0111   6     34.00
WA692       0111   7     34.00
WA692       0111   8     22.00
WA692       0111   9     23.00
WA692       0111  10     15.00
WA692       0111  11     14.00
WA692       0111  12     34.00
WA692       0111  13     36.00
WA692       0111  14     39.00
WA692       0111  15     39.00
WA692       0111  16     42.00
WA692       0111  17     35.00
WA692       0111  18     25.00
WA692       0111  19     30.00
WA692       0111  20     34.00
WA692       0111  21     34.00
WA692       0111  22     43.00
WA692       0111  23     37.00
WA692       0111  24     40.00
WA692       0111  25     40.00
WA692       0111  26     47.00
WA692       0111  27     51.00
WA692       0111  28     39.00
WA692       0111  29     33.00
WA692       0111  30     33.00
WA692       0111  31     28.00
WA692       0211   1     26.00
WA692       0211   2     47.00
WA692       0211   3     37.00
WA692       0211   4     37.00
WA692       0211   5     31.00
WA692       0211   6     36.00
WA692       0211   7     30.00
WA692       0211   8     30.00
WA692       0211   9     39.00
WA692       0211  10     43.00
WA692       0211  11     40.00
WA692       0211  12     40.00
WA692       0211  13     37.00
WA692       0211  14     36.00
WA692       0211  15     29.00
WA692       0211  16     27.00
WA692       0211  17     31.00
WA692       0211  18     30.00
WA692       0211  19     31.00
WA692       0211  20     28.00
WA692       0211  21     25.00
WA692       0211  22     20.00
WA692       0211  23     21.00
WA692       0211  24     14.00
WA692       0211  25     19.00
WA692       0211  26     19.00
WA692       0211  27     26.00
WA692       0211  28     24.00
WA692       0311   1     33.00
WA692       0311   2     33.00
WA692       0311   3     29.00
WA692       0311   4     31.00
WA692       0311   5     33.00
WA692       0311   6     34.00
WA692       0311   7     29.00
WA692       0311   8     34.00
WA692       0311   9     36.00
WA692       0311  10     36.00
WA692       0311  11     36.00
WA692       0311  12     33.00
WA692       0311  13     35.00
WA692       0311  14     33.00
WA692       0311  15     36.00
WA692       0311  16     34.00
WA692       0311  17     31.00
WA692       0311  18     28.00
WA692       0311  19     40.00
WA692       0311  20     28.00
WA692       0311  21     41.00
WA692       0311  22     36.00
WA692       0311  23     34.00
WA692       0311  24     33.00
WA692       0311  25     38.00
WA692       0311  26     35.00
WA692       0311  27     36.00
WA692       0311  28     38.00
WA692       0311  29     35.00
WA692       0311  30     39.00
WA692       0311  31     39.00
WA692       0411   1     46.00
WA692       0411   2     29.00
WA692       0411   3     37.00
WA692       0411   4     32.00
WA692       0411   5     29.00
WA692       0411   6     29.00
WA692       0411   7     35.00
WA692       0411   8     46.00
WA692       0411   9     34.00
WA692       0411  10     40.00
WA692       0411  11     31.00
WA692       0411  12     39.00
WA692       0411  13     38.00
WA692       0411  14     33.00
WA692       0411  15     42.00
WA692       0411  16     36.00
WA692       0411  17     36.00
WA692       0411  18     36.00
WA692       0411  19     37.00
WA692       0411  20     42.00
WA692       0411  21     30.00
WA692       0411  22     43.00
WA692       0411  23     50.00
WA692       0411  24     36.00
WA692       0411  25     33.00
WA692       0411  26     38.00
WA692       0411  27     36.00
WA692       0411  28     35.00
WA692       0411  29     35.00
WA692       0411  30     40.00
WA692       0511   1     55.00
WA692       0511   2     39.00
WA692       0511   3     36.00
WA692       0511   4     59.00
WA692       0511   5     38.00
WA692       0511   6     42.00
WA692       0511   7     36.00
WA692       0511   8     40.00
WA692       0511   9     44.00
WA692       0511  10     57.00
WA692       0511  11     51.00
WA692       0511  12     45.00
WA692       0511  13     48.00
WA692       0511  14     47.00
WA692       0511  15     40.00
WA692       0511  16     38.00
WA692       0511  17     52.00
WA692       0511  18     53.00
WA692       0511  19     53.00
WA692       0511  20     61.00
WA692       0511  21     38.00
WA692       0511  22     43.00
WA692       0511  23     44.00
WA692       0511  24     48.00
WA692       0511  25     40.00
WA692       0511  26     37.00
WA692       0511  27     39.00
WA692       0511  28     44.00
WA692       0511  29     41.00
WA692       0511  30     42.00
WA692       0511  31     50.00
WA692       0611   1     42.00
WA692       0611   2     38.00
WA692       0611   3     53.00
WA692       0611   4     57.00
WA692       0611   5     65.00
WA692       0611   6     58.00
WA692       0611   7     40.00
WA692       0611   8     44.00
WA692       0611   9     58.00
WA692       0611  10     60.00
WA692       0611  11     50.00
WA692       0611  12     53.00
WA692       0611  13     43.00
WA692       0611  14     50.00
WA692       0611  15     42.00
WA692       0611  16     46.00
WA692       0611  17     55.00
WA692       0611  18     45.00
WA692       0611  19     46.00
WA692       0611  20     55.00
WA692       0611  21     64.00
WA692       0611  22     65.00
WA692       0611  23     42.00
WA692       0611  24     45.00
WA692       0611  25     50.00
WA692       0611  26     60.00
WA692       0611  27     60.00
WA692       0611  28     69.00
WA692       0611  29     46.00
WA692       0611  30     44.00
WA692       0711   1     60.00
WA692       0711   2     68.00
WA692       0711   3     55.00
WA692       0711   4     65.00
WA692       0711   5     69.00
WA692       0711   6     69.00
WA692       0711   7     58.00
WA692       0711   8     48.00
WA692       0711   9     56.00
WA692       0711  10     57.00
WA692       0711  11     58.00
WA692       0711  12     47.00
WA692       0711  13     50.00
WA692       0711  14     46.00
WA692       0711  15     58.00
WA692       0711  16     55.00
WA692       0711  17     57.00
WA692       0711  18     62.00
WA692       0711  19     45.00
WA692       0711  20     54.00
WA692       0711  21     46.00
WA692       0711  22     54.00
WA692       0711  23     65.00
WA692       0711  24     73.00
WA692       0711  25     57.00
WA692       0711  26     52.00
WA692       0711  27     55.00
WA692       0711  28     65.00
WA692       0711  29     62.00
WA692       0711  30     67.00
WA692       0711  31     60.00
WA692       0811   1     67.00
WA692       0811   2     62.00
WA692       0811   3     63.00
WA692       0811   4     66.00
WA692       0811   5     58.00
WA692       0811   6     60.00
WA692       0811   7     63.00
WA692       0811   8     63.00
WA692       0811   9     56.00
WA692       0811  10     56.00
WA692       0811  11     62.00
WA692       0811  12     67.00
WA692       0811  13     59.00
WA692       0811  14     55.00
WA692       0811  15     54.00
WA692       0811  16     64.00
WA692       0811  17     62.00
WA692       0811  18     61.00
WA692       0811  19     67.00
WA692       0811  20     69.00
WA692       0811  21     73.00
WA692       0811  22     62.00
WA692       0811  23     61.00
WA692       0811  24     70.00
WA692       0811  25     68.00
WA692       0811  26     72.00
WA692       0811  27     71.00
WA692       0811  28     75.00
WA692       0811  29     64.00
WA692       0811  30     53.00
WA692       0811  31     43.00
WA692       0911   1     56.00
WA692       0911   2     58.00
WA692       0911   3     58.00
WA692       0911   4     69.00
WA692       0911   5     67.00
WA692       0911   6     70.00
WA692       0911   7     70.00
WA692       0911   8     73.00
WA692       0911   9     75.00
WA692       0911  10     72.00
WA692       0911  11     76.00
WA692       0911  12     71.00
WA692       0911  13     67.00
WA692       0911  14     62.00
WA692       0911  15     43.00
WA692       0911  16     46.00
WA692       0911  17     43.00
WA692       0911  18     49.00
WA692       0911  19     53.00
WA692       0911  20     60.00
WA692       0911  21     65.00
WA692       0911  22     60.00
WA692       0911  23     65.00
WA692       0911  24     72.00
WA692       0911  25     53.00
WA692       0911  26     46.00
WA692       0911  27     44.00
WA692       0911  28     44.00
WA692       0911  29     60.00
WA692       0911  30     63.00
WA692       1011   1     54.00
WA692       1011   2     46.00
WA692       1011   3     42.00
WA692       1011   4     45.00
WA692       1011   5     35.00
WA692       1011   6     36.00
WA692       1011   7     39.00
WA692       1011   8     47.00
WA692       1011   9     47.00
WA692       1011  10     43.00
WA692       1011  11     38.00
WA692       1011  12     35.00
WA692       1011  13     44.00
WA692       1011  14     41.00
WA692       1011  15     47.00
WA692       1011  16     45.00
WA692       1011  17     54.00
WA692       1011  18     47.00
WA692       1011  19     48.00
WA692       1011  20     44.00
WA692       1011  21     41.00
WA692       1011  22     45.00
WA692       1011  23     42.00
WA692       1011  24     34.00
WA692       1011  25     37.00
WA692       1011  26     40.00
WA692       1011  27     45.00
WA692       1011  28     46.00
WA692       1011  29     40.00
WA692       1011  30     45.00
WA692       1011  31     31.00
WA692       1111   1     38.00
WA692       1111   2     46.00
WA692       1111   3     30.00
WA692       1111   4     27.00
WA692       1111   5     31.00
WA692       1111   6     33.00
WA692       1111   7     29.00
WA692       1111   8     38.00
WA692       1111   9     37.00
WA692       1111  10     46.00
WA692       1111  11     39.00
WA692       1111  12     31.00
WA692       1111  13     30.00
WA692       1111  14     29.00
WA692       1111  15     26.00
WA692       1111  16     35.00
WA692       1111  17     34.00
WA692       1111  18     25.00
WA692       1111  19     24.00
WA692       1111  20     33.00
WA692       1111  21     32.00
WA692       1111  22     37.00
WA692       1111  23     37.00
WA692       1111  24     28.00
WA692       1111  25     26.00
WA692       1111  26     41.00
WA692       1111  27     42.00
WA692       1111  28     35.00
WA692       1111  29     40.00
WA692       1111  30     32.00
WA692       1211   1     47.00
WA692       1211   2     31.00
WA692       1211   3     39.00
WA692       1211   4     36.00
WA692       1211   5     46.00
WA692       1211   6     42.00
WA692       1211   7     40.00
WA692       1211   8     47.00
WA692       1211   9     48.00
WA692       1211  10     40.00
WA692       1211  11     32.00
WA692       1211  12     22.00
WA692       1211  13     37.00
WA692       1211  14     33.00
WA692       1211  15     33.00
WA692       1211  16     41.00
WA692       1211  17     52.00
WA692       1211  18     37.00
WA692       1211  19     39.00
WA692       1211  20     34.00
WA692       1211  21     31.00
WA692       1211  22     45.00
WA692       1211  23     33.00
WA692       1211  24     43.00
WA692       1211  25     42.00
WA692       1211  26     27.00
WA692       1211  27     35.00
WA692       1211  28     37.00
WA692       1211  29     34.00
WA692       1211  30     33.00
WA692       1211  31     27.00
WA692       0112   1     28.00
WA692       0112   2     34.00
WA692       0112   3     37.00
WA692       0112   4     40.00
WA692       0112   5     30.00
WA692       0112   6     23.00
WA692       0112   7     32.00
WA692       0112   8     40.00
WA692       0112   9     38.00
WA692       0112  10     28.00
WA692       0112  11     26.00
WA692       0112  12     48.00
WA692       0112  13     46.00
WA692       0112  14     36.00
WA692       0112  15     18.00
WA692       0112  16     17.00
WA692       0112  17     19.00
WA692       0112  18     33.00
WA692       0112  19     33.00
WA692       0112  20     34.00
WA692       0112  21     34.00
WA692       0112  22     29.00
WA692       0112  23     27.00
WA692       0112  24     36.00
WA692       0112  25     32.00
WA692       0112  26     32.00
