$ Get data for 824:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:42:17 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA824           Touchet
WA824       0115  29     46.00
WA824       0115  30     51.00
WA824       0115  31     45.00
WA824       0215   1     38.00
WA824       0215   2     39.00
WA824       0215   3     34.00
WA824       0215   4     38.00
WA824       0215   5     47.00
WA824       0215   6     47.00
WA824       0215   7     42.00
WA824       0215   8     48.00
WA824       0215   9     43.00
WA824       0215  10     40.00
WA824       0215  11     46.00
WA824       0215  12     55.00
WA824       0215  13     58.00
WA824       0215  14     45.00
WA824       0215  15     43.00
WA824       0215  16     46.00
WA824       0215  17     48.00
WA824       0215  18     52.00
WA824       0215  19     41.00
WA824       0215  20     34.00
WA824       0215  21     33.00
WA824       0215  22     38.00
WA824       0215  23     46.00
WA824       0215  24     46.00
WA824       0215  25     43.00
WA824       0215  26     36.00
WA824       0215  27     45.00
WA824       0215  28     38.00
WA824       0315   1     43.00
WA824       0315   2     34.00
WA824       0315   3     31.00
WA824       0315   4     43.00
WA824       0315   5     51.00
WA824       0315   6     57.00
WA824       0315   7     51.00
WA824       0315   8     52.00
WA824       0315   9     54.00
WA824       0315  10     63.00
WA824       0315  11     49.00
WA824       0315  12     49.00
WA824       0315  13     58.00
WA824       0315  14     51.00
WA824       0315  15     49.00
WA824       0315  16     49.00
WA824       0315  17     40.00
WA824       0315  18     44.00
WA824       0315  19     54.00
WA824       0315  20     58.00
WA824       0315  21     44.00
WA824       0315  22     50.00
WA824       0315  23     36.00
WA824       0315  24     32.00
WA824       0315  25     40.00
WA824       0315  26     63.00
WA824       0315  27     67.00
WA824       0315  28     41.00
WA824       0315  29     55.00
WA824       0315  30     61.00
WA824       0315  31     47.00
WA824       0415   1     39.00
WA824       0415   2     40.00
WA824       0415   3     47.00
WA824       0415   4     42.00
WA824       0415   5     43.00
WA824       0415   6     42.00
WA824       0415   7     54.00
WA824       0415   8     45.00
WA824       0415   9     52.00
WA824       0415  10     56.00
WA824       0415  11     37.00
WA824       0415  12     42.00
WA824       0415  13     59.00
WA824       0415  14     34.00
WA824       0415  15     42.00
WA824       0415  16     53.00
WA824       0415  17     55.00
WA824       0415  18     51.00
WA824       0415  19     58.00
WA824       0415  20     61.00
WA824       0415  21     60.00
WA824       0415  22     46.00
WA824       0415  23     44.00
WA824       0415  24     38.00
WA824       0415  25     39.00
WA824       0415  26     46.00
WA824       0415  27     60.00
WA824       0415  28     69.00
WA824       0415  29     44.00
WA824       0415  30     54.00
WA824       0515   1     62.00
WA824       0515   2     53.00
WA824       0515   3     60.00
WA824       0515   4     63.00
WA824       0515   5     46.00
WA824       0515   6     43.00
WA824       0515   7     55.00
WA824       0515   8     57.00
WA824       0515   9     58.00
WA824       0515  10     63.00
WA824       0515  11     58.00
WA824       0515  12     49.00
WA824       0515  13     47.00
WA824       0515  14     51.00
WA824       0515  15     49.00
WA824       0515  16     55.00
WA824       0515  17     54.00
WA824       0515  18     57.00
WA824       0515  19     60.00
WA824       0515  20     57.00
WA824       0515  21     62.00
WA824       0515  22     60.00
WA824       0515  23     58.00
WA824       0515  24     63.00
WA824       0515  25     57.00
WA824       0515  26     54.00
WA824       0515  27     57.00
WA824       0515  28     65.00
WA824       0515  29     72.00
WA824       0515  30     69.00
WA824       0515  31     72.00
WA824       0615   1     67.00
WA824       0615   2     53.00
WA824       0615   3     55.00
WA824       0615   4     62.00
WA824       0615   5     67.00
WA824       0615   6     69.00
WA824       0615   7     76.00
WA824       0615   8     81.00
WA824       0615   9     74.00
WA824       0615  10     69.00
WA824       0615  11     69.00
WA824       0615  12     62.00
WA824       0615  13     59.00
WA824       0615  14     66.00
WA824       0615  15     71.00
WA824       0615  16     70.00
WA824       0615  17     68.00
WA824       0615  18     69.00
WA824       0615  19     61.00
WA824       0615  20     65.00
WA824       0615  21     64.00
WA824       0615  22     69.00
WA824       0615  23     66.00
WA824       0615  24     69.00
WA824       0615  25     76.00
WA824       0615  26     85.00
WA824       0615  27     89.00
WA824       0615  28     93.00
WA824       0615  29     78.00
WA824       0615  30     78.00
WA824       0715   1     79.00
WA824       0715   2     83.00
WA824       0715   3     82.00
WA824       0715   4     81.00
WA824       0715   5     77.00
WA824       0715   6     79.00
WA824       0715   7     77.00
WA824       0715   8     81.00
WA824       0715   9     80.00
WA824       0715  10     73.00
WA824       0715  11     64.00
WA824       0715  12     69.00
WA824       0715  13     66.00
WA824       0715  14     70.00
WA824       0715  15     70.00
WA824       0715  16     62.00
WA824       0715  17     66.00
WA824       0715  18     74.00
WA824       0715  19     78.00
WA824       0715  20     76.00
WA824       0715  21     72.00
WA824       0715  22     68.00
WA824       0715  23     68.00
WA824       0715  24     70.00
WA824       0715  25     64.00
WA824       0715  26     60.00
WA824       0715  27     55.00
WA824       0715  28     68.00
WA824       0715  29     76.00
WA824       0715  30     83.00
WA824       0715  31     86.00
WA824       0815   1     85.00
WA824       0815   2     84.00
WA824       0815   3     74.00
WA824       0815   4     74.00
WA824       0815   5     69.00
WA824       0815   6     65.00
WA824       0815   7     71.00
WA824       0815   8     74.00
WA824       0815   9     73.00
WA824       0815  10     76.00
WA824       0815  11     82.00
WA824       0815  12     86.00
WA824       0815  13     86.00
WA824       0815  14     79.00
WA824       0815  15     66.00
WA824       0815  16     67.00
WA824       0815  17     70.00
WA824       0815  18     74.00
WA824       0815  19     75.00
WA824       0815  20     72.00
WA824       0815  21     61.00
WA824       0815  22     62.00
WA824       0815  23     76.00
WA824       0815  24     75.00
WA824       0815  25     74.00
WA824       0815  26     80.00
WA824       0815  27     76.00
WA824       0815  28     71.00
WA824       0815  29     67.00
WA824       0815  30     51.00
WA824       0815  31     65.00
WA824       0915   1     68.00
WA824       0915   2     48.00
WA824       0915   3     53.00
WA824       0915   4     56.00
WA824       0915   5     46.00
WA824       0915   6     53.00
WA824       0915   7     57.00
WA824       0915   8     63.00
WA824       0915   9     69.00
WA824       0915  10     73.00
WA824       0915  11     73.00
WA824       0915  12     80.00
WA824       0915  13     67.00
WA824       0915  14     55.00
WA824       0915  15     50.00
WA824       0915  16     50.00
WA824       0915  17     47.00
WA824       0915  18     60.00
WA824       0915  19     64.00
WA824       0915  20     67.00
WA824       0915  21     63.00
WA824       0915  22     60.00
WA824       0915  23     62.00
WA824       0915  24     71.00
WA824       0915  25     69.00
WA824       0915  26     57.00
WA824       0915  27     55.00
WA824       0915  28     62.00
WA824       0915  29     71.00
WA824       0915  30     70.00
WA824       1015   1     67.00
WA824       1015   2     61.00
WA824       1015   3     60.00
WA824       1015   4     60.00
WA824       1015   5     62.00
WA824       1015   6     66.00
WA824       1015   7     54.00
WA824       1015   8     64.00
WA824       1015   9     70.00
WA824       1015  10     67.00
WA824       1015  11     55.00
WA824       1015  12     63.00
WA824       1015  13     61.00
WA824       1015  14     61.00
WA824       1015  15     69.00
WA824       1015  16     76.00
WA824       1015  17     71.00
WA824       1015  18     53.00
WA824       1015  19     49.00
WA824       1015  20     51.00
WA824       1015  21     57.00
WA824       1015  22     52.00
WA824       1015  23     51.00
WA824       1015  24     53.00
WA824       1015  25     58.00
WA824       1015  26     40.00
WA824       1015  27     52.00
WA824       1015  28     50.00
WA824       1015  29     41.00
WA824       1015  30     47.00
WA824       1015  31     47.00
WA824       1115   1     42.00
WA824       1115   2     38.00
WA824       1115   3     33.00
WA824       1115   4     35.00
WA824       1115   5     33.00
WA824       1115   6     39.00
WA824       1115   7     43.00
WA824       1115   8     42.00
WA824       1115   9     33.00
WA824       1115  10     33.00
WA824       1115  11     32.00
WA824       1115  12     33.00
WA824       1115  13     40.00
WA824       1115  14     46.00
WA824       1115  15     46.00
WA824       1115  16     31.00
WA824       1115  17     41.00
WA824       1115  18     29.00
WA824       1115  19     33.00
WA824       1115  20     33.00
WA824       1115  21     39.00
WA824       1115  22     45.00
WA824       1115  23     44.00
WA824       1115  24     36.00
WA824       1115  25     27.00
WA824       1115  26     36.00
WA824       1115  27     38.00
WA824       1115  28     43.00
WA824       1115  29     45.00
WA824       1115  30     38.00
WA824       1215   1     39.00
WA824       1215   2     33.00
WA824       1215   3     40.00
WA824       1215   4     33.00
WA824       1215   5     35.00
WA824       1215   6     38.00
WA824       1215   7     42.00
WA824       1215   8     47.00
WA824       1215   9     46.00
WA824       1215  10     34.00
WA824       1215  11     39.00
WA824       1215  12     32.00
WA824       1215  13     32.00
WA824       1215  14     26.00
WA824       1215  15     29.00
WA824       1215  16     27.00
WA824       1215  17     31.00
WA824       1215  18     34.00
WA824       1215  19     31.00
WA824       1215  20     28.00
WA824       1215  21     31.00
WA824       1215  22     27.00
WA824       1215  23     24.00
WA824       1215  24     24.00
WA824       1215  25     23.00
WA824       1215  26     27.00
WA824       1215  27     21.00
WA824       1215  28     23.00
WA824       1215  29     23.00
WA824       1215  30     27.00
WA824       1215  31     28.00
WA824       0116   1     33.00
WA824       0116   2     29.00
WA824       0116   3     31.00
WA824       0116   4     38.00
WA824       0116   5     41.00
WA824       0116   6     39.00
WA824       0116   7     35.00
WA824       0116   8     35.00
WA824       0116   9     38.00
WA824       0116  10     37.00
WA824       0116  11     29.00
WA824       0116  12     30.00
WA824       0116  13     33.00
WA824       0116  14     32.00
WA824       0116  15     31.00
WA824       0116  16     34.00
WA824       0116  17     33.00
WA824       0116  18     38.00
WA824       0116  19     34.00
WA824       0116  20     31.00
WA824       0116  21     36.00
WA824       0116  22     42.00
WA824       0116  23     37.00
WA824       0116  24     33.00
WA824       0116  25     39.00
WA824       0116  26     40.00
WA824       0116  27     40.00
WA824       0116  28     35.00
WA824       0116  29     34.00
WA824       0116  30     28.00
WA824       0116  31     27.00
WA824       0216   1     27.00
WA824       0216   2     31.00
WA824       0216   3     32.00
WA824       0216   4     32.00
WA824       0216   5     38.00
WA824       0216   6     34.00
WA824       0216   7     51.00
WA824       0216   8     60.00
WA824       0216   9     56.00
WA824       0216  10     53.00
WA824       0216  11     47.00
WA824       0216  12     50.00
WA824       0216  13     33.00
WA824       0216  14     40.00
WA824       0216  15     42.00
WA824       0216  16     43.00
WA824       0216  17     45.00
WA824       0216  18     39.00
WA824       0216  19     39.00
