$ Get data for 899:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:41:54 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA899           Tinkham Creek
WA899       0115  13     35.00
WA899       0115  14     33.00
WA899       0115  15     31.00
WA899       0115  16     36.00
WA899       0115  17     37.00
WA899       0115  18     42.00
WA899       0115  19     37.00
WA899       0115  20     38.00
WA899       0115  21     37.00
WA899       0115  22     37.00
WA899       0115  23     47.00
WA899       0115  24     45.00
WA899       0115  25     44.00
WA899       0115  26     47.00
WA899       0115  27     45.00
WA899       0115  28     44.00
WA899       0115  29     46.00
WA899       0115  30     43.00
WA899       0115  31     41.00
WA899       0215   1     41.00
WA899       0215   2     43.00
WA899       0215   3     41.00
WA899       0215   4     38.00
WA899       0215   5     42.00
WA899       0215   6     45.00
WA899       0215   7     44.00
WA899       0215   8     45.00
WA899       0215   9     45.00
WA899       0215  10     44.00
WA899       0215  11     46.00
WA899       0215  12     53.00
WA899       0215  13     55.00
WA899       0215  14     45.00
WA899       0215  15     50.00
WA899       0215  16     46.00
WA899       0215  17     49.00
WA899       0215  18     47.00
WA899       0215  19     41.00
WA899       0215  20     41.00
WA899       0215  21     43.00
WA899       0215  22     42.00
WA899       0215  23     50.00
WA899       0215  24     49.00
WA899       0215  25     40.00
WA899       0215  26     43.00
WA899       0215  27     38.00
WA899       0215  28     43.00
WA899       0315   1     47.00
WA899       0315   2     41.00
WA899       0315   3     43.00
WA899       0315   4     48.00
WA899       0315   5     51.00
WA899       0315   6     55.00
WA899       0315   7     56.00
WA899       0315   8     59.00
WA899       0315   9     56.00
WA899       0315  10     60.00
WA899       0315  11     48.00
WA899       0315  12     52.00
WA899       0315  13     55.00
WA899       0315  14     48.00
WA899       0315  15     45.00
WA899       0315  16     48.00
WA899       0315  17     48.00
WA899       0315  18     46.00
WA899       0315  19     53.00
WA899       0315  20     53.00
WA899       0315  21     43.00
WA899       0315  22     43.00
WA899       0315  23     40.00
WA899       0315  24     38.00
WA899       0315  25     43.00
WA899       0315  26     56.00
WA899       0315  27     61.00
WA899       0315  28     44.00
WA899       0315  29     50.00
WA899       0315  30     57.00
WA899       0315  31     43.00
WA899       0415   1     40.00
WA899       0415   2     40.00
WA899       0415   3     44.00
WA899       0415   4     43.00
WA899       0415   5     47.00
WA899       0415   6     40.00
WA899       0415   7     48.00
WA899       0415   8     46.00
WA899       0415   9     55.00
WA899       0415  10     52.00
WA899       0415  11     38.00
WA899       0415  12     39.00
WA899       0415  13     48.00
WA899       0415  14     39.00
WA899       0415  15     40.00
WA899       0415  16     55.00
WA899       0415  17     58.00
WA899       0415  18     63.00
WA899       0415  19     66.00
WA899       0415  20     67.00
WA899       0415  21     59.00
WA899       0415  22     45.00
WA899       0415  23     47.00
WA899       0415  24     40.00
WA899       0415  25     41.00
WA899       0415  26     48.00
WA899       0415  27     65.00
WA899       0415  28     55.00
WA899       0415  29     47.00
WA899       0415  30     56.00
WA899       0515   1     58.00
WA899       0515   2     57.00
WA899       0515   3     64.00
WA899       0515   4     59.00
WA899       0515   5     44.00
WA899       0515   6     46.00
WA899       0515   7     57.00
WA899       0515   8     65.00
WA899       0515   9     69.00
WA899       0515  10     68.00
WA899       0515  11     49.00
WA899       0515  12     52.00
WA899       0515  13     45.00
WA899       0515  14     53.00
WA899       0515  15     49.00
WA899       0515  16     47.00
WA899       0515  17     62.00
WA899       0515  18     70.00
WA899       0515  19     65.00
WA899       0515  20     71.00
WA899       0515  21     70.00
WA899       0515  22     59.00
WA899       0515  23     52.00
WA899       0515  24     53.00
WA899       0515  25     59.00
WA899       0515  26     55.00
WA899       0515  27     67.00
WA899       0515  28     74.00
WA899       0515  29     74.00
WA899       0515  30     70.00
WA899       0515  31     70.00
WA899       0615   1     56.00
WA899       0615   2     49.00
WA899       0615   3     55.00
WA899       0615   4     61.00
WA899       0615   5     72.00
WA899       0615   6     75.00
WA899       0615   7     79.00
WA899       0615   8     81.00
WA899       0615   9     76.00
WA899       0615  10     69.00
WA899       0615  11     68.00
WA899       0615  12     56.00
WA899       0615  13     63.00
WA899       0615  14     72.00
WA899       0615  15     76.00
WA899       0615  16     69.00
WA899       0615  17     68.00
WA899       0615  18     67.00
WA899       0615  19     60.00
WA899       0615  20     66.00
WA899       0615  21     71.00
WA899       0615  22     67.00
WA899       0615  23     70.00
WA899       0615  24     69.00
WA899       0615  25     79.00
WA899       0615  26     83.00
WA899       0615  27     88.00
WA899       0615  28     82.00
WA899       0615  29     80.00
WA899       0615  30     79.00
WA899       0715   1     82.00
WA899       0715   2     83.00
WA899       0715   3     81.00
WA899       0715   4     81.00
WA899       0715   5     85.00
WA899       0715   6     80.00
WA899       0715   7     78.00
WA899       0715   8     83.00
WA899       0715   9     83.00
WA899       0715  10     60.00
WA899       0715  11     61.00
WA899       0715  12     67.00
WA899       0715  13     66.00
WA899       0715  14     69.00
WA899       0715  15     68.00
WA899       0715  16     64.00
WA899       0715  17     71.00
WA899       0715  18     80.00
WA899       0715  19     82.00
WA899       0715  20     72.00
WA899       0715  21     63.00
WA899       0715  22     59.00
WA899       0715  23     64.00
WA899       0715  24     64.00
WA899       0715  25     54.00
WA899       0715  26     56.00
WA899       0715  27     56.00
WA899       0715  28     69.00
WA899       0715  29     79.00
WA899       0715  30     87.00
WA899       0715  31     86.00
WA899       0815   1     83.00
WA899       0815   2     82.00
WA899       0815   3     72.00
WA899       0815   4     70.00
WA899       0815   5     62.00
WA899       0815   6     61.00
WA899       0815   7     70.00
WA899       0815   8     69.00
WA899       0815   9     73.00
WA899       0815  10     73.00
WA899       0815  11     72.00
WA899       0815  12     77.00
WA899       0815  13     78.00
WA899       0815  14     58.00
WA899       0815  15     54.00
WA899       0815  16     68.00
WA899       0815  17     72.00
WA899       0815  18     82.00
WA899       0815  19     77.00
WA899       0815  20     64.00
WA899       0815  21     56.00
WA899       0815  22     71.00
WA899       0815  23     75.00
WA899       0815  24     71.00
WA899       0815  25     70.00
WA899       0815  26     76.00
WA899       0815  27     75.00
WA899       0815  28     67.00
WA899       0815  29     65.00
WA899       0815  30     52.00
WA899       0815  31     53.00
WA899       0915   1     56.00
WA899       0915   2     54.00
WA899       0915   3     49.00
WA899       0915   4     53.00
WA899       0915   5     52.00
WA899       0915   6     50.00
WA899       0915   7     55.00
WA899       0915   8     61.00
WA899       0915   9     67.00
WA899       0915  10     76.00
WA899       0915  11     80.00
WA899       0915  12     76.00
WA899       0915  13     60.00
WA899       0915  14     51.00
WA899       0915  15     52.00
WA899       0915  16     55.00
WA899       0915  17     51.00
WA899       0915  18     57.00
WA899       0915  19     55.00
WA899       0915  20     57.00
WA899       0915  21     55.00
WA899       0915  22     56.00
WA899       0915  23     61.00
WA899       0915  24     67.00
WA899       0915  25     51.00
WA899       0915  26     51.00
WA899       0915  27     55.00
WA899       0915  28     63.00
WA899       0915  29     68.00
WA899       0915  30     65.00
WA899       1015   1     63.00
WA899       1015   2     50.00
WA899       1015   3     56.00
WA899       1015   4     64.00
WA899       1015   5     65.00
WA899       1015   6     59.00
WA899       1015   7     54.00
WA899       1015   8     58.00
WA899       1015   9     56.00
WA899       1015  10     55.00
WA899       1015  11     55.00
WA899       1015  12     57.00
WA899       1015  13     54.00
WA899       1015  14     62.00
WA899       1015  15     63.00
WA899       1015  16     67.00
WA899       1015  17     62.00
WA899       1015  18     51.00
WA899       1015  19     54.00
WA899       1015  20     53.00
WA899       1015  21     55.00
WA899       1015  22     51.00
WA899       1015  23     52.00
WA899       1015  24     49.00
WA899       1015  25     52.00
WA899       1015  26     46.00
WA899       1015  27     49.00
WA899       1015  28     46.00
WA899       1015  29     48.00
WA899       1015  30     51.00
WA899       1015  31     51.00
WA899       1115   1     43.00
WA899       1115   2     43.00
WA899       1115   3     38.00
WA899       1115   4     40.00
WA899       1115   5     42.00
WA899       1115   6     45.00
WA899       1115   7     44.00
WA899       1115   8     43.00
WA899       1115   9     40.00
WA899       1115  10     40.00
WA899       1115  11     41.00
WA899       1115  12     47.00
WA899       1115  13     48.00
WA899       1115  14     45.00
WA899       1115  15     44.00
WA899       1115  16     34.00
WA899       1115  17     48.00
WA899       1115  18     36.00
WA899       1115  19     39.00
WA899       1115  20     36.00
WA899       1115  21     38.00
WA899       1115  22     39.00
WA899       1115  23     41.00
WA899       1115  24     34.00
WA899       1115  25     35.00
WA899       1115  26     39.00
WA899       1115  27     39.00
WA899       1115  28     42.00
WA899       1115  29     33.00
WA899       1115  30     26.00
WA899       1215   1     26.00
WA899       1215   2     31.00
WA899       1215   3     38.00
WA899       1215   4     36.00
WA899       1215   5     36.00
WA899       1215   6     38.00
WA899       1215   7     42.00
WA899       1215   8     48.00
WA899       1215   9     44.00
WA899       1215  10     38.00
WA899       1215  11     37.00
WA899       1215  12     35.00
WA899       1215  13     35.00
WA899       1215  14     34.00
WA899       1215  15     34.00
WA899       1215  16     34.00
WA899       1215  17     29.00
WA899       1215  18     34.00
WA899       1215  19     34.00
WA899       1215  20     34.00
WA899       1215  21     32.00
WA899       1215  22     34.00
WA899       1215  23     32.00
WA899       1215  24     33.00
WA899       1215  25     33.00
WA899       1215  26     28.00
WA899       1215  27     26.00
WA899       1215  28     33.00
WA899       1215  29     31.00
WA899       1215  30     27.00
WA899       1215  31     23.00
WA899       0116   1     23.00
WA899       0116   2     23.00
WA899       0116   3     26.00
WA899       0116   4     32.00
WA899       0116   5     35.00
WA899       0116   6     38.00
WA899       0116   7     37.00
WA899       0116   8     37.00
WA899       0116   9     34.00
WA899       0116  10     30.00
WA899       0116  11     31.00
WA899       0116  12     33.00
WA899       0116  13     35.00
WA899       0116  14     36.00
WA899       0116  15     36.00
WA899       0116  16     34.00
WA899       0116  17     35.00
WA899       0116  18     38.00
WA899       0116  19     35.00
WA899       0116  20     37.00
WA899       0116  21     39.00
WA899       0116  22     40.00
WA899       0116  23     40.00
WA899       0116  24     36.00
WA899       0116  25     37.00
WA899       0116  26     38.00
WA899       0116  27     42.00
WA899       0116  28     42.00
WA899       0116  29     37.00
WA899       0116  30     35.00
WA899       0116  31     35.00
WA899       0216   1     35.00
WA899       0216   2     38.00
WA899       0216   3     33.00
