$ Get data for 352:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:43:40 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA352           Blewett Pass
WA352       0115  23     47.00
WA352       0115  24     49.00
WA352       0115  25     59.00
WA352       0115  26     54.00
WA352       0115  27     51.00
WA352       0115  28     46.00
WA352       0115  29     46.00
WA352       0115  30     42.00
WA352       0115  31     43.00
WA352       0215   1     34.00
WA352       0215   2     38.00
WA352       0215   3     42.00
WA352       0215   4     37.00
WA352       0215   5     42.00
WA352       0215   6     43.00
WA352       0215   7     41.00
WA352       0215   8     44.00
WA352       0215   9     42.00
WA352       0215  10     47.00
WA352       0215  11     47.00
WA352       0215  12     54.00
WA352       0215  13     55.00
WA352       0215  14     49.00
WA352       0215  15     48.00
WA352       0215  16     42.00
WA352       0215  17     48.00
WA352       0215  18     48.00
WA352       0215  19     43.00
WA352       0215  20     48.00
WA352       0215  21     42.00
WA352       0215  22     41.00
WA352       0215  23     48.00
WA352       0215  24     54.00
WA352       0215  25     43.00
WA352       0215  26     45.00
WA352       0215  27     35.00
WA352       0215  28     38.00
WA352       0315   1     44.00
WA352       0315   2     38.00
WA352       0315   3     40.00
WA352       0315   4     46.00
WA352       0315   5     54.00
WA352       0315   6     59.00
WA352       0315   7     55.00
WA352       0315   8     58.00
WA352       0315   9     61.00
WA352       0315  10     61.00
WA352       0315  11     51.00
WA352       0315  12     53.00
WA352       0315  13     53.00
WA352       0315  14     51.00
WA352       0315  15     44.00
WA352       0315  16     44.00
WA352       0315  17     47.00
WA352       0315  18     54.00
WA352       0315  19     55.00
WA352       0315  20     50.00
WA352       0315  21     48.00
WA352       0315  22     43.00
WA352       0315  23     44.00
WA352       0315  24     45.00
WA352       0315  25     44.00
WA352       0315  26     62.00
WA352       0315  27     62.00
WA352       0315  28     48.00
WA352       0315  29     54.00
WA352       0315  30     57.00
WA352       0315  31     44.00
WA352       0415   1     46.00
WA352       0415   2     48.00
WA352       0415   3     47.00
WA352       0415   4     46.00
WA352       0415   5     44.00
WA352       0415   6     46.00
WA352       0415   7     38.00
WA352       0415   8     49.00
WA352       0415   9     47.00
WA352       0415  10     51.00
WA352       0415  11     41.00
WA352       0415  12     42.00
WA352       0415  13     51.00
WA352       0415  14     45.00
WA352       0415  15     51.00
WA352       0415  16     61.00
WA352       0415  17     67.00
WA352       0415  18     64.00
WA352       0415  19     64.00
WA352       0415  20     67.00
WA352       0415  21     66.00
WA352       0415  22     52.00
WA352       0415  23     48.00
WA352       0415  24     45.00
WA352       0415  25     49.00
WA352       0415  26     55.00
WA352       0415  27     64.00
WA352       0415  28     68.00
WA352       0415  29     54.00
WA352       0415  30     62.00
WA352       0515   1     65.00
WA352       0515   2     62.00
WA352       0515   3     64.00
WA352       0515   4     66.00
WA352       0515   5     50.00
WA352       0515   6     51.00
WA352       0515   7     62.00
WA352       0515   8     64.00
WA352       0515   9     68.00
WA352       0515  10     64.00
WA352       0515  11     62.00
WA352       0515  12     46.00
WA352       0515  13     45.00
WA352       0515  14     54.00
WA352       0515  15     60.00
WA352       0515  16     63.00
WA352       0515  17     54.00
WA352       0515  18     64.00
WA352       0515  19     68.00
WA352       0515  20     68.00
WA352       0515  21     70.00
WA352       0515  22     68.00
WA352       0515  23     71.00
WA352       0515  24     69.00
WA352       0515  25     61.00
WA352       0515  26     60.00
WA352       0515  27     68.00
WA352       0515  28     75.00
WA352       0515  29     73.00
WA352       0515  30     75.00
WA352       0515  31     76.00
WA352       0615   1     67.00
WA352       0615   2     58.00
WA352       0615   3     56.00
WA352       0615   4     67.00
WA352       0615   5     76.00
WA352       0615   6     82.00
WA352       0615   7     86.00
WA352       0615   8     88.00
WA352       0615   9     80.00
WA352       0615  10     78.00
WA352       0615  11     75.00
WA352       0615  12     64.00
WA352       0615  13     65.00
WA352       0615  14     69.00
WA352       0615  15     73.00
WA352       0615  16     76.00
WA352       0615  17     75.00
WA352       0615  18     73.00
WA352       0615  19     64.00
WA352       0615  20     71.00
WA352       0615  21     71.00
WA352       0615  22     72.00
WA352       0615  23     75.00
WA352       0615  24     74.00
WA352       0615  25     84.00
WA352       0615  26     89.00
WA352       0615  27     91.00
WA352       0615  28     91.00
WA352       0615  29     83.00
WA352       0615  30     82.00
WA352       0715   1     85.00
WA352       0715   2     89.00
WA352       0715   3     88.00
WA352       0715   4     88.00
WA352       0715   5     84.00
WA352       0715   6     83.00
WA352       0715   7     84.00
WA352       0715   8     84.00
WA352       0715   9     87.00
WA352       0715  10     83.00
WA352       0715  11     70.00
WA352       0715  12     71.00
WA352       0715  13     72.00
WA352       0715  14     74.00
WA352       0715  15     74.00
WA352       0715  16     70.00
WA352       0715  17     75.00
WA352       0715  18     82.00
WA352       0715  19     87.00
WA352       0715  20     80.00
WA352       0715  21     71.00
WA352       0715  22     70.00
WA352       0715  23     73.00
WA352       0715  24     73.00
WA352       0715  25     61.00
WA352       0715  26     64.00
WA352       0715  27     66.00
WA352       0715  28     74.00
WA352       0715  29     82.00
WA352       0715  30     87.00
WA352       0715  31     92.00
WA352       0815   1     90.00
WA352       0815   2     91.00
WA352       0815   3     72.00
WA352       0815   4     75.00
WA352       0815   5     70.00
WA352       0815   6     71.00
WA352       0815   7     77.00
WA352       0815   8     76.00
WA352       0815   9     76.00
WA352       0815  10     79.00
WA352       0815  11     81.00
WA352       0815  12     88.00
WA352       0815  13     89.00
WA352       0815  14     71.00
WA352       0815  15     67.00
WA352       0815  16     73.00
WA352       0815  17     77.00
WA352       0815  18     81.00
WA352       0815  19     84.00
WA352       0815  20     78.00
WA352       0815  21     66.00
WA352       0815  22     68.00
WA352       0815  23     76.00
WA352       0815  24     77.00
WA352       0815  25     81.00
WA352       0815  26     81.00
WA352       0815  27     81.00
WA352       0815  28     70.00
WA352       0815  29     63.00
WA352       0815  30     56.00
WA352       0815  31     57.00
WA352       0915   1     62.00
WA352       0915   2     58.00
WA352       0915   3     58.00
WA352       0915   4     55.00
WA352       0915   5     60.00
WA352       0915   6     53.00
WA352       0915   7     63.00
WA352       0915   8     65.00
WA352       0915   9     74.00
WA352       0915  10     74.00
WA352       0915  11     80.00
WA352       0915  12     85.00
WA352       0915  13     67.00
WA352       0915  14     50.00
WA352       0915  15     52.00
WA352       0915  16     54.00
WA352       0915  17     56.00
WA352       0915  18     62.00
WA352       0915  19     58.00
WA352       0915  20     64.00
WA352       0915  21     64.00
WA352       0915  22     65.00
WA352       0915  23     68.00
WA352       0915  24     69.00
WA352       0915  25     63.00
WA352       0915  26     58.00
WA352       0915  27     58.00
WA352       0915  28     61.00
WA352       0915  29     69.00
WA352       0915  30     71.00
WA352       1015   1     70.00
WA352       1015   2     65.00
WA352       1015   3     60.00
WA352       1015   4     61.00
WA352       1015   5     65.00
WA352       1015   6     61.00
WA352       1015   7     53.00
WA352       1015   8     57.00
WA352       1015   9     58.00
WA352       1015  10     60.00
WA352       1015  11     57.00
WA352       1015  12     63.00
WA352       1015  13     60.00
WA352       1015  14     59.00
WA352       1015  15     58.00
WA352       1015  16     63.00
WA352       1015  17     68.00
WA352       1015  18     49.00
WA352       1015  19     58.00
WA352       1015  20     57.00
WA352       1015  21     56.00
WA352       1015  22     55.00
WA352       1015  23     54.00
WA352       1015  24     44.00
WA352       1015  25     48.00
WA352       1015  26     44.00
WA352       1015  27     46.00
WA352       1015  28     44.00
WA352       1015  29     51.00
WA352       1015  30     48.00
WA352       1015  31     47.00
WA352       1115   1     44.00
WA352       1115   2     45.00
WA352       1115   3     42.00
WA352       1115   4     44.00
WA352       1115   5     43.00
WA352       1115   6     42.00
WA352       1115   7     45.00
WA352       1115   8     43.00
WA352       1115   9     37.00
WA352       1115  10     41.00
WA352       1115  11     36.00
WA352       1115  12     39.00
WA352       1115  13     48.00
WA352       1115  14     43.00
WA352       1115  15     42.00
WA352       1115  16     32.00
WA352       1115  17     42.00
WA352       1115  18     33.00
WA352       1115  19     34.00
WA352       1115  20     34.00
WA352       1115  21     34.00
WA352       1115  22     33.00
WA352       1115  23     35.00
WA352       1115  24     31.00
WA352       1115  25     30.00
WA352       1115  26     33.00
WA352       1115  27     36.00
WA352       1115  28     35.00
WA352       1115  29     36.00
WA352       1115  30     24.00
WA352       1215   1     22.00
WA352       1215   2     28.00
WA352       1215   3     37.00
WA352       1215   4     38.00
WA352       1215   5     34.00
WA352       1215   6     38.00
WA352       1215   7     40.00
WA352       1215   8     46.00
WA352       1215   9     39.00
WA352       1215  10     34.00
WA352       1215  11     34.00
WA352       1215  12     32.00
WA352       1215  13     34.00
WA352       1215  14     35.00
WA352       1215  15     34.00
WA352       1215  16     32.00
WA352       1215  17     25.00
WA352       1215  18     31.00
WA352       1215  19     33.00
WA352       1215  20     30.00
WA352       1215  21     28.00
WA352       1215  22     31.00
WA352       1215  23     30.00
WA352       1215  24     29.00
WA352       1215  25     32.00
WA352       1215  26     26.00
WA352       1215  27     23.00
WA352       1215  28     30.00
WA352       1215  29     26.00
WA352       1215  30     30.00
WA352       1215  31     21.00
WA352       0116   1     24.00
WA352       0116   2     24.00
WA352       0116   3     21.00
WA352       0116   4     28.00
WA352       0116   5     31.00
WA352       0116   6     35.00
WA352       0116   7     35.00
WA352       0116   8     35.00
WA352       0116   9     31.00
WA352       0116  10     26.00
WA352       0116  11     27.00
WA352       0116  12     32.00
WA352       0116  13     35.00
WA352       0116  14     36.00
WA352       0116  15     32.00
WA352       0116  16     33.00
WA352       0116  17     33.00
WA352       0116  18     38.00
WA352       0116  19     33.00
WA352       0116  20     37.00
WA352       0116  21     38.00
WA352       0116  22     40.00
WA352       0116  23     35.00
WA352       0116  24     38.00
WA352       0116  25     41.00
WA352       0116  26     42.00
WA352       0116  27     42.00
WA352       0116  28     41.00
WA352       0116  29     35.00
WA352       0116  30     35.00
WA352       0116  31     37.00
WA352       0216   1     36.00
WA352       0216   2     36.00
WA352       0216   3     31.00
WA352       0216   4     37.00
WA352       0216   5     37.00
WA352       0216   6     37.00
WA352       0216   7     43.00
WA352       0216   8     47.00
WA352       0216   9     49.00
WA352       0216  10     48.00
WA352       0216  11     44.00
WA352       0216  12     42.00
WA352       0216  13     40.00
