$ Get data for 943:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:49:36 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA943           Dungeness
WA943       0115  13     46.00
WA943       0115  14     54.00
WA943       0115  15     45.00
WA943       0115  16     38.00
WA943       0115  17     46.00
WA943       0115  18     45.00
WA943       0115  19     39.00
WA943       0115  20     38.00
WA943       0115  21     45.00
WA943       0115  22     47.00
WA943       0115  23     54.00
WA943       0115  24     56.00
WA943       0115  25     62.00
WA943       0115  26     59.00
WA943       0115  27     46.00
WA943       0115  28     46.00
WA943       0115  29     51.00
WA943       0115  30     52.00
WA943       0115  31     47.00
WA943       0215   1     46.00
WA943       0215   2     44.00
WA943       0215   3     40.00
WA943       0215   4     45.00
WA943       0215   5     46.00
WA943       0215   6     45.00
WA943       0215   7     46.00
WA943       0215   8     45.00
WA943       0215   9     46.00
WA943       0215  10     44.00
WA943       0215  11     52.00
WA943       0215  12     55.00
WA943       0215  13     56.00
WA943       0215  14     46.00
WA943       0215  15     49.00
WA943       0215  16     49.00
WA943       0215  17     53.00
WA943       0215  18     47.00
WA943       0215  19     41.00
WA943       0215  20     42.00
WA943       0215  21     43.00
WA943       0215  22     44.00
WA943       0215  23     51.00
WA943       0215  24     47.00
WA943       0215  25     40.00
WA943       0215  26     44.00
WA943       0215  27     37.00
WA943       0215  28     45.00
WA943       0315   1     42.00
WA943       0315   2     41.00
WA943       0315   3     41.00
WA943       0315   4     45.00
WA943       0315   5     51.00
WA943       0315   6     53.00
WA943       0315   7     53.00
WA943       0315   8     58.00
WA943       0315   9     55.00
WA943       0315  10     62.00
WA943       0315  11     53.00
WA943       0315  12     53.00
WA943       0315  13     56.00
WA943       0315  14     52.00
WA943       0315  15     39.00
WA943       0315  16     47.00
WA943       0315  17     47.00
WA943       0315  18     50.00
WA943       0315  19     51.00
WA943       0315  20     49.00
WA943       0315  21     48.00
WA943       0315  22     45.00
WA943       0315  23     45.00
WA943       0315  24     42.00
WA943       0315  25     55.00
WA943       0315  26     58.00
WA943       0315  27     61.00
WA943       0315  28     49.00
WA943       0315  29     51.00
WA943       0315  30     56.00
WA943       0315  31     45.00
WA943       0415   1     38.00
WA943       0415   2     38.00
WA943       0415   3     44.00
WA943       0415   4     44.00
WA943       0415   5     43.00
WA943       0415   6     39.00
WA943       0415   7     40.00
WA943       0415   8     50.00
WA943       0415   9     52.00
WA943       0415  10     51.00
WA943       0415  11     43.00
WA943       0415  12     40.00
WA943       0415  13     47.00
WA943       0415  14     40.00
WA943       0415  15     42.00
WA943       0415  16     55.00
WA943       0415  17     56.00
WA943       0415  18     59.00
WA943       0415  19     62.00
WA943       0415  20     63.00
WA943       0415  21     52.00
WA943       0415  22     40.00
WA943       0415  23     45.00
WA943       0415  24     46.00
WA943       0415  25     40.00
WA943       0415  26     51.00
WA943       0415  27     64.00
WA943       0415  28     56.00
WA943       0415  29     48.00
WA943       0415  30     45.00
WA943       0515   1     53.00
WA943       0515   2     54.00
WA943       0515   3     58.00
WA943       0515   4     52.00
WA943       0515   5     46.00
WA943       0515   6     48.00
WA943       0515   7     55.00
WA943       0515   8     62.00
WA943       0515   9     66.00
WA943       0515  10     62.00
WA943       0515  11     49.00
WA943       0515  12     57.00
WA943       0515  13     45.00
WA943       0515  14     49.00
WA943       0515  15     56.00
WA943       0515  16     53.00
WA943       0515  17     58.00
WA943       0515  18     60.00
WA943       0515  19     64.00
WA943       0515  20     68.00
WA943       0515  21     68.00
WA943       0515  22     64.00
WA943       0515  23     61.00
WA943       0515  24     61.00
WA943       0515  25     58.00
WA943       0515  26     61.00
WA943       0515  27     68.00
WA943       0515  28     68.00
WA943       0515  29     68.00
WA943       0515  30     65.00
WA943       0515  31     66.00
WA943       0615   1     58.00
WA943       0615   2     48.00
WA943       0615   3     48.00
WA943       0615   4     59.00
WA943       0615   5     67.00
WA943       0615   6     73.00
WA943       0615   7     80.00
WA943       0615   8     78.00
WA943       0615   9     73.00
WA943       0615  10     70.00
WA943       0615  11     68.00
WA943       0615  12     56.00
WA943       0615  13     55.00
WA943       0615  14     69.00
WA943       0615  15     73.00
WA943       0615  16     66.00
WA943       0615  17     67.00
WA943       0615  18     59.00
WA943       0615  19     52.00
WA943       0615  20     61.00
WA943       0615  21     66.00
WA943       0615  22     64.00
WA943       0615  23     65.00
WA943       0615  24     64.00
WA943       0615  25     74.00
WA943       0615  26     78.00
WA943       0615  27     83.00
WA943       0615  28     74.00
WA943       0615  29     76.00
WA943       0615  30     73.00
WA943       0715   1     78.00
WA943       0715   2     82.00
WA943       0715   3     81.00
WA943       0715   4     80.00
WA943       0715   5     79.00
WA943       0715   6     78.00
WA943       0715   7     74.00
WA943       0715   8     84.00
WA943       0715   9     83.00
WA943       0715  10     68.00
WA943       0715  11     54.00
WA943       0715  12     57.00
WA943       0715  13     57.00
WA943       0715  14     65.00
WA943       0715  15     60.00
WA943       0715  16     65.00
WA943       0715  17     68.00
WA943       0715  18     78.00
WA943       0715  19     80.00
WA943       0715  20     72.00
WA943       0715  21     53.00
WA943       0715  22     57.00
WA943       0715  23     61.00
WA943       0715  24     60.00
WA943       0715  25     50.00
WA943       0715  26     51.00
WA943       0715  27     58.00
WA943       0715  28     69.00
WA943       0715  29     74.00
WA943       0715  30     80.00
WA943       0715  31     81.00
WA943       0815   1     81.00
WA943       0815   2     80.00
WA943       0815   3     72.00
WA943       0815   4     65.00
WA943       0815   5     61.00
WA943       0815   6     63.00
WA943       0815   7     67.00
WA943       0815   8     64.00
WA943       0815   9     65.00
WA943       0815  10     72.00
WA943       0815  11     77.00
WA943       0815  12     79.00
WA943       0815  13     78.00
WA943       0815  14     62.00
WA943       0815  15     55.00
WA943       0815  16     65.00
WA943       0815  17     71.00
WA943       0815  18     79.00
WA943       0815  19     77.00
WA943       0815  20     67.00
WA943       0815  21     61.00
WA943       0815  22     71.00
WA943       0815  23     73.00
WA943       0815  24     67.00
WA943       0815  25     67.00
WA943       0815  26     73.00
WA943       0815  27     72.00
WA943       0815  28     60.00
WA943       0815  29     58.00
WA943       0815  30     57.00
WA943       0815  31     56.00
WA943       0915   1     57.00
WA943       0915   2     55.00
WA943       0915   3     48.00
WA943       0915   4     49.00
WA943       0915   5     55.00
WA943       0915   6     52.00
WA943       0915   7     55.00
WA943       0915   8     61.00
WA943       0915   9     63.00
WA943       0915  10     68.00
WA943       0915  11     78.00
WA943       0915  12     75.00
WA943       0915  13     59.00
WA943       0915  14     48.00
WA943       0915  15     50.00
WA943       0915  16     54.00
WA943       0915  17     48.00
WA943       0915  18     59.00
WA943       0915  19     63.00
WA943       0915  20     65.00
WA943       0915  21     52.00
WA943       0915  22     52.00
WA943       0915  23     60.00
WA943       0915  24     64.00
WA943       0915  25     48.00
WA943       0915  26     48.00
WA943       0915  27     51.00
WA943       0915  28     61.00
WA943       0915  29     65.00
WA943       0915  30     66.00
WA943       1015   1     65.00
WA943       1015   2     58.00
WA943       1015   3     55.00
WA943       1015   4     64.00
WA943       1015   5     66.00
WA943       1015   6     60.00
WA943       1015   7     54.00
WA943       1015   8     62.00
WA943       1015   9     68.00
WA943       1015  10     56.00
WA943       1015  11     52.00
WA943       1015  12     59.00
WA943       1015  13     54.00
WA943       1015  14     56.00
WA943       1015  15     69.00
WA943       1015  16     70.00
WA943       1015  17     59.00
WA943       1015  18     51.00
WA943       1015  19     55.00
WA943       1015  20     55.00
WA943       1015  21     54.00
WA943       1015  22     50.00
WA943       1015  23     49.00
WA943       1015  24     52.00
WA943       1015  25     51.00
WA943       1015  26     48.00
WA943       1015  27     51.00
WA943       1015  28     52.00
WA943       1015  29     52.00
WA943       1015  30     56.00
WA943       1015  31     50.00
WA943       1115   1     43.00
WA943       1115   2     40.00
WA943       1115   3     40.00
WA943       1115   4     41.00
WA943       1115   5     40.00
WA943       1115   6     51.00
WA943       1115   7     49.00
WA943       1115   8     39.00
WA943       1115   9     35.00
WA943       1115  10     38.00
WA943       1115  11     42.00
WA943       1115  12     46.00
WA943       1115  13     47.00
WA943       1115  14     38.00
WA943       1115  15     40.00
WA943       1115  16     40.00
WA943       1115  17     44.00
WA943       1115  18     36.00
WA943       1115  19     35.00
WA943       1115  20     38.00
WA943       1115  21     49.00
WA943       1115  22     50.00
WA943       1115  23     40.00
WA943       1115  24     32.00
WA943       1115  25     33.00
WA943       1115  26     41.00
WA943       1115  27     45.00
WA943       1115  28     48.00
WA943       1115  29     48.00
WA943       1115  30     44.00
WA943       1215   1     42.00
WA943       1215   2     47.00
WA943       1215   3     44.00
WA943       1215   4     37.00
WA943       1215   5     41.00
WA943       1215   6     41.00
WA943       1215   7     41.00
WA943       1215   8     50.00
WA943       1215   9     41.00
WA943       1215  10     35.00
WA943       1215  11     35.00
WA943       1215  12     35.00
WA943       1215  13     36.00
WA943       1215  14     30.00
WA943       1215  15     38.00
WA943       1215  16     31.00
WA943       1215  17     40.00
WA943       1215  18     38.00
WA943       1215  19     36.00
WA943       1215  20     37.00
WA943       1215  21     30.00
WA943       1215  22     33.00
WA943       1215  23     33.00
WA943       1215  24     32.00
WA943       1215  25     30.00
WA943       1215  26     32.00
WA943       1215  27     37.00
WA943       1215  28     32.00
WA943       1215  29     28.00
WA943       1215  30     27.00
WA943       1215  31     36.00
WA943       0116   1     42.00
WA943       0116   2     40.00
WA943       0116   3     29.00
WA943       0116   4     35.00
WA943       0116   5     39.00
WA943       0116   6     38.00
WA943       0116   7     41.00
WA943       0116   8     41.00
WA943       0116   9     42.00
WA943       0116  10     42.00
WA943       0116  11     42.00
WA943       0116  12     42.00
WA943       0116  13     42.00
WA943       0116  14     34.00
WA943       0116  15     40.00
WA943       0116  16     41.00
WA943       0116  17     40.00
WA943       0116  18     39.00
WA943       0116  19     35.00
WA943       0116  20     38.00
WA943       0116  21     44.00
WA943       0116  22     42.00
WA943       0116  23     38.00
WA943       0116  24     37.00
WA943       0116  25     45.00
WA943       0116  26     47.00
WA943       0116  27     51.00
WA943       0116  28     45.00
WA943       0116  29     37.00
WA943       0116  30     41.00
WA943       0116  31     36.00
WA943       0216   1     37.00
WA943       0216   2     36.00
WA943       0216   3     39.00
