$ Get data for 420:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:48:45 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA420           Cougar Mountain
WA420       0115  15     35.00
WA420       0115  16     37.00
WA420       0115  17     44.00
WA420       0115  18     45.00
WA420       0115  19     38.00
WA420       0115  20     39.00
WA420       0115  21     41.00
WA420       0115  22     44.00
WA420       0115  23     50.00
WA420       0115  24     51.00
WA420       0115  25     58.00
WA420       0115  26     56.00
WA420       0115  27     45.00
WA420       0115  28     44.00
WA420       0115  29     50.00
WA420       0115  30     51.00
WA420       0115  31     48.00
WA420       0215   1     41.00
WA420       0215   2     43.00
WA420       0215   3     40.00
WA420       0215   4     42.00
WA420       0215   5     47.00
WA420       0215   6     46.00
WA420       0215   7     45.00
WA420       0215   8     47.00
WA420       0215   9     46.00
WA420       0215  10     45.00
WA420       0215  11     49.00
WA420       0215  12     55.00
WA420       0215  13     58.00
WA420       0215  14     46.00
WA420       0215  15     50.00
WA420       0215  16     46.00
WA420       0215  17     49.00
WA420       0215  18     45.00
WA420       0215  19     40.00
WA420       0215  20     40.00
WA420       0215  21     40.00
WA420       0215  22     42.00
WA420       0215  23     48.00
WA420       0215  24     46.00
WA420       0215  25     39.00
WA420       0215  26     42.00
WA420       0215  27     39.00
WA420       0215  28     43.00
WA420       0315   1     45.00
WA420       0315   2     38.00
WA420       0315   3     39.00
WA420       0315   4     43.00
WA420       0315   5     48.00
WA420       0315   6     52.00
WA420       0315   7     52.00
WA420       0315   8     58.00
WA420       0315   9     51.00
WA420       0315  10     64.00
WA420       0315  11     49.00
WA420       0315  12     51.00
WA420       0315  13     55.00
WA420       0315  14     47.00
WA420       0315  15     46.00
WA420       0315  16     47.00
WA420       0315  17     48.00
WA420       0315  18     43.00
WA420       0315  19     51.00
WA420       0315  20     54.00
WA420       0315  21     43.00
WA420       0315  22     43.00
WA420       0315  23     39.00
WA420       0315  24     36.00
WA420       0315  25     46.00
WA420       0315  26     58.00
WA420       0315  27     58.00
WA420       0315  28     44.00
WA420       0315  29     49.00
WA420       0315  30     55.00
WA420       0315  31     44.00
WA420       0415   1     38.00
WA420       0415   2     40.00
WA420       0415   3     43.00
WA420       0415   4     43.00
WA420       0415   5     45.00
WA420       0415   6     40.00
WA420       0415   7     46.00
WA420       0415   8     46.00
WA420       0415   9     50.00
WA420       0415  10     49.00
WA420       0415  11     38.00
WA420       0415  12     40.00
WA420       0415  13     48.00
WA420       0415  14     37.00
WA420       0415  15     40.00
WA420       0415  16     55.00
WA420       0415  17     58.00
WA420       0415  18     60.00
WA420       0415  19     61.00
WA420       0415  20     65.00
WA420       0415  21     56.00
WA420       0415  22     46.00
WA420       0415  23     46.00
WA420       0415  24     39.00
WA420       0415  25     40.00
WA420       0415  26     49.00
WA420       0415  27     65.00
WA420       0415  28     56.00
WA420       0415  29     47.00
WA420       0415  30     52.00
WA420       0515   1     54.00
WA420       0515   2     53.00
WA420       0515   3     60.00
WA420       0515   4     52.00
WA420       0515   5     43.00
WA420       0515   6     43.00
WA420       0515   7     53.00
WA420       0515   8     62.00
WA420       0515   9     67.00
WA420       0515  10     62.00
WA420       0515  11     46.00
WA420       0515  12     48.00
WA420       0515  13     43.00
WA420       0515  14     50.00
WA420       0515  15     48.00
WA420       0515  16     45.00
WA420       0515  17     52.00
WA420       0515  18     64.00
WA420       0515  19     59.00
WA420       0515  20     68.00
WA420       0515  21     68.00
WA420       0515  22     53.00
WA420       0515  23     49.00
WA420       0515  24     50.00
WA420       0515  25     52.00
WA420       0515  26     50.00
WA420       0515  27     61.00
WA420       0515  28     70.00
WA420       0515  29     69.00
WA420       0515  30     65.00
WA420       0515  31     66.00
WA420       0615   1     56.00
WA420       0615   2     48.00
WA420       0615   3     49.00
WA420       0615   4     56.00
WA420       0615   5     67.00
WA420       0615   6     71.00
WA420       0615   7     75.00
WA420       0615   8     77.00
WA420       0615   9     74.00
WA420       0615  10     67.00
WA420       0615  11     66.00
WA420       0615  12     54.00
WA420       0615  13     60.00
WA420       0615  14     70.00
WA420       0615  15     74.00
WA420       0615  16     63.00
WA420       0615  17     65.00
WA420       0615  18     63.00
WA420       0615  19     57.00
WA420       0615  20     62.00
WA420       0615  21     66.00
WA420       0615  22     63.00
WA420       0615  23     67.00
WA420       0615  24     67.00
WA420       0615  25     73.00
WA420       0615  26     76.00
WA420       0615  27     82.00
WA420       0615  28     79.00
WA420       0615  29     76.00
WA420       0615  30     75.00
WA420       0715   1     77.00
WA420       0715   2     78.00
WA420       0715   3     79.00
WA420       0715   4     78.00
WA420       0715   5     80.00
WA420       0715   6     76.00
WA420       0715   7     71.00
WA420       0715   8     75.00
WA420       0715   9     75.00
WA420       0715  10     57.00
WA420       0715  11     54.00
WA420       0715  12     62.00
WA420       0715  13     60.00
WA420       0715  14     65.00
WA420       0715  15     64.00
WA420       0715  16     62.00
WA420       0715  17     68.00
WA420       0715  18     76.00
WA420       0715  19     79.00
WA420       0715  20     67.00
WA420       0715  21     58.00
WA420       0715  22     59.00
WA420       0715  23     59.00
WA420       0715  24     59.00
WA420       0715  25     53.00
WA420       0715  26     53.00
WA420       0715  27     56.00
WA420       0715  28     65.00
WA420       0715  29     75.00
WA420       0715  30     84.00
WA420       0715  31     82.00
WA420       0815   1     79.00
WA420       0815   2     77.00
WA420       0815   3     69.00
WA420       0815   4     65.00
WA420       0815   5     58.00
WA420       0815   6     59.00
WA420       0815   7     66.00
WA420       0815   8     65.00
WA420       0815   9     67.00
WA420       0815  10     69.00
WA420       0815  11     69.00
WA420       0815  12     74.00
WA420       0815  13     71.00
WA420       0815  14     58.00
WA420       0815  15     54.00
WA420       0815  16     62.00
WA420       0815  17     67.00
WA420       0815  18     73.00
WA420       0815  19     75.00
WA420       0815  20     61.00
WA420       0815  21     56.00
WA420       0815  22     70.00
WA420       0815  23     71.00
WA420       0815  24     65.00
WA420       0815  25     64.00
WA420       0815  26     70.00
WA420       0815  27     72.00
WA420       0815  28     65.00
WA420       0815  29     65.00
WA420       0815  30     51.00
WA420       0815  31     52.00
WA420       0915   1     53.00
WA420       0915   2     53.00
WA420       0915   3     47.00
WA420       0915   4     48.00
WA420       0915   5     52.00
WA420       0915   6     49.00
WA420       0915   7     53.00
WA420       0915   8     59.00
WA420       0915   9     62.00
WA420       0915  10     70.00
WA420       0915  11     79.00
WA420       0915  12     69.00
WA420       0915  13     57.00
WA420       0915  14     49.00
WA420       0915  15     50.00
WA420       0915  16     54.00
WA420       0915  17     50.00
WA420       0915  18     55.00
WA420       0915  19     55.00
WA420       0915  20     58.00
WA420       0915  21     52.00
WA420       0915  22     51.00
WA420       0915  23     57.00
WA420       0915  24     62.00
WA420       0915  25     51.00
WA420       0915  26     49.00
WA420       0915  27     54.00
WA420       0915  28     62.00
WA420       0915  29     67.00
WA420       0915  30     61.00
WA420       1015   1     58.00
WA420       1015   2     49.00
WA420       1015   3     57.00
WA420       1015   4     63.00
WA420       1015   5     66.00
WA420       1015   6     59.00
WA420       1015   7     54.00
WA420       1015   8     61.00
WA420       1015   9     58.00
WA420       1015  10     58.00
WA420       1015  11     55.00
WA420       1015  12     55.00
WA420       1015  13     52.00
WA420       1015  14     58.00
WA420       1015  15     63.00
WA420       1015  16     69.00
WA420       1015  17     64.00
WA420       1015  18     51.00
WA420       1015  19     51.00
WA420       1015  20     49.00
WA420       1015  21     55.00
WA420       1015  22     47.00
WA420       1015  23     52.00
WA420       1015  24     53.00
WA420       1015  25     52.00
WA420       1015  26     45.00
WA420       1015  27     49.00
WA420       1015  28     49.00
WA420       1015  29     47.00
WA420       1015  30     51.00
WA420       1015  31     51.00
WA420       1115   1     43.00
WA420       1115   2     41.00
WA420       1115   3     38.00
WA420       1115   4     38.00
WA420       1115   5     41.00
WA420       1115   6     46.00
WA420       1115   7     45.00
WA420       1115   8     42.00
WA420       1115   9     38.00
WA420       1115  10     40.00
WA420       1115  11     41.00
WA420       1115  12     46.00
WA420       1115  13     47.00
WA420       1115  14     45.00
WA420       1115  15     45.00
WA420       1115  16     42.00
WA420       1115  17     47.00
WA420       1115  18     37.00
WA420       1115  19     36.00
WA420       1115  20     38.00
WA420       1115  21     42.00
WA420       1115  22     45.00
WA420       1115  23     42.00
WA420       1115  24     34.00
WA420       1115  25     39.00
WA420       1115  26     41.00
WA420       1115  27     44.00
WA420       1115  28     48.00
WA420       1115  29     49.00
WA420       1115  30     41.00
WA420       1215   1     37.00
WA420       1215   2     38.00
WA420       1215   3     46.00
WA420       1215   4     38.00
WA420       1215   5     38.00
WA420       1215   6     42.00
WA420       1215   7     44.00
WA420       1215   8     51.00
WA420       1215   9     46.00
WA420       1215  10     40.00
WA420       1215  11     38.00
WA420       1215  12     37.00
WA420       1215  13     35.00
WA420       1215  14     34.00
WA420       1215  15     34.00
WA420       1215  16     35.00
WA420       1215  17     33.00
WA420       1215  18     34.00
WA420       1215  19     35.00
WA420       1215  20     34.00
WA420       1215  21     33.00
WA420       1215  22     34.00
WA420       1215  23     31.00
WA420       1215  24     33.00
WA420       1215  25     32.00
WA420       1215  26     28.00
WA420       1215  27     29.00
WA420       1215  28     32.00
WA420       1215  29     30.00
WA420       1215  30     27.00
WA420       1215  31     28.00
WA420       0116   1     32.00
WA420       0116   2     30.00
WA420       0116   3     30.00
WA420       0116   4     35.00
WA420       0116   5     38.00
WA420       0116   6     41.00
WA420       0116   7     39.00
WA420       0116   8     39.00
WA420       0116   9     38.00
WA420       0116  10     36.00
WA420       0116  11     35.00
WA420       0116  12     41.00
WA420       0116  13     38.00
WA420       0116  14     35.00
WA420       0116  15     36.00
WA420       0116  16     38.00
WA420       0116  17     40.00
WA420       0116  18     42.00
WA420       0116  19     38.00
WA420       0116  20     38.00
WA420       0116  21     46.00
WA420       0116  22     43.00
WA420       0116  23     42.00
WA420       0116  24     35.00
WA420       0116  25     40.00
WA420       0116  26     46.00
WA420       0116  27     48.00
WA420       0116  28     47.00
WA420       0116  29     38.00
WA420       0116  30     33.00
WA420       0116  31     34.00
WA420       0216   1     33.00
WA420       0216   2     36.00
WA420       0216   3     35.00
WA420       0216   4     38.00
WA420       0216   5     47.00
