$ Get data for 912:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:36:44 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA912           Skookum Creek
WA912       0115  25     62.00
WA912       0115  26     63.00
WA912       0115  27     51.00
WA912       0115  28     44.00
WA912       0115  29     49.00
WA912       0115  30     51.00
WA912       0115  31     51.00
WA912       0215   1     45.00
WA912       0215   2     43.00
WA912       0215   3     40.00
WA912       0215   4     45.00
WA912       0215   5     48.00
WA912       0215   6     47.00
WA912       0215   7     46.00
WA912       0215   8   -999.00
WA912       0215   9     49.00
WA912       0215  10     46.00
WA912       0215  11     53.00
WA912       0215  12     53.00
WA912       0215  13     59.00
WA912       0215  14     45.00
WA912       0215  15     49.00
WA912       0215  16     49.00
WA912       0215  17     50.00
WA912       0215  18     50.00
WA912       0215  19     40.00
WA912       0215  20     40.00
WA912       0215  21     42.00
WA912       0215  22     44.00
WA912       0215  23     48.00
WA912       0215  24     46.00
WA912       0215  25     40.00
WA912       0215  26     44.00
WA912       0215  27     42.00
WA912       0215  28     44.00
WA912       0315   1     44.00
WA912       0315   2   -999.00
WA912       0315   3   -999.00
WA912       0315   4   -999.00
WA912       0315   5   -999.00
WA912       0315   6   -999.00
WA912       0315   7   -999.00
WA912       0315   8   -999.00
WA912       0315   9   -999.00
WA912       0315  10   -999.00
WA912       0315  11   -999.00
WA912       0315  12   -999.00
WA912       0315  13   -999.00
WA912       0315  14   -999.00
WA912       0315  15   -999.00
WA912       0315  16   -999.00
WA912       0315  17   -999.00
WA912       0315  18   -999.00
WA912       0315  19   -999.00
WA912       0315  20   -999.00
WA912       0315  21   -999.00
WA912       0315  22   -999.00
WA912       0315  23   -999.00
WA912       0315  24   -999.00
WA912       0315  25   -999.00
WA912       0315  26   -999.00
WA912       0315  27   -999.00
WA912       0315  28   -999.00
WA912       0315  29   -999.00
WA912       0315  30   -999.00
WA912       0315  31   -999.00
WA912       0415   1   -999.00
WA912       0415   2   -999.00
WA912       0415   3   -999.00
WA912       0415   4   -999.00
WA912       0415   5   -999.00
WA912       0415   6   -999.00
WA912       0415   7   -999.00
WA912       0415   8   -999.00
WA912       0415   9   -999.00
WA912       0415  10   -999.00
WA912       0415  11   -999.00
WA912       0415  12   -999.00
WA912       0415  13   -999.00
WA912       0415  14   -999.00
WA912       0415  15   -999.00
WA912       0415  16   -999.00
WA912       0415  17   -999.00
WA912       0415  18   -999.00
WA912       0415  19   -999.00
WA912       0415  20   -999.00
WA912       0415  21   -999.00
WA912       0415  22   -999.00
WA912       0415  23   -999.00
WA912       0415  24   -999.00
WA912       0415  25   -999.00
WA912       0415  26   -999.00
WA912       0415  27   -999.00
WA912       0415  28   -999.00
WA912       0415  29   -999.00
WA912       0415  30   -999.00
WA912       0515   1   -999.00
WA912       0515   2   -999.00
WA912       0515   3   -999.00
WA912       0515   4   -999.00
WA912       0515   5   -999.00
WA912       0515   6   -999.00
WA912       0515   7   -999.00
WA912       0515   8   -999.00
WA912       0515   9   -999.00
WA912       0515  10   -999.00
WA912       0515  11   -999.00
WA912       0515  12   -999.00
WA912       0515  13   -999.00
WA912       0515  14   -999.00
WA912       0515  15   -999.00
WA912       0515  16   -999.00
WA912       0515  17   -999.00
WA912       0515  18   -999.00
WA912       0515  19   -999.00
WA912       0515  20   -999.00
WA912       0515  21   -999.00
WA912       0515  22   -999.00
WA912       0515  23   -999.00
WA912       0515  24   -999.00
WA912       0515  25   -999.00
WA912       0515  26   -999.00
WA912       0515  27   -999.00
WA912       0515  28   -999.00
WA912       0515  29   -999.00
WA912       0515  30   -999.00
WA912       0515  31   -999.00
WA912       0615   1   -999.00
WA912       0615   2   -999.00
WA912       0615   3   -999.00
WA912       0615   4   -999.00
WA912       0615   5   -999.00
WA912       0615   6   -999.00
WA912       0615   7   -999.00
WA912       0615   8   -999.00
WA912       0615   9   -999.00
WA912       0615  10   -999.00
WA912       0615  11   -999.00
WA912       0615  12   -999.00
WA912       0615  13   -999.00
WA912       0615  14   -999.00
WA912       0615  15   -999.00
WA912       0615  16   -999.00
WA912       0615  17   -999.00
WA912       0615  18   -999.00
WA912       0615  19   -999.00
WA912       0615  20   -999.00
WA912       0615  21   -999.00
WA912       0615  22   -999.00
WA912       0615  23   -999.00
WA912       0615  24   -999.00
WA912       0615  25   -999.00
WA912       0615  26   -999.00
WA912       0615  27   -999.00
WA912       0615  28   -999.00
WA912       0615  29   -999.00
WA912       0615  30   -999.00
WA912       0715   1   -999.00
WA912       0715   2   -999.00
WA912       0715   3   -999.00
WA912       0715   4   -999.00
WA912       0715   5   -999.00
WA912       0715   6   -999.00
WA912       0715   7   -999.00
WA912       0715   8   -999.00
WA912       0715   9   -999.00
WA912       0715  10   -999.00
WA912       0715  11   -999.00
WA912       0715  12   -999.00
WA912       0715  13   -999.00
WA912       0715  14   -999.00
WA912       0715  15   -999.00
WA912       0715  16   -999.00
WA912       0715  17   -999.00
WA912       0715  18   -999.00
WA912       0715  19   -999.00
WA912       0715  20   -999.00
WA912       0715  21   -999.00
WA912       0715  22   -999.00
WA912       0715  23   -999.00
WA912       0715  24   -999.00
WA912       0715  25   -999.00
WA912       0715  26   -999.00
WA912       0715  27   -999.00
WA912       0715  28   -999.00
WA912       0715  29   -999.00
WA912       0715  30   -999.00
WA912       0715  31   -999.00
WA912       0815   1   -999.00
WA912       0815   2   -999.00
WA912       0815   3   -999.00
WA912       0815   4   -999.00
WA912       0815   5   -999.00
WA912       0815   6   -999.00
WA912       0815   7   -999.00
WA912       0815   8   -999.00
WA912       0815   9   -999.00
WA912       0815  10   -999.00
WA912       0815  11   -999.00
WA912       0815  12   -999.00
WA912       0815  13   -999.00
WA912       0815  14   -999.00
WA912       0815  15   -999.00
WA912       0815  16   -999.00
WA912       0815  17   -999.00
WA912       0815  18   -999.00
WA912       0815  19   -999.00
WA912       0815  20   -999.00
WA912       0815  21   -999.00
WA912       0815  22   -999.00
WA912       0815  23   -999.00
WA912       0815  24   -999.00
WA912       0815  25   -999.00
WA912       0815  26   -999.00
WA912       0815  27   -999.00
WA912       0815  28   -999.00
WA912       0815  29   -999.00
WA912       0815  30   -999.00
WA912       0815  31   -999.00
WA912       0915   1   -999.00
WA912       0915   2   -999.00
WA912       0915   3   -999.00
WA912       0915   4   -999.00
WA912       0915   5   -999.00
WA912       0915   6   -999.00
WA912       0915   7   -999.00
WA912       0915   8   -999.00
WA912       0915   9   -999.00
WA912       0915  10   -999.00
WA912       0915  11   -999.00
WA912       0915  12   -999.00
WA912       0915  13   -999.00
WA912       0915  14   -999.00
WA912       0915  15   -999.00
WA912       0915  16   -999.00
WA912       0915  17   -999.00
WA912       0915  18   -999.00
WA912       0915  19   -999.00
WA912       0915  20   -999.00
WA912       0915  21     52.00
WA912       0915  22     55.00
WA912       0915  23     57.00
WA912       0915  24     65.00
WA912       0915  25     50.00
WA912       0915  26     50.00
WA912       0915  27     53.00
WA912       0915  28     62.00
WA912       0915  29     68.00
WA912       0915  30     65.00
WA912       1015   1     60.00
WA912       1015   2     52.00
WA912       1015   3     56.00
WA912       1015   4     63.00
WA912       1015   5     67.00
WA912       1015   6     61.00
WA912       1015   7     54.00
WA912       1015   8     65.00
WA912       1015   9     61.00
WA912       1015  10     54.00
WA912       1015  11     55.00
WA912       1015  12     53.00
WA912       1015  13     52.00
WA912       1015  14     58.00
WA912       1015  15     67.00
WA912       1015  16     72.00
WA912       1015  17     63.00
WA912       1015  18     50.00
WA912       1015  19     53.00
WA912       1015  20     52.00
WA912       1015  21     55.00
WA912       1015  22     47.00
WA912       1015  23     53.00
WA912       1015  24     53.00
WA912       1015  25     55.00
WA912       1015  26     45.00
WA912       1015  27     53.00
WA912       1015  28     53.00
WA912       1015  29     47.00
WA912       1015  30     50.00
WA912       1015  31     50.00
WA912       1115   1     43.00
WA912       1115   2     40.00
WA912       1115   3     38.00
WA912       1115   4     40.00
WA912       1115   5     40.00
WA912       1115   6     47.00
WA912       1115   7     48.00
WA912       1115   8     43.00
WA912       1115   9     38.00
WA912       1115  10     39.00
WA912       1115  11     39.00
WA912       1115  12     45.00
WA912       1115  13     46.00
WA912       1115  14     45.00
WA912       1115  15     43.00
WA912       1115  16     41.00
WA912       1115  17     47.00
WA912       1115  18     36.00
WA912       1115  19     36.00
WA912       1115  20     38.00
WA912       1115  21     47.00
WA912       1115  22     49.00
WA912       1115  23     45.00
WA912       1115  24     35.00
WA912       1115  25     40.00
WA912       1115  26     41.00
WA912       1115  27     43.00
WA912       1115  28     47.00
WA912       1115  29     47.00
WA912       1115  30     42.00
WA912       1215   1     44.00
WA912       1215   2     46.00
WA912       1215   3     44.00
WA912       1215   4     38.00
WA912       1215   5     39.00
WA912       1215   6     41.00
WA912       1215   7     43.00
WA912       1215   8     49.00
WA912       1215   9     46.00
WA912       1215  10     42.00
WA912       1215  11     40.00
WA912       1215  12     36.00
WA912       1215  13     35.00
WA912       1215  14     34.00
WA912       1215  15     34.00
WA912       1215  16     34.00
WA912       1215  17     38.00
WA912       1215  18     38.00
WA912       1215  19     34.00
WA912       1215  20     33.00
WA912       1215  21     33.00
WA912       1215  22     34.00
WA912       1215  23     31.00
WA912       1215  24     32.00
WA912       1215  25     34.00
WA912       1215  26     33.00
WA912       1215  27     36.00
WA912       1215  28     34.00
WA912       1215  29     36.00
WA912       1215  30     28.00
WA912       1215  31     34.00
WA912       0116   1     40.00
WA912       0116   2     38.00
WA912       0116   3     34.00
WA912       0116   4     40.00
WA912       0116   5     42.00
WA912       0116   6     43.00
WA912       0116   7     40.00
WA912       0116   8     41.00
WA912       0116   9     40.00
WA912       0116  10     44.00
WA912       0116  11     43.00
WA912       0116  12     44.00
WA912       0116  13     40.00
WA912       0116  14     36.00
WA912       0116  15     38.00
WA912       0116  16     41.00
WA912       0116  17     43.00
WA912       0116  18     42.00
WA912       0116  19     41.00
WA912       0116  20     40.00
WA912       0116  21     47.00
WA912       0116  22     45.00
WA912       0116  23     44.00
WA912       0116  24     38.00
WA912       0116  25     41.00
WA912       0116  26     46.00
WA912       0116  27     49.00
WA912       0116  28     47.00
WA912       0116  29     40.00
WA912       0116  30     33.00
WA912       0116  31     34.00
WA912       0216   1     35.00
WA912       0216   2     37.00
WA912       0216   3     39.00
WA912       0216   4     39.00
WA912       0216   5     49.00
WA912       0216   6     36.00
WA912       0216   7     54.00
WA912       0216   8     63.00
WA912       0216   9     63.00
WA912       0216  10     55.00
WA912       0216  11     51.00
WA912       0216  12     46.00
WA912       0216  13     40.00
WA912       0216  14     43.00
WA912       0216  15     43.00
