$ Get data for 910:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:50:53 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA910           Elbow Lake
WA910       1206   8     51.00
WA910       1206   9     48.00
WA910       1206  10     43.00
WA910       1206  11     41.00
WA910       1206  12     38.00
WA910       1206  13     40.00
WA910       1206  14     43.00
WA910       1206  15     35.00
WA910       1206  16     36.00
WA910       1206  17     37.00
WA910       1206  18     38.00
WA910       1206  19     40.00
WA910       1206  20     42.00
WA910       1206  21     40.00
WA910       1206  22     37.00
WA910       1206  23     35.00
WA910       1206  24     36.00
WA910       1206  25     36.00
WA910       1206  26     36.00
WA910       1206  27     35.00
WA910       1206  28     37.00
WA910       1206  29     40.00
WA910       1206  30     40.00
WA910       1206  31     40.00
WA910       0107   1     41.00
WA910       0107   2     45.00
WA910       0107   3     36.00
WA910       0107   4     35.00
WA910       0107   5     34.00
WA910       0107   6     34.00
WA910       0107   7     39.00
WA910       0107   8     38.00
WA910       0107   9     41.00
WA910       0107  10     29.00
WA910       0107  11     32.00
WA910       0107  12     27.00
WA910       0107  13     28.00
WA910       0107  14     33.00
WA910       0107  15     42.00
WA910       0107  16     35.00
WA910       0107  17     32.00
WA910       0107  18     36.00
WA910       0107  19     38.00
WA910       0107  20     36.00
WA910       0107  21     35.00
WA910       0107  22     39.00
WA910       0107  23     42.00
WA910       0107  24     64.00
WA910       0107  25     45.00
WA910       0107  26     54.00
WA910       0107  27     52.00
WA910       0107  28     53.00
WA910       0107  29     49.00
WA910       0107  30     50.00
WA910       0107  31     47.00
WA910       0207   1     46.00
WA910       0207   2     44.00
WA910       0207   3     42.00
WA910       0207   4     46.00
WA910       0207   5     58.00
WA910       0207   6     54.00
WA910       0207   7     46.00
WA910       0207   8     44.00
WA910       0207   9     42.00
WA910       0207  10     55.00
WA910       0207  11     42.00
WA910       0207  12     45.00
WA910       0207  13     41.00
WA910       0207  14     38.00
WA910       0207  15     42.00
WA910       0207  16     43.00
WA910       0207  17     51.00
WA910       0207  18     35.00
WA910       0207  19     35.00
WA910       0207  20     34.00
WA910       0207  21     46.00
WA910       0207  22     42.00
WA910       0207  23     35.00
WA910       0207  24     34.00
WA910       0207  25     43.00
WA910       0207  26     36.00
WA910       0207  27     44.00
WA910       0207  28     32.00
WA910       0307   1     33.00
WA910       0307   2     36.00
WA910       0307   3     46.00
WA910       0307   4     59.00
WA910       0307   5     44.00
WA910       0307   6     59.00
WA910       0307   7     49.00
WA910       0307   8     36.00
WA910       0307   9     41.00
WA910       0307  10     42.00
WA910       0307  11     50.00
WA910       0307  12     45.00
WA910       0307  13     38.00
WA910       0307  14     45.00
WA910       0307  15     45.00
WA910       0307  16     50.00
WA910       0307  17     48.00
WA910       0307  18     51.00
WA910       0307  19     46.00
WA910       0307  20     42.00
WA910       0307  21     38.00
WA910       0307  22     39.00
WA910       0307  23     42.00
WA910       0307  24     44.00
WA910       0307  25     46.00
WA910       0307  26     51.00
WA910       0307  27     47.00
WA910       0307  28     46.00
WA910       0307  29     58.00
WA910       0307  30     47.00
WA910       0307  31     49.00
WA910       0407   1     40.00
WA910       0407   2     40.00
WA910       0407   3     50.00
WA910       0407   4     46.00
WA910       0407   5     62.00
WA910       0407   6     70.00
WA910       0407   7     63.00
WA910       0407   8     52.00
WA910       0407   9     40.00
WA910       0407  10     45.00
WA910       0407  11     53.00
WA910       0407  12     48.00
WA910       0407  13     42.00
WA910       0407  14     48.00
WA910       0407  15     49.00
WA910       0407  16     43.00
WA910       0407  17     42.00
WA910       0407  18     47.00
WA910       0407  19     49.00
WA910       0407  20     52.00
WA910       0407  21     54.00
WA910       0407  22     53.00
WA910       0407  23     58.00
WA910       0407  24     44.00
WA910       0407  25     42.00
WA910       0407  26     42.00
WA910       0407  27     47.00
WA910       0407  28     53.00
WA910       0407  29     52.00
WA910       0407  30     54.00
WA910       0507   1     52.00
WA910       0507   2     48.00
WA910       0507   3     48.00
WA910       0507   4     47.00
WA910       0507   5     48.00
WA910       0507   6     50.00
WA910       0507   7     66.00
WA910       0507   8     71.00
WA910       0507   9     58.00
WA910       0507  10     62.00
WA910       0507  11     64.00
WA910       0507  12     62.00
WA910       0507  13     43.00
WA910       0507  14     67.00
WA910       0507  15     74.00
WA910       0507  16     62.00
WA910       0507  17     58.00
WA910       0507  18     62.00
WA910       0507  19     48.00
WA910       0507  20     44.00
WA910       0507  21     48.00
WA910       0507  22     60.00
WA910       0507  23     60.00
WA910       0507  24     65.00
WA910       0507  25     66.00
WA910       0507  26     57.00
WA910       0507  27     46.00
WA910       0507  28     52.00
WA910       0507  29     72.00
WA910       0507  30     75.00
WA910       0507  31     76.00
WA910       0607   1     76.00
WA910       0607   2     80.00
WA910       0607   3     86.00
WA910       0607   4     61.00
WA910       0607   5     51.00
WA910       0607   6     44.00
WA910       0607   7     48.00
WA910       0607   8     57.00
WA910       0607   9     50.00
WA910       0607  10     51.00
WA910       0607  11     48.00
WA910       0607  12     59.00
WA910       0607  13     49.00
WA910       0607  14     55.00
WA910       0607  15     51.00
WA910       0607  16     47.00
WA910       0607  17     46.00
WA910       0607  18     53.00
WA910       0607  19     71.00
WA910       0607  20     75.00
WA910       0607  21     63.00
WA910       0607  22     51.00
WA910       0607  23     56.00
WA910       0607  24     51.00
WA910       0607  25     54.00
WA910       0607  26     73.00
WA910       0607  27     65.00
WA910       0607  28     62.00
WA910       0607  29     52.00
WA910       0607  30     60.00
WA910       0707   1     69.00
WA910       0707   2     71.00
WA910       0707   3     74.00
WA910       0707   4     82.00
WA910       0707   5     79.00
WA910       0707   6     75.00
WA910       0707   7     73.00
WA910       0707   8     65.00
WA910       0707   9     76.00
WA910       0707  10    116.00
WA910       0707  11     91.00
WA910       0707  12     81.00
WA910       0707  13     72.00
WA910       0707  14     80.00
WA910       0707  15     69.00
WA910       0707  16     72.00
WA910       0707  17     65.00
WA910       0707  18     60.00
WA910       0707  19     60.00
WA910       0707  20     56.00
WA910       0707  21     61.00
WA910       0707  22     60.00
WA910       0707  23     59.00
WA910       0707  24     65.00
WA910       0707  25     73.00
WA910       0707  26     72.00
WA910       0707  27     72.00
WA910       0707  28     73.00
WA910       0707  29     61.00
WA910       0707  30     68.00
WA910       0707  31     72.00
WA910       0807   1     79.00
WA910       0807   2     77.00
WA910       0807   3     65.00
WA910       0807   4     70.00
WA910       0807   5     74.00
WA910       0807   6     71.00
WA910       0807   7     55.00
WA910       0807   8     60.00
WA910       0807   9     55.00
WA910       0807  10     60.00
WA910       0807  11     69.00
WA910       0807  12     56.00
WA910       0807  13     70.00
WA910       0807  14     77.00
WA910       0807  15     84.00
WA910       0807  16     64.00
WA910       0807  17     64.00
WA910       0807  18     63.00
WA910       0807  19     50.00
WA910       0807  20     54.00
WA910       0807  21     60.00
WA910       0807  22     69.00
WA910       0807  23     71.00
WA910       0807  24     72.00
WA910       0807  25     57.00
WA910       0807  26     50.00
WA910       0807  27     63.00
WA910       0807  28     69.00
WA910       0807  29     81.00
WA910       0807  30     79.00
WA910       0807  31     60.00
WA910       0907   1     65.00
WA910       0907   2     66.00
WA910       0907   3     64.00
WA910       0907   4     67.00
WA910       0907   5     66.00
WA910       0907   6     64.00
WA910       0907   7     62.00
WA910       0907   8     67.00
WA910       0907   9     73.00
WA910       0907  10     79.00
WA910       0907  11     80.00
WA910       0907  12     72.00
WA910       0907  13     74.00
WA910       0907  14     63.00
WA910       0907  15     63.00
WA910       0907  16     49.00
WA910       0907  17     57.00
WA910       0907  18     50.00
WA910       0907  19     59.00
WA910       0907  20     46.00
WA910       0907  21     54.00
WA910       0907  22     50.00
WA910       0907  23     55.00
WA910       0907  24     61.00
WA910       0907  25     48.00
WA910       0907  26     60.00
WA910       0907  27     57.00
WA910       0907  28     44.00
WA910       0907  29     43.00
WA910       0907  30     44.00
WA910       1007   1     44.00
WA910       1007   2     45.00
WA910       1007   3     44.00
WA910       1007   4     43.00
WA910       1007   5     48.00
WA910       1007   6     43.00
WA910       1007   7     48.00
WA910       1007   8     55.00
WA910       1007   9     66.00
WA910       1007  10     50.00
WA910       1007  11     51.00
WA910       1007  12     52.00
WA910       1007  13     57.00
WA910       1007  14     63.00
WA910       1007  15     51.00
WA910       1007  16     46.00
WA910       1007  17     39.00
WA910       1007  18     44.00
WA910       1007  19     42.00
WA910       1007  20     40.00
WA910       1007  21     41.00
WA910       1007  22     47.00
WA910       1007  23     71.00
WA910       1007  24     56.00
WA910       1007  25     44.00
WA910       1007  26     49.00
WA910       1007  27     57.00
WA910       1007  28     53.00
WA910       1007  29     45.00
WA910       1007  30     46.00
WA910       1007  31     49.00
WA910       1107   1     43.00
WA910       1107   2     44.00
WA910       1107   3     47.00
WA910       1107   4     49.00
WA910       1107   5     54.00
WA910       1107   6     56.00
WA910       1107   7     46.00
WA910       1107   8     51.00
WA910       1107   9     48.00
WA910       1107  10     44.00
WA910       1107  11     37.00
WA910       1107  12     41.00
WA910       1107  13     36.00
WA910       1107  14     42.00
WA910       1107  15     46.00
WA910       1107  16     42.00
WA910       1107  17     40.00
WA910       1107  18     37.00
WA910       1107  19     35.00
WA910       1107  20     37.00
WA910       1107  21     40.00
WA910       1107  22     46.00
WA910       1107  23     48.00
WA910       1107  24     40.00
WA910       1107  25     39.00
WA910       1107  26     47.00
WA910       1107  27     34.00
WA910       1107  28     35.00
WA910       1107  29     40.00
WA910       1107  30     33.00
WA910       1207   1     27.00
WA910       1207   2     40.00
WA910       1207   3     49.00
WA910       1207   4     47.00
WA910       1207   5     39.00
WA910       1207   6     39.00
WA910       1207   7     36.00
WA910       1207   8     36.00
WA910       1207   9     29.00
WA910       1207  10     36.00
WA910       1207  11     42.00
WA910       1207  12     33.00
WA910       1207  13     32.00
WA910       1207  14     37.00
WA910       1207  15     35.00
WA910       1207  16     36.00
WA910       1207  17     33.00
WA910       1207  18     35.00
WA910       1207  19     35.00
WA910       1207  20     35.00
WA910       1207  21     32.00
WA910       1207  22     35.00
WA910       1207  23     36.00
WA910       1207  24     34.00
WA910       1207  25     31.00
WA910       1207  26     34.00
WA910       1207  27     30.00
WA910       1207  28     35.00
WA910       1207  29     34.00
WA910       1207  30     31.00
