$ Get data for 776:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:37:51 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA776           Spencer Meadow
WA776       0111  10     26.00
WA776       0111  11     23.00
WA776       0111  12     43.00
WA776       0111  13     43.00
WA776       0111  14     45.00
WA776       0111  15     45.00
WA776       0111  16     46.00
WA776       0111  17     42.00
WA776       0111  18     33.00
WA776       0111  19     35.00
WA776       0111  20     35.00
WA776       0111  21     37.00
WA776       0111  22     40.00
WA776       0111  23     40.00
WA776       0111  24     41.00
WA776       0111  25     39.00
WA776       0111  26     44.00
WA776       0111  27     53.00
WA776       0111  28     40.00
WA776       0111  29     39.00
WA776       0111  30     38.00
WA776       0111  31     33.00
WA776       0211   1     28.00
WA776       0211   2     36.00
WA776       0211   3     44.00
WA776       0211   4     41.00
WA776       0211   5     38.00
WA776       0211   6     40.00
WA776       0211   7     37.00
WA776       0211   8     36.00
WA776       0211   9     36.00
WA776       0211  10     40.00
WA776       0211  11     46.00
WA776       0211  12     44.00
WA776       0211  13     40.00
WA776       0211  14     39.00
WA776       0211  15     34.00
WA776       0211  16     32.00
WA776       0211  17     33.00
WA776       0211  18     33.00
WA776       0211  19     37.00
WA776       0211  20     31.00
WA776       0211  21     33.00
WA776       0211  22     30.00
WA776       0211  23     28.00
WA776       0211  24     28.00
WA776       0211  25     23.00
WA776       0211  26     20.00
WA776       0211  27     31.00
WA776       0211  28     31.00
WA776       0311   1     35.00
WA776       0311   2     35.00
WA776       0311   3     34.00
WA776       0311   4     35.00
WA776       0311   5     37.00
WA776       0311   6     38.00
WA776       0311   7     34.00
WA776       0311   8     38.00
WA776       0311   9     41.00
WA776       0311  10     39.00
WA776       0311  11     38.00
WA776       0311  12     36.00
WA776       0311  13     39.00
WA776       0311  14     36.00
WA776       0311  15     40.00
WA776       0311  16     35.00
WA776       0311  17     35.00
WA776       0311  18     36.00
WA776       0311  19     41.00
WA776       0311  20     38.00
WA776       0311  21     37.00
WA776       0311  22     36.00
WA776       0311  23     41.00
WA776       0311  24     39.00
WA776       0311  25     39.00
WA776       0311  26     38.00
WA776       0311  27     36.00
WA776       0311  28     37.00
WA776       0311  29     41.00
WA776       0311  30     43.00
WA776       0311  31     43.00
WA776       0411   1     47.00
WA776       0411   2     34.00
WA776       0411   3     37.00
WA776       0411   4     36.00
WA776       0411   5     34.00
WA776       0411   6     38.00
WA776       0411   7     36.00
WA776       0411   8     43.00
WA776       0411   9     42.00
WA776       0411  10     40.00
WA776       0411  11     36.00
WA776       0411  12     42.00
WA776       0411  13     36.00
WA776       0411  14     36.00
WA776       0411  15     38.00
WA776       0411  16     44.00
WA776       0411  17     40.00
WA776       0411  18     40.00
WA776       0411  19     42.00
WA776       0411  20     46.00
WA776       0411  21     37.00
WA776       0411  22     49.00
WA776       0411  23     56.00
WA776       0411  24     39.00
WA776       0411  25     36.00
WA776       0411  26     41.00
WA776       0411  27     38.00
WA776       0411  28     43.00
WA776       0411  29     39.00
WA776       0411  30     42.00
WA776       0511   1     56.00
WA776       0511   2     44.00
WA776       0511   3     43.00
WA776       0511   4     58.00
WA776       0511   5     42.00
WA776       0511   6     40.00
WA776       0511   7     40.00
WA776       0511   8     43.00
WA776       0511   9     46.00
WA776       0511  10     53.00
WA776       0511  11     47.00
WA776       0511  12     47.00
WA776       0511  13     59.00
WA776       0511  14     58.00
WA776       0511  15     42.00
WA776       0511  16     44.00
WA776       0511  17     53.00
WA776       0511  18     55.00
WA776       0511  19     56.00
WA776       0511  20     61.00
WA776       0511  21     46.00
WA776       0511  22     45.00
WA776       0511  23     48.00
WA776       0511  24     55.00
WA776       0511  25     43.00
WA776       0511  26     41.00
WA776       0511  27     41.00
WA776       0511  28     47.00
WA776       0511  29     44.00
WA776       0511  30     50.00
WA776       0511  31     48.00
WA776       0611   1     49.00
WA776       0611   2     46.00
WA776       0611   3     60.00
WA776       0611   4     69.00
WA776       0611   5     68.00
WA776       0611   6     59.00
WA776       0611   7     46.00
WA776       0611   8     46.00
WA776       0611   9     61.00
WA776       0611  10     53.00
WA776       0611  11     56.00
WA776       0611  12     55.00
WA776       0611  13     54.00
WA776       0611  14     54.00
WA776       0611  15     50.00
WA776       0611  16     52.00
WA776       0611  17     62.00
WA776       0611  18     48.00
WA776       0611  19     50.00
WA776       0611  20     56.00
WA776       0611  21     70.00
WA776       0611  22     65.00
WA776       0611  23     51.00
WA776       0611  24     54.00
WA776       0611  25     60.00
WA776       0611  26     65.00
WA776       0611  27     69.00
WA776       0611  28     62.00
WA776       0611  29     52.00
WA776       0611  30     49.00
WA776       0711   1     69.00
WA776       0711   2     73.00
WA776       0711   3     62.00
WA776       0711   4     69.00
WA776       0711   5     76.00
WA776       0711   6     76.00
WA776       0711   7     58.00
WA776       0711   8     59.00
WA776       0711   9     64.00
WA776       0711  10     65.00
WA776       0711  11     62.00
WA776       0711  12     57.00
WA776       0711  13     56.00
WA776       0711  14     50.00
WA776       0711  15     65.00
WA776       0711  16     58.00
WA776       0711  17     53.00
WA776       0711  18     62.00
WA776       0711  19     54.00
WA776       0711  20     63.00
WA776       0711  21     56.00
WA776       0711  22     62.00
WA776       0711  23     75.00
WA776       0711  24     79.00
WA776       0711  25     58.00
WA776       0711  26     63.00
WA776       0711  27     64.00
WA776       0711  28     72.00
WA776       0711  29     71.00
WA776       0711  30     71.00
WA776       0711  31     67.00
WA776       0811   1     74.00
WA776       0811   2     68.00
WA776       0811   3     71.00
WA776       0811   4     73.00
WA776       0811   5     64.00
WA776       0811   6     64.00
WA776       0811   7     66.00
WA776       0811   8     64.00
WA776       0811   9     57.00
WA776       0811  10     62.00
WA776       0811  11     66.00
WA776       0811  12     71.00
WA776       0811  13     61.00
WA776       0811  14     60.00
WA776       0811  15     62.00
WA776       0811  16     72.00
WA776       0811  17     70.00
WA776       0811  18     67.00
WA776       0811  19     72.00
WA776       0811  20     81.00
WA776       0811  21     79.00
WA776       0811  22     64.00
WA776       0811  23     69.00
WA776       0811  24     76.00
WA776       0811  25     76.00
WA776       0811  26     79.00
WA776       0811  27     79.00
WA776       0811  28     73.00
WA776       0811  29     57.00
WA776       0811  30     58.00
WA776       0811  31     51.00
WA776       0911   1     65.00
WA776       0911   2     66.00
WA776       0911   3     71.00
WA776       0911   4     78.00
WA776       0911   5     75.00
WA776       0911   6     81.00
WA776       0911   7     84.00
WA776       0911   8     83.00
WA776       0911   9     84.00
WA776       0911  10     86.00
WA776       0911  11     85.00
WA776       0911  12     71.00
WA776       0911  13     69.00
WA776       0911  14     61.00
WA776       0911  15     53.00
WA776       0911  16     55.00
WA776       0911  17     48.00
WA776       0911  18     53.00
WA776       0911  19     60.00
WA776       0911  20     67.00
WA776       0911  21     70.00
WA776       0911  22     66.00
WA776       0911  23     72.00
WA776       0911  24     74.00
WA776       0911  25     55.00
WA776       0911  26     50.00
WA776       0911  27     49.00
WA776       0911  28     57.00
WA776       0911  29     66.00
WA776       0911  30     67.00
WA776       1011   1     50.00
WA776       1011   2     52.00
WA776       1011   3     47.00
WA776       1011   4     47.00
WA776       1011   5     43.00
WA776       1011   6     44.00
WA776       1011   7     46.00
WA776       1011   8     52.00
WA776       1011   9     49.00
WA776       1011  10     49.00
WA776       1011  11     45.00
WA776       1011  12     47.00
WA776       1011  13     47.00
WA776       1011  14     51.00
WA776       1011  15     50.00
WA776       1011  16     53.00
WA776       1011  17     59.00
WA776       1011  18     58.00
WA776       1011  19     48.00
WA776       1011  20     52.00
WA776       1011  21     47.00
WA776       1011  22     50.00
WA776       1011  23     49.00
WA776       1011  24     44.00
WA776       1011  25     47.00
WA776       1011  26     45.00
WA776       1011  27     48.00
WA776       1011  28     47.00
WA776       1011  29     48.00
WA776       1011  30     50.00
WA776       1011  31     42.00
WA776       1111   1     42.00
WA776       1111   2     47.00
WA776       1111   3     36.00
WA776       1111   4     32.00
WA776       1111   5     36.00
WA776       1111   6     38.00
WA776       1111   7     36.00
WA776       1111   8     40.00
WA776       1111   9     45.00
WA776       1111  10     53.00
WA776       1111  11     43.00
WA776       1111  12     37.00
WA776       1111  13     37.00
WA776       1111  14     37.00
WA776       1111  15     35.00
WA776       1111  16     43.00
WA776       1111  17     42.00
WA776       1111  18     30.00
WA776       1111  19     30.00
WA776       1111  20     30.00
WA776       1111  21     36.00
WA776       1111  22     45.00
WA776       1111  23     44.00
WA776       1111  24     34.00
WA776       1111  25     35.00
WA776       1111  26     38.00
WA776       1111  27     43.00
WA776       1111  28     36.00
WA776       1111  29     39.00
WA776       1111  30     36.00
WA776       1211   1     37.00
WA776       1211   2     37.00
WA776       1211   3     37.00
WA776       1211   4     36.00
WA776       1211   5     37.00
WA776       1211   6     42.00
WA776       1211   7     38.00
WA776       1211   8     43.00
WA776       1211   9     45.00
WA776       1211  10     38.00
WA776       1211  11     34.00
WA776       1211  12     32.00
WA776       1211  13     32.00
WA776       1211  14     38.00
WA776       1211  15     35.00
WA776       1211  16     38.00
WA776       1211  17     43.00
WA776       1211  18     39.00
WA776       1211  19     39.00
WA776       1211  20     36.00
WA776       1211  21     33.00
WA776       1211  22     36.00
WA776       1211  23     38.00
WA776       1211  24     47.00
WA776       1211  25     43.00
WA776       1211  26     33.00
WA776       1211  27     41.00
WA776       1211  28     45.00
WA776       1211  29     42.00
WA776       1211  30     42.00
WA776       1211  31     31.00
WA776       0112   1     37.00
WA776       0112   2     40.00
WA776       0112   3     42.00
WA776       0112   4     47.00
WA776       0112   5     38.00
WA776       0112   6     30.00
WA776       0112   7     35.00
WA776       0112   8     37.00
WA776       0112   9     39.00
WA776       0112  10     34.00
WA776       0112  11     31.00
WA776       0112  12     36.00
WA776       0112  13     45.00
WA776       0112  14     40.00
WA776       0112  15     26.00
WA776       0112  16     26.00
WA776       0112  17     28.00
WA776       0112  18     39.00
WA776       0112  19     40.00
WA776       0112  20     39.00
WA776       0112  21     40.00
WA776       0112  22     34.00
WA776       0112  23     34.00
WA776       0112  24     41.00
WA776       0112  25     39.00
WA776       0112  26     39.00
WA776       0112  27     37.00
WA776       0112  28     42.00
WA776       0112  29     40.00
WA776       0112  30     36.00
WA776       0112  31     37.00
