$ Get data for 642:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:24:53 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA642           Morse Lake
WA642       1210  24     31.00
WA642       1210  25     36.00
WA642       1210  26     31.00
WA642       1210  27     33.00
WA642       1210  28     33.00
WA642       1210  29     25.00
WA642       1210  30     19.00
WA642       1210  31     15.00
WA642       0111   1     22.00
WA642       0111   2     31.00
WA642       0111   3     31.00
WA642       0111   4     31.00
WA642       0111   5     36.00
WA642       0111   6     36.00
WA642       0111   7     36.00
WA642       0111   8     26.00
WA642       0111   9     24.00
WA642       0111  10     17.00
WA642       0111  11     17.00
WA642       0111  12     36.00
WA642       0111  13     40.00
WA642       0111  14     42.00
WA642       0111  15     40.00
WA642       0111  16     46.00
WA642       0111  17     39.00
WA642       0111  18     29.00
WA642       0111  19     31.00
WA642       0111  20     39.00
WA642       0111  21     40.00
WA642       0111  22     41.00
WA642       0111  23     42.00
WA642       0111  24     41.00
WA642       0111  25     41.00
WA642       0111  26     49.00
WA642       0111  27     52.00
WA642       0111  28     43.00
WA642       0111  29     36.00
WA642       0111  30     38.00
WA642       0111  31     27.00
WA642       0211   1     25.00
WA642       0211   2     43.00
WA642       0211   3     40.00
WA642       0211   4     41.00
WA642       0211   5     36.00
WA642       0211   6     41.00
WA642       0211   7     34.00
WA642       0211   8     31.00
WA642       0211   9     37.00
WA642       0211  10     44.00
WA642       0211  11     46.00
WA642       0211  12     44.00
WA642       0211  13     36.00
WA642       0211  14     34.00
WA642       0211  15     29.00
WA642       0211  16     27.00
WA642       0211  17     32.00
WA642       0211  18     31.00
WA642       0211  19     30.00
WA642       0211  20     28.00
WA642       0211  21     29.00
WA642       0211  22     25.00
WA642       0211  23     22.00
WA642       0211  24     17.00
WA642       0211  25     21.00
WA642       0211  26     24.00
WA642       0211  27     27.00
WA642       0211  28     26.00
WA642       0311   1     32.00
WA642       0311   2     34.00
WA642       0311   3     32.00
WA642       0311   4     31.00
WA642       0311   5     34.00
WA642       0311   6     35.00
WA642       0311   7     33.00
WA642       0311   8     37.00
WA642       0311   9     35.00
WA642       0311  10     33.00
WA642       0311  11     35.00
WA642       0311  12     33.00
WA642       0311  13     34.00
WA642       0311  14     37.00
WA642       0311  15     35.00
WA642       0311  16     33.00
WA642       0311  17     33.00
WA642       0311  18     31.00
WA642       0311  19     38.00
WA642       0311  20     31.00
WA642       0311  21     39.00
WA642       0311  22     38.00
WA642       0311  23     39.00
WA642       0311  24     38.00
WA642       0311  25     38.00
WA642       0311  26     35.00
WA642       0311  27     34.00
WA642       0311  28     38.00
WA642       0311  29     39.00
WA642       0311  30     41.00
WA642       0311  31     43.00
WA642       0411   1     43.00
WA642       0411   2     33.00
WA642       0411   3     37.00
WA642       0411   4     33.00
WA642       0411   5     31.00
WA642       0411   6     34.00
WA642       0411   7     35.00
WA642       0411   8     42.00
WA642       0411   9     42.00
WA642       0411  10     40.00
WA642       0411  11     38.00
WA642       0411  12     44.00
WA642       0411  13     35.00
WA642       0411  14     31.00
WA642       0411  15     38.00
WA642       0411  16     41.00
WA642       0411  17     35.00
WA642       0411  18     35.00
WA642       0411  19     38.00
WA642       0411  20     41.00
WA642       0411  21     35.00
WA642       0411  22     46.00
WA642       0411  23     51.00
WA642       0411  24     40.00
WA642       0411  25     36.00
WA642       0411  26     42.00
WA642       0411  27     37.00
WA642       0411  28     34.00
WA642       0411  29     39.00
WA642       0411  30     41.00
WA642       0511   1     50.00
WA642       0511   2     42.00
WA642       0511   3     44.00
WA642       0511   4     53.00
WA642       0511   5     43.00
WA642       0511   6     44.00
WA642       0511   7     42.00
WA642       0511   8     40.00
WA642       0511   9     44.00
WA642       0511  10     55.00
WA642       0511  11     47.00
WA642       0511  12     45.00
WA642       0511  13     52.00
WA642       0511  14     52.00
WA642       0511  15     40.00
WA642       0511  16     41.00
WA642       0511  17     47.00
WA642       0511  18     50.00
WA642       0511  19     53.00
WA642       0511  20     62.00
WA642       0511  21     44.00
WA642       0511  22     40.00
WA642       0511  23     43.00
WA642       0511  24     51.00
WA642       0511  25     42.00
WA642       0511  26     44.00
WA642       0511  27     41.00
WA642       0511  28     43.00
WA642       0511  29     45.00
WA642       0511  30     46.00
WA642       0511  31     48.00
WA642       0611   1     43.00
WA642       0611   2     44.00
WA642       0611   3     58.00
WA642       0611   4     64.00
WA642       0611   5     66.00
WA642       0611   6     56.00
WA642       0611   7     45.00
WA642       0611   8     46.00
WA642       0611   9     58.00
WA642       0611  10     57.00
WA642       0611  11     51.00
WA642       0611  12     53.00
WA642       0611  13     50.00
WA642       0611  14     53.00
WA642       0611  15     46.00
WA642       0611  16     48.00
WA642       0611  17     58.00
WA642       0611  18     47.00
WA642       0611  19     49.00
WA642       0611  20     55.00
WA642       0611  21     63.00
WA642       0611  22     64.00
WA642       0611  23     46.00
WA642       0611  24     49.00
WA642       0611  25     53.00
WA642       0611  26     61.00
WA642       0611  27     62.00
WA642       0611  28     63.00
WA642       0611  29     46.00
WA642       0611  30     43.00
WA642       0711   1     60.00
WA642       0711   2     67.00
WA642       0711   3     56.00
WA642       0711   4     63.00
WA642       0711   5     68.00
WA642       0711   6     67.00
WA642       0711   7     58.00
WA642       0711   8     51.00
WA642       0711   9     56.00
WA642       0711  10     58.00
WA642       0711  11     60.00
WA642       0711  12     53.00
WA642       0711  13     49.00
WA642       0711  14     48.00
WA642       0711  15     59.00
WA642       0711  16     56.00
WA642       0711  17     57.00
WA642       0711  18     60.00
WA642       0711  19     53.00
WA642       0711  20     59.00
WA642       0711  21     52.00
WA642       0711  22     54.00
WA642       0711  23     68.00
WA642       0711  24     75.00
WA642       0711  25     55.00
WA642       0711  26     55.00
WA642       0711  27     53.00
WA642       0711  28     65.00
WA642       0711  29     64.00
WA642       0711  30     68.00
WA642       0711  31     61.00
WA642       0811   1     69.00
WA642       0811   2     64.00
WA642       0811   3     65.00
WA642       0811   4     66.00
WA642       0811   5     60.00
WA642       0811   6     62.00
WA642       0811   7     63.00
WA642       0811   8     64.00
WA642       0811   9     57.00
WA642       0811  10     57.00
WA642       0811  11     62.00
WA642       0811  12     67.00
WA642       0811  13     62.00
WA642       0811  14     55.00
WA642       0811  15     54.00
WA642       0811  16     65.00
WA642       0811  17     65.00
WA642       0811  18     62.00
WA642       0811  19     66.00
WA642       0811  20     74.00
WA642       0811  21     75.00
WA642       0811  22     63.00
WA642       0811  23     65.00
WA642       0811  24     71.00
WA642       0811  25     70.00
WA642       0811  26     73.00
WA642       0811  27     72.00
WA642       0811  28     77.00
WA642       0811  29     67.00
WA642       0811  30     56.00
WA642       0811  31     46.00
WA642       0911   1     60.00
WA642       0911   2     59.00
WA642       0911   3     65.00
WA642       0911   4     73.00
WA642       0911   5     70.00
WA642       0911   6     74.00
WA642       0911   7     78.00
WA642       0911   8     77.00
WA642       0911   9     76.00
WA642       0911  10     78.00
WA642       0911  11     79.00
WA642       0911  12     74.00
WA642       0911  13     72.00
WA642       0911  14     65.00
WA642       0911  15     49.00
WA642       0911  16     49.00
WA642       0911  17     45.00
WA642       0911  18     57.00
WA642       0911  19     57.00
WA642       0911  20     64.00
WA642       0911  21     66.00
WA642       0911  22     58.00
WA642       0911  23     69.00
WA642       0911  24     73.00
WA642       0911  25     56.00
WA642       0911  26     47.00
WA642       0911  27     46.00
WA642       0911  28     51.00
WA642       0911  29     60.00
WA642       0911  30     61.00
WA642       1011   1     49.00
WA642       1011   2     46.00
WA642       1011   3     42.00
WA642       1011   4     43.00
WA642       1011   5     38.00
WA642       1011   6     40.00
WA642       1011   7     43.00
WA642       1011   8     51.00
WA642       1011   9     50.00
WA642       1011  10     46.00
WA642       1011  11     41.00
WA642       1011  12     37.00
WA642       1011  13     45.00
WA642       1011  14     42.00
WA642       1011  15     50.00
WA642       1011  16     49.00
WA642       1011  17     55.00
WA642       1011  18     53.00
WA642       1011  19     52.00
WA642       1011  20     50.00
WA642       1011  21     44.00
WA642       1011  22     47.00
WA642       1011  23     42.00
WA642       1011  24     38.00
WA642       1011  25     41.00
WA642       1011  26     42.00
WA642       1011  27     46.00
WA642       1011  28     49.00
WA642       1011  29     39.00
WA642       1011  30     47.00
WA642       1011  31     38.00
WA642       1111   1     41.00
WA642       1111   2     45.00
WA642       1111   3     32.00
WA642       1111   4     33.00
WA642       1111   5     33.00
WA642       1111   6     35.00
WA642       1111   7     31.00
WA642       1111   8     38.00
WA642       1111   9     42.00
WA642       1111  10     49.00
WA642       1111  11     42.00
WA642       1111  12     34.00
WA642       1111  13     33.00
WA642       1111  14     32.00
WA642       1111  15     29.00
WA642       1111  16     37.00
WA642       1111  17     36.00
WA642       1111  18     29.00
WA642       1111  19     24.00
WA642       1111  20     27.00
WA642       1111  21     32.00
WA642       1111  22     38.00
WA642       1111  23     38.00
WA642       1111  24     29.00
WA642       1111  25     30.00
WA642       1111  26     43.00
WA642       1111  27     43.00
WA642       1111  28     33.00
WA642       1111  29     38.00
WA642       1111  30     35.00
WA642       1211   1     46.00
WA642       1211   2     31.00
WA642       1211   3     38.00
WA642       1211   4     36.00
WA642       1211   5     39.00
WA642       1211   6     47.00
WA642       1211   7     38.00
WA642       1211   8     39.00
WA642       1211   9     41.00
WA642       1211  10     39.00
WA642       1211  11     27.00
WA642       1211  12     24.00
WA642       1211  13     33.00
WA642       1211  14     35.00
WA642       1211  15     36.00
WA642       1211  16     44.00
WA642       1211  17     47.00
WA642       1211  18     43.00
WA642       1211  19     42.00
WA642       1211  20     41.00
WA642       1211  21     28.00
WA642       1211  22     40.00
WA642       1211  23     39.00
WA642       1211  24     42.00
WA642       1211  25     41.00
WA642       1211  26     29.00
WA642       1211  27     38.00
WA642       1211  28     40.00
WA642       1211  29     35.00
WA642       1211  30     35.00
WA642       1211  31     26.00
WA642       0112   1     30.00
WA642       0112   2     35.00
WA642       0112   3     39.00
WA642       0112   4     42.00
WA642       0112   5     33.00
WA642       0112   6     29.00
WA642       0112   7     36.00
WA642       0112   8     38.00
WA642       0112   9     41.00
WA642       0112  10     28.00
WA642       0112  11     25.00
WA642       0112  12     39.00
WA642       0112  13     44.00
WA642       0112  14     40.00
