$ Get data for 507:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:53:53 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA507           Grouse Camp
WA507       1106  28     -1.00
WA507       1106  29      0.00
WA507       1106  30     17.00
WA507       1206   1     12.00
WA507       1206   2     12.00
WA507       1206   3     15.00
WA507       1206   4     22.00
WA507       1206   5     24.00
WA507       1206   6     29.00
WA507       1206   7     26.00
WA507       1206   8     26.00
WA507       1206   9     26.00
WA507       1206  10     27.00
WA507       1206  11     29.00
WA507       1206  12     23.00
WA507       1206  13     27.00
WA507       1206  14     27.00
WA507       1206  15     14.00
WA507       1206  16      9.00
WA507       1206  17      8.00
WA507       1206  18     17.00
WA507       1206  19   -999.00
WA507       1206  20     24.00
WA507       1206  21     19.00
WA507       1206  22     18.00
WA507       1206  23     15.00
WA507       1206  24     24.00
WA507       1206  25     22.00
WA507       1206  26   -999.00
WA507       1206  27   -999.00
WA507       1206  28   -999.00
WA507       1206  29   -999.00
WA507       1206  30   -999.00
WA507       1206  31   -999.00
WA507       0107   1   -999.00
WA507       0107   2   -999.00
WA507       0107   3   -999.00
WA507       0107   4   -999.00
WA507       0107   5   -999.00
WA507       0107   6   -999.00
WA507       0107   7   -999.00
WA507       0107   8   -999.00
WA507       0107   9   -999.00
WA507       0107  10   -999.00
WA507       0107  11   -999.00
WA507       0107  12   -999.00
WA507       0107  13   -999.00
WA507       0107  14   -999.00
WA507       0107  15   -999.00
WA507       0107  16   -999.00
WA507       0107  17   -999.00
WA507       0107  18   -999.00
WA507       0107  19   -999.00
WA507       0107  20   -999.00
WA507       0107  21   -999.00
WA507       0107  22     32.00
WA507       0107  23     28.00
WA507       0107  24     26.00
WA507       0107  25     23.00
WA507       0107  26     25.00
WA507       0107  27     18.00
WA507       0107  28     17.00
WA507       0107  29     21.00
WA507       0107  30     22.00
WA507       0107  31     15.00
WA507       0207   1     13.00
WA507       0207   2     12.00
WA507       0207   3     32.00
WA507       0207   4     36.00
WA507       0207   5     35.00
WA507       0207   6     31.00
WA507       0207   7     31.00
WA507       0207   8     26.00
WA507       0207   9     26.00
WA507       0207  10     25.00
WA507       0207  11     29.00
WA507       0207  12     22.00
WA507       0207  13     22.00
WA507       0207  14     20.00
WA507       0207  15     31.00
WA507       0207  16     28.00
WA507       0207  17     29.00
WA507       0207  18     23.00
WA507       0207  19     23.00
WA507       0207  20     19.00
WA507       0207  21     14.00
WA507       0207  22     17.00
WA507       0207  23     12.00
WA507       0207  24     12.00
WA507       0207  25     21.00
WA507       0207  26     13.00
WA507       0207  27     14.00
WA507       0207  28     14.00
WA507       0307   1      5.00
WA507       0307   2      6.00
WA507       0307   3     26.00
WA507       0307   4     31.00
WA507       0307   5     31.00
WA507       0307   6     29.00
WA507       0307   7     27.00
WA507       0307   8     25.00
WA507       0307   9     23.00
WA507       0307  10     28.00
WA507       0307  11     37.00
WA507       0307  12     26.00
WA507       0307  13     21.00
WA507       0307  14     20.00
WA507       0307  15     20.00
WA507       0307  16     33.00
WA507       0307  17     34.00
WA507       0307  18     33.00
WA507       0307  19     31.00
WA507       0307  20     20.00
WA507       0307  21     15.00
WA507       0307  22     30.00
WA507       0307  23     28.00
WA507       0307  24     34.00
WA507       0307  25     23.00
WA507       0307  26     21.00
WA507       0307  27     24.00
WA507       0307  28     23.00
WA507       0307  29     25.00
WA507       0307  30     29.00
WA507       0307  31     27.00
WA507       0407   1     21.00
WA507       0407   2     17.00
WA507       0407   3     16.00
WA507       0407   4     29.00
WA507       0407   5     29.00
WA507       0407   6     32.00
WA507       0407   7     37.00
WA507       0407   8     34.00
WA507       0407   9     25.00
WA507       0407  10     24.00
WA507       0407  11     21.00
WA507       0407  12     27.00
WA507       0407  13     28.00
WA507       0407  14     28.00
WA507       0407  15     24.00
WA507       0407  16     28.00
WA507       0407  17     26.00
WA507       0407  18     24.00
WA507       0407  19     23.00
WA507       0407  20     22.00
WA507       0407  21     24.00
WA507       0407  22     33.00
WA507       0407  23     31.00
WA507       0407  24     35.00
WA507       0407  25     32.00
WA507       0407  26     33.00
WA507       0407  27     36.00
WA507       0407  28     34.00
WA507       0407  29     29.00
WA507       0407  30     28.00
WA507       0507   1     34.00
WA507       0507   2     28.00
WA507       0507   3     26.00
WA507       0507   4     26.00
WA507       0507   5     26.00
WA507       0507   6     32.00
WA507       0507   7     39.00
WA507       0507   8     36.00
WA507       0507   9     32.00
WA507       0507  10     34.00
WA507       0507  11     36.00
WA507       0507  12     37.00
WA507       0507  13     32.00
WA507       0507  14     32.00
WA507       0507  15     36.00
WA507       0507  16     40.00
WA507       0507  17     34.00
WA507       0507  18     34.00
WA507       0507  19     33.00
WA507       0507  20     31.00
WA507       0507  21     31.00
WA507       0507  22     35.00
WA507       0507  23     32.00
WA507       0507  24     36.00
WA507       0507  25     33.00
WA507       0507  26     39.00
WA507       0507  27     32.00
WA507       0507  28     32.00
WA507       0507  29     35.00
WA507       0507  30     39.00
WA507       0507  31     44.00
WA507       0607   1     47.00
WA507       0607   2     49.00
WA507       0607   3     53.00
WA507       0607   4     47.00
WA507       0607   5     34.00
WA507       0607   6     32.00
WA507       0607   7     32.00
WA507       0607   8     35.00
WA507       0607   9     42.00
WA507       0607  10     34.00
WA507       0607  11     32.00
WA507       0607  12     31.00
WA507       0607  13     35.00
WA507       0607  14     33.00
WA507       0607  15     35.00
WA507       0607  16     34.00
WA507       0607  17     37.00
WA507       0607  18     37.00
WA507       0607  19     38.00
WA507       0607  20     46.00
WA507       0607  21     42.00
WA507       0607  22     37.00
WA507       0607  23     33.00
WA507       0607  24     33.00
WA507       0607  25     32.00
WA507       0607  26     34.00
WA507       0607  27     43.00
WA507       0607  28     46.00
WA507       0607  29     38.00
WA507       0607  30     34.00
WA507       0707   1     40.00
WA507       0707   2     45.00
WA507       0707   3     46.00
WA507       0707   4     50.00
WA507       0707   5     54.00
WA507       0707   6     54.00
WA507       0707   7     51.00
WA507       0707   8     48.00
WA507       0707   9     47.00
WA507       0707  10     55.00
WA507       0707  11     58.00
WA507       0707  12     59.00
WA507       0707  13     56.00
WA507       0707  14     54.00
WA507       0707  15     48.00
WA507       0707  16     46.00
WA507       0707  17     50.00
WA507       0707  18     47.00
WA507       0707  19     44.00
WA507       0707  20     43.00
WA507       0707  21     42.00
WA507       0707  22     49.00
WA507       0707  23     51.00
WA507       0707  24     44.00
WA507       0707  25     45.00
WA507       0707  26     49.00
WA507       0707  27     51.00
WA507       0707  28     49.00
WA507       0707  29     48.00
WA507       0707  30     44.00
WA507       0707  31     46.00
WA507       0807   1     50.00
WA507       0807   2     52.00
WA507       0807   3     48.00
WA507       0807   4     43.00
WA507       0807   5     48.00
WA507       0807   6     49.00
WA507       0807   7     47.00
WA507       0807   8     42.00
WA507       0807   9     40.00
WA507       0807  10     39.00
WA507       0807  11     40.00
WA507       0807  12     44.00
WA507       0807  13     42.00
WA507       0807  14     46.00
WA507       0807  15     51.00
WA507       0807  16     41.00
WA507       0807  17     40.00
WA507       0807  18     40.00
WA507       0807  19     41.00
WA507       0807  20     41.00
WA507       0807  21     42.00
WA507       0807  22     43.00
WA507       0807  23     46.00
WA507       0807  24     46.00
WA507       0807  25     45.00
WA507       0807  26     40.00
WA507       0807  27     36.00
WA507       0807  28     40.00
WA507       0807  29     46.00
WA507       0807  30     52.00
WA507       0807  31     42.00
WA507       0907   1     37.00
WA507       0907   2     45.00
WA507       0907   3     44.00
WA507       0907   4     47.00
WA507       0907   5     44.00
WA507       0907   6     41.00
WA507       0907   7     40.00
WA507       0907   8     41.00
WA507       0907   9     42.00
WA507       0907  10     44.00
WA507       0907  11     47.00
WA507       0907  12     49.00
WA507       0907  13     47.00
WA507       0907  14     47.00
WA507       0907  15     46.00
WA507       0907  16     40.00
WA507       0907  17     37.00
WA507       0907  18     32.00
WA507       0907  19     34.00
WA507       0907  20     34.00
WA507       0907  21     33.00
WA507       0907  22     36.00
WA507       0907  23     30.00
WA507       0907  24     31.00
WA507       0907  25     35.00
WA507       0907  26     39.00
WA507       0907  27     41.00
WA507       0907  28     28.00
WA507       0907  29   -999.00
WA507       0907  30     34.00
WA507       1007   1     34.00
WA507       1007   2     34.00
WA507       1007   3     30.00
WA507       1007   4     27.00
WA507       1007   5     28.00
WA507       1007   6     29.00
WA507       1007   7     33.00
WA507       1007   8     31.00
WA507       1007   9     39.00
WA507       1007  10     32.00
WA507       1007  11     29.00
WA507       1007  12     33.00
WA507       1007  13     32.00
WA507       1007  14     33.00
WA507       1007  15     37.00
WA507       1007  16     27.00
WA507       1007  17     25.00
WA507       1007  18     28.00
WA507       1007  19     27.00
WA507       1007  20     25.00
WA507       1007  21     30.00
WA507       1007  22     34.00
WA507       1007  23     40.00
WA507       1007  24     28.00
WA507       1007  25     25.00
WA507       1007  26     26.00
WA507       1007  27     26.00
WA507       1007  28     35.00
WA507       1007  29     33.00
WA507       1007  30     28.00
WA507       1007  31     28.00
WA507       1107   1     25.00
WA507       1107   2     24.00
WA507       1107   3     37.00
WA507       1107   4     32.00
WA507       1107   5     30.00
WA507       1107   6     33.00
WA507       1107   7     37.00
WA507       1107   8     34.00
WA507       1107   9     33.00
WA507       1107  10     24.00
WA507       1107  11     26.00
WA507       1107  12     26.00
WA507       1107  13     19.00
WA507       1107  14     18.00
WA507       1107  15     29.00
WA507       1107  16     31.00
WA507       1107  17     26.00
WA507       1107  18     25.00
WA507       1107  19     19.00
WA507       1107  20     17.00
WA507       1107  21     14.00
WA507       1107  22     14.00
WA507       1107  23     18.00
WA507       1107  24     22.00
WA507       1107  25     17.00
WA507       1107  26     20.00
WA507       1107  27     16.00
WA507       1107  28     18.00
WA507       1107  29     19.00
WA507       1107  30     14.00
WA507       1207   1     12.00
WA507       1207   2     15.00
WA507       1207   3     30.00
WA507       1207   4     32.00
WA507       1207   5     21.00
WA507       1207   6     21.00
WA507       1207   7     19.00
WA507       1207   8     15.00
WA507       1207   9     18.00
WA507       1207  10     12.00
WA507       1207  11     12.00
WA507       1207  12     17.00
WA507       1207  13     16.00
WA507       1207  14     24.00
WA507       1207  15     24.00
WA507       1207  16     22.00
WA507       1207  17     18.00
WA507       1207  18     23.00
WA507       1207  19     25.00
WA507       1207  20     14.00
