$ Get data for 376:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:46:09 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA376           Bunchgrass Mdw
WA376       0215   2     24.00
WA376       0215   3     16.00
WA376       0215   4     14.00
WA376       0215   5     30.00
WA376       0215   6     36.00
WA376       0215   7     34.00
WA376       0215   8     34.00
WA376       0215   9     34.00
WA376       0215  10     35.00
WA376       0215  11     35.00
WA376       0215  12     32.00
WA376       0215  13     31.00
WA376       0215  14     31.00
WA376       0215  15     26.00
WA376       0215  16     18.00
WA376       0215  17     15.00
WA376       0215  18     16.00
WA376       0215  19     19.00
WA376       0215  20     24.00
WA376       0215  21      8.00
WA376       0215  22      7.00
WA376       0215  23      5.00
WA376       0215  24     15.00
WA376       0215  25     18.00
WA376       0215  26     12.00
WA376       0215  27     19.00
WA376       0215  28     10.00
WA376       0315   1      7.00
WA376       0315   2     12.00
WA376       0315   3     -3.00
WA376       0315   4     -5.00
WA376       0315   5      6.00
WA376       0315   6     17.00
WA376       0315   7     20.00
WA376       0315   8     23.00
WA376       0315   9     26.00
WA376       0315  10     22.00
WA376       0315  11     31.00
WA376       0315  12     29.00
WA376       0315  13     25.00
WA376       0315  14     36.00
WA376       0315  15     34.00
WA376       0315  16     31.00
WA376       0315  17     28.00
WA376       0315  18     33.00
WA376       0315  19     29.00
WA376       0315  20     35.00
WA376       0315  21     28.00
WA376       0315  22     24.00
WA376       0315  23     32.00
WA376       0315  24     28.00
WA376       0315  25     30.00
WA376       0315  26     34.00
WA376       0315  27     33.00
WA376       0315  28     31.00
WA376       0315  29     30.00
WA376       0315  30     30.00
WA376       0315  31     29.00
WA376       0415   1     21.00
WA376       0415   2     19.00
WA376       0415   3     26.00
WA376       0415   4     19.00
WA376       0415   5     15.00
WA376       0415   6     22.00
WA376       0415   7     14.00
WA376       0415   8     20.00
WA376       0415   9     21.00
WA376       0415  10     29.00
WA376       0415  11     26.00
WA376       0415  12     22.00
WA376       0415  13     25.00
WA376       0415  14     27.00
WA376       0415  15     19.00
WA376       0415  16     20.00
WA376       0415  17     25.00
WA376       0415  18     34.00
WA376       0415  19     30.00
WA376       0415  20     27.00
WA376       0415  21     30.00
WA376       0415  22     30.00
WA376       0415  23     27.00
WA376       0415  24     28.00
WA376       0415  25     26.00
WA376       0415  26     20.00
WA376       0415  27     26.00
WA376       0415  28     29.00
WA376       0415  29     33.00
WA376       0415  30     33.00
WA376       0515   1     38.00
WA376       0515   2     29.00
WA376       0515   3     29.00
WA376       0515   4     26.00
WA376       0515   5     28.00
WA376       0515   6     25.00
WA376       0515   7     30.00
WA376       0515   8     34.00
WA376       0515   9     29.00
WA376       0515  10     29.00
WA376       0515  11     38.00
WA376       0515  12     40.00
WA376       0515  13     35.00
WA376       0515  14     35.00
WA376       0515  15     31.00
WA376       0515  16     35.00
WA376       0515  17     42.00
WA376       0515  18     38.00
WA376       0515  19     41.00
WA376       0515  20     39.00
WA376       0515  21     36.00
WA376       0515  22     36.00
WA376       0515  23     48.00
WA376       0515  24     38.00
WA376       0515  25     38.00
WA376       0515  26     36.00
WA376       0515  27     42.00
WA376       0515  28     40.00
WA376       0515  29     40.00
WA376       0515  30     43.00
WA376       0515  31     39.00
WA376       0615   1     41.00
WA376       0615   2     43.00
WA376       0615   3     40.00
WA376       0615   4     43.00
WA376       0615   5     40.00
WA376       0615   6     41.00
WA376       0615   7     43.00
WA376       0615   8     49.00
WA376       0615   9     44.00
WA376       0615  10     43.00
WA376       0615  11     46.00
WA376       0615  12     41.00
WA376       0615  13     33.00
WA376       0615  14     33.00
WA376       0615  15     40.00
WA376       0615  16     36.00
WA376       0615  17     45.00
WA376       0615  18     44.00
WA376       0615  19     43.00
WA376       0615  20     36.00
WA376       0615  21     36.00
WA376       0615  22     35.00
WA376       0615  23     37.00
WA376       0615  24     40.00
WA376       0615  25     48.00
WA376       0615  26     46.00
WA376       0615  27     48.00
WA376       0615  28     52.00
WA376       0615  29     53.00
WA376       0615  30     51.00
WA376       0715   1     49.00
WA376       0715   2     45.00
WA376       0715   3     47.00
WA376       0715   4     56.00
WA376       0715   5     51.00
WA376       0715   6     43.00
WA376       0715   7     48.00
WA376       0715   8     44.00
WA376       0715   9     47.00
WA376       0715  10     53.00
WA376       0715  11     54.00
WA376       0715  12     44.00
WA376       0715  13     43.00
WA376       0715  14     43.00
WA376       0715  15     42.00
WA376       0715  16     48.00
WA376       0715  17     44.00
WA376       0715  18     42.00
WA376       0715  19     46.00
WA376       0715  20     51.00
WA376       0715  21     47.00
WA376       0715  22     41.00
WA376       0715  23     36.00
WA376       0715  24     37.00
WA376       0715  25     48.00
WA376       0715  26     41.00
WA376       0715  27     37.00
WA376       0715  28     35.00
WA376       0715  29     39.00
WA376       0715  30     40.00
WA376       0715  31     41.00
WA376       0815   1     43.00
WA376       0815   2     42.00
WA376       0815   3     46.00
WA376       0815   4     46.00
WA376       0815   5     40.00
WA376       0815   6     39.00
WA376       0815   7     35.00
WA376       0815   8     37.00
WA376       0815   9     45.00
WA376       0815  10     48.00
WA376       0815  11     44.00
WA376       0815  12     48.00
WA376       0815  13     49.00
WA376       0815  14     49.00
WA376       0815  15     44.00
WA376       0815  16     42.00
WA376       0815  17     43.00
WA376       0815  18     52.00
WA376       0815  19     42.00
WA376       0815  20     46.00
WA376       0815  21     43.00
WA376       0815  22     35.00
WA376       0815  23     31.00
WA376       0815  24     37.00
WA376       0815  25     36.00
WA376       0815  26     40.00
WA376       0815  27     44.00
WA376       0815  28     46.00
WA376       0815  29     42.00
WA376       0815  30     40.00
WA376       0815  31     40.00
WA376       0915   1     44.00
WA376       0915   2     34.00
WA376       0915   3     31.00
WA376       0915   4     27.00
WA376       0915   5     40.00
WA376       0915   6     34.00
WA376       0915   7     31.00
WA376       0915   8     32.00
WA376       0915   9     38.00
WA376       0915  10     34.00
WA376       0915  11     37.00
WA376       0915  12     39.00
WA376       0915  13     41.00
WA376       0915  14     39.00
WA376       0915  15     31.00
WA376       0915  16     28.00
WA376       0915  17     29.00
WA376       0915  18     37.00
WA376       0915  19     35.00
WA376       0915  20     44.00
WA376       0915  21     31.00
WA376       0915  22     29.00
WA376       0915  23     28.00
WA376       0915  24     29.00
WA376       0915  25     33.00
WA376       0915  26     42.00
WA376       0915  27     32.00
WA376       0915  28     26.00
WA376       0915  29     26.00
WA376       0915  30     28.00
WA376       1015   1     34.00
WA376       1015   2     35.00
WA376       1015   3     43.00
WA376       1015   4     29.00
WA376       1015   5     28.00
WA376       1015   6     29.00
WA376       1015   7     44.00
WA376       1015   8     40.00
WA376       1015   9     36.00
WA376       1015  10     42.00
WA376       1015  11     34.00
WA376       1015  12     31.00
WA376       1015  13     32.00
WA376       1015  14     28.00
WA376       1015  15     26.00
WA376       1015  16     29.00
WA376       1015  17     32.00
WA376       1015  18     41.00
WA376       1015  19     43.00
WA376       1015  20     30.00
WA376       1015  21     28.00
WA376       1015  22     27.00
WA376       1015  23     24.00
WA376       1015  24     22.00
WA376       1015  25     27.00
WA376       1015  26     35.00
WA376       1015  27     29.00
WA376       1015  28     32.00
WA376       1015  29     35.00
WA376       1015  30     38.00
WA376       1015  31     35.00
WA376       1115   1     34.00
WA376       1115   2     30.00
WA376       1115   3     24.00
WA376       1115   4     18.00
WA376       1115   5     21.00
WA376       1115   6     13.00
WA376       1115   7     33.00
WA376       1115   8     34.00
WA376       1115   9     29.00
WA376       1115  10     25.00
WA376       1115  11     20.00
WA376       1115  12     11.00
WA376       1115  13     31.00
WA376       1115  14     33.00
WA376       1115  15     27.00
WA376       1115  16     23.00
WA376       1115  17     25.00
WA376       1115  18     24.00
WA376       1115  19     14.00
WA376       1115  20      8.00
WA376       1115  21      7.00
WA376       1115  22     10.00
WA376       1115  23     13.00
WA376       1115  24     18.00
WA376       1115  25      4.00
WA376       1115  26      1.00
WA376       1115  27      0.00
WA376       1115  28      3.00
WA376       1115  29      6.00
WA376       1115  30      2.00
WA376       1215   1     12.00
WA376       1215   2     23.00
WA376       1215   3     28.00
WA376       1215   4     29.00
WA376       1215   5     28.00
WA376       1215   6     30.00
WA376       1215   7     30.00
WA376       1215   8     31.00
WA376       1215   9     27.00
WA376       1215  10     27.00
WA376       1215  11     25.00
WA376       1215  12     22.00
WA376       1215  13     26.00
WA376       1215  14     18.00
WA376       1215  15     11.00
WA376       1215  16      4.00
WA376       1215  17     -1.00
WA376       1215  18     20.00
WA376       1215  19     21.00
WA376       1215  20     23.00
WA376       1215  21     23.00
WA376       1215  22     18.00
WA376       1215  23     19.00
WA376       1215  24     21.00
WA376       1215  25      9.00
WA376       1215  26      0.00
WA376       1215  27     17.00
WA376       1215  28     16.00
WA376       1215  29     11.00
WA376       1215  30      5.00
WA376       1215  31     -2.00
WA376       0116   1    -11.00
WA376       0116   2     -6.00
WA376       0116   3     -4.00
WA376       0116   4     27.00
WA376       0116   5     26.00
WA376       0116   6     28.00
WA376       0116   7     29.00
WA376       0116   8     27.00
WA376       0116   9     24.00
WA376       0116  10     22.00
WA376       0116  11     20.00
WA376       0116  12     22.00
WA376       0116  13     29.00
WA376       0116  14     19.00
WA376       0116  15     15.00
WA376       0116  16     22.00
WA376       0116  17     26.00
WA376       0116  18     28.00
WA376       0116  19     29.00
WA376       0116  20     24.00
WA376       0116  21     27.00
WA376       0116  22     28.00
WA376       0116  23     28.00
WA376       0116  24     19.00
WA376       0116  25     11.00
WA376       0116  26     27.00
WA376       0116  27     31.00
WA376       0116  28     30.00
WA376       0116  29     26.00
WA376       0116  30     23.00
WA376       0116  31     23.00
WA376       0216   1     21.00
WA376       0216   2      2.00
WA376       0216   3     -3.00
WA376       0216   4     24.00
WA376       0216   5     25.00
WA376       0216   6     18.00
WA376       0216   7     12.00
WA376       0216   8     23.00
WA376       0216   9     19.00
WA376       0216  10     21.00
WA376       0216  11     31.00
WA376       0216  12     33.00
WA376       0216  13     29.00
WA376       0216  14     29.00
WA376       0216  15     34.00
WA376       0216  16     34.00
WA376       0216  17     34.00
WA376       0216  18     30.00
WA376       0216  19     30.00
WA376       0216  20     21.00
WA376       0216  21     10.00
WA376       0216  22     12.00
WA376       0216  23      2.00
WA376       0216  24      7.00
WA376       0216  25     10.00
WA376       0216  26     16.00
WA376       0216  27     28.00
