$ Get data for 515:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:54:28 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA515           Harts Pass
WA515       0215   7     23.00
WA515       0215   8     28.00
WA515       0215   9     29.00
WA515       0215  10     29.00
WA515       0215  11     28.00
WA515       0215  12     28.00
WA515       0215  13     35.00
WA515       0215  14     25.00
WA515       0215  15     22.00
WA515       0215  16     20.00
WA515       0215  17     24.00
WA515       0215  18     28.00
WA515       0215  19     27.00
WA515       0215  20     24.00
WA515       0215  21     18.00
WA515       0215  22     16.00
WA515       0215  23     26.00
WA515       0215  24     22.00
WA515       0215  25     20.00
WA515       0215  26     24.00
WA515       0215  27     18.00
WA515       0215  28      5.00
WA515       0315   1     20.00
WA515       0315   2     11.00
WA515       0315   3      5.00
WA515       0315   4     21.00
WA515       0315   5     25.00
WA515       0315   6     32.00
WA515       0315   7     29.00
WA515       0315   8     25.00
WA515       0315   9     32.00
WA515       0315  10     34.00
WA515       0315  11     32.00
WA515       0315  12     31.00
WA515       0315  13     31.00
WA515       0315  14     29.00
WA515       0315  15     23.00
WA515       0315  16     18.00
WA515       0315  17     24.00
WA515       0315  18     27.00
WA515       0315  19     31.00
WA515       0315  20     32.00
WA515       0315  21     23.00
WA515       0315  22     24.00
WA515       0315  23     23.00
WA515       0315  24     23.00
WA515       0315  25     25.00
WA515       0315  26     35.00
WA515       0315  27     34.00
WA515       0315  28     28.00
WA515       0315  29     25.00
WA515       0315  30     34.00
WA515       0315  31     22.00
WA515       0415   1     21.00
WA515       0415   2     21.00
WA515       0415   3     19.00
WA515       0415   4     18.00
WA515       0415   5     23.00
WA515       0415   6     22.00
WA515       0415   7     24.00
WA515       0415   8     24.00
WA515       0415   9     28.00
WA515       0415  10     28.00
WA515       0415  11     19.00
WA515       0415  12     18.00
WA515       0415  13     21.00
WA515       0415  14     14.00
WA515       0415  15     13.00
WA515       0415  16     25.00
WA515       0415  17     31.00
WA515       0415  18     28.00
WA515       0415  19     35.00
WA515       0415  20     33.00
WA515       0415  21     25.00
WA515       0415  22     15.00
WA515       0415  23     23.00
WA515       0415  24     17.00
WA515       0415  25     21.00
WA515       0415  26     22.00
WA515       0415  27     33.00
WA515       0415  28     29.00
WA515       0415  29     24.00
WA515       0415  30     27.00
WA515       0515   1     29.00
WA515       0515   2     22.00
WA515       0515   3     31.00
WA515       0515   4     30.00
WA515       0515   5     24.00
WA515       0515   6     24.00
WA515       0515   7     27.00
WA515       0515   8     32.00
WA515       0515   9     39.00
WA515       0515  10     42.00
WA515       0515  11     34.00
WA515       0515  12     35.00
WA515       0515  13     33.00
WA515       0515  14     30.00
WA515       0515  15     28.00
WA515       0515  16     36.00
WA515       0515  17     36.00
WA515       0515  18     40.00
WA515       0515  19     41.00
WA515       0515  20     43.00
WA515       0515  21     44.00
WA515       0515  22     43.00
WA515       0515  23     42.00
WA515       0515  24     37.00
WA515       0515  25     36.00
WA515       0515  26     37.00
WA515       0515  27     39.00
WA515       0515  28     45.00
WA515       0515  29     45.00
WA515       0515  30     43.00
WA515       0515  31     42.00
WA515       0615   1     42.00
WA515       0615   2     36.00
WA515       0615   3     31.00
WA515       0615   4     37.00
WA515       0615   5     40.00
WA515       0615   6     47.00
WA515       0615   7     49.00
WA515       0615   8     47.00
WA515       0615   9     48.00
WA515       0615  10     45.00
WA515       0615  11     38.00
WA515       0615  12     33.00
WA515       0615  13     33.00
WA515       0615  14     40.00
WA515       0615  15     46.00
WA515       0615  16     45.00
WA515       0615  17     41.00
WA515       0615  18     40.00
WA515       0615  19     35.00
WA515       0615  20     34.00
WA515       0615  21     35.00
WA515       0615  22     42.00
WA515       0615  23     41.00
WA515       0615  24     40.00
WA515       0615  25     46.00
WA515       0615  26     52.00
WA515       0615  27     61.00
WA515       0615  28     60.00
WA515       0615  29     51.00
WA515       0615  30     51.00
WA515       0715   1     48.00
WA515       0715   2     54.00
WA515       0715   3     54.00
WA515       0715   4     53.00
WA515       0715   5     47.00
WA515       0715   6     52.00
WA515       0715   7     51.00
WA515       0715   8     57.00
WA515       0715   9     56.00
WA515       0715  10     54.00
WA515       0715  11     42.00
WA515       0715  12     42.00
WA515       0715  13     43.00
WA515       0715  14     42.00
WA515       0715  15     42.00
WA515       0715  16     36.00
WA515       0715  17     40.00
WA515       0715  18     47.00
WA515       0715  19     54.00
WA515       0715  20     45.00
WA515       0715  21     36.00
WA515       0715  22     38.00
WA515       0715  23     41.00
WA515       0715  24     36.00
WA515       0715  25     37.00
WA515       0715  26     31.00
WA515       0715  27     37.00
WA515       0715  28     39.00
WA515       0715  29     40.00
WA515       0715  30     51.00
WA515       0715  31     50.00
WA515       0815   1     53.00
WA515       0815   2     53.00
WA515       0815   3     47.00
WA515       0815   4     37.00
WA515       0815   5     38.00
WA515       0815   6     39.00
WA515       0815   7     40.00
WA515       0815   8     40.00
WA515       0815   9     42.00
WA515       0815  10     52.00
WA515       0815  11     52.00
WA515       0815  12     57.00
WA515       0815  13     51.00
WA515       0815  14     42.00
WA515       0815  15     39.00
WA515       0815  16     39.00
WA515       0815  17     43.00
WA515       0815  18     49.00
WA515       0815  19     46.00
WA515       0815  20     43.00
WA515       0815  21     36.00
WA515       0815  22     38.00
WA515       0815  23     42.00
WA515       0815  24     42.00
WA515       0815  25     44.00
WA515       0815  26     53.00
WA515       0815  27     44.00
WA515       0815  28     47.00
WA515       0815  29     37.00
WA515       0815  30     33.00
WA515       0815  31     37.00
WA515       0915   1     39.00
WA515       0915   2     32.00
WA515       0915   3     30.00
WA515       0915   4     31.00
WA515       0915   5     33.00
WA515       0915   6     33.00
WA515       0915   7     35.00
WA515       0915   8     40.00
WA515       0915   9     41.00
WA515       0915  10     44.00
WA515       0915  11     53.00
WA515       0915  12     48.00
WA515       0915  13     35.00
WA515       0915  14     31.00
WA515       0915  15     28.00
WA515       0915  16     31.00
WA515       0915  17     33.00
WA515       0915  18     29.00
WA515       0915  19     40.00
WA515       0915  20     42.00
WA515       0915  21     33.00
WA515       0915  22     35.00
WA515       0915  23     38.00
WA515       0915  24     35.00
WA515       0915  25     38.00
WA515       0915  26     24.00
WA515       0915  27     27.00
WA515       0915  28     36.00
WA515       0915  29     41.00
WA515       0915  30     44.00
WA515       1015   1     43.00
WA515       1015   2     34.00
WA515       1015   3     31.00
WA515       1015   4     35.00
WA515       1015   5     41.00
WA515       1015   6     36.00
WA515       1015   7     39.00
WA515       1015   8     42.00
WA515       1015   9     40.00
WA515       1015  10     34.00
WA515       1015  11     31.00
WA515       1015  12     36.00
WA515       1015  13     34.00
WA515       1015  14     36.00
WA515       1015  15     40.00
WA515       1015  16     43.00
WA515       1015  17     42.00
WA515       1015  18     39.00
WA515       1015  19     36.00
WA515       1015  20     34.00
WA515       1015  21     33.00
WA515       1015  22     30.00
WA515       1015  23     31.00
WA515       1015  24     33.00
WA515       1015  25     26.00
WA515       1015  26     31.00
WA515       1015  27     28.00
WA515       1015  28     29.00
WA515       1015  29     32.00
WA515       1015  30     32.00
WA515       1015  31     30.00
WA515       1115   1     28.00
WA515       1115   2     25.00
WA515       1115   3     20.00
WA515       1115   4     19.00
WA515       1115   5     25.00
WA515       1115   6     24.00
WA515       1115   7     22.00
WA515       1115   8     25.00
WA515       1115   9     17.00
WA515       1115  10     17.00
WA515       1115  11     21.00
WA515       1115  12     20.00
WA515       1115  13     27.00
WA515       1115  14     29.00
WA515       1115  15     16.00
WA515       1115  16     14.00
WA515       1115  17     18.00
WA515       1115  18     18.00
WA515       1115  19     13.00
WA515       1115  20     10.00
WA515       1115  21     19.00
WA515       1115  22     32.00
WA515       1115  23     24.00
WA515       1115  24      6.00
WA515       1115  25      4.00
WA515       1115  26     19.00
WA515       1115  27     26.00
WA515       1115  28     28.00
WA515       1115  29     35.00
WA515       1115  30     25.00
WA515       1215   1     11.00
WA515       1215   2     12.00
WA515       1215   3     18.00
WA515       1215   4     22.00
WA515       1215   5     18.00
WA515       1215   6     23.00
WA515       1215   7     25.00
WA515       1215   8     22.00
WA515       1215   9     20.00
WA515       1215  10     16.00
WA515       1215  11     19.00
WA515       1215  12     17.00
WA515       1215  13     18.00
WA515       1215  14     14.00
WA515       1215  15     10.00
WA515       1215  16      8.00
WA515       1215  17      5.00
WA515       1215  18     12.00
WA515       1215  19     13.00
WA515       1215  20     11.00
WA515       1215  21     10.00
WA515       1215  22     15.00
WA515       1215  23     12.00
WA515       1215  24     14.00
WA515       1215  25      8.00
WA515       1215  26      9.00
WA515       1215  27      9.00
WA515       1215  28     12.00
WA515       1215  29      4.00
WA515       1215  30      2.00
WA515       1215  31     11.00
WA515       0116   1     15.00
WA515       0116   2      5.00
WA515       0116   3     10.00
WA515       0116   4     11.00
WA515       0116   5     20.00
WA515       0116   6     18.00
WA515       0116   7     22.00
WA515       0116   8     19.00
WA515       0116   9     18.00
WA515       0116  10     17.00
WA515       0116  11     13.00
WA515       0116  12     18.00
WA515       0116  13     20.00
WA515       0116  14     14.00
WA515       0116  15     16.00
WA515       0116  16     16.00
WA515       0116  17     19.00
WA515       0116  18     18.00
WA515       0116  19     19.00
WA515       0116  20     23.00
WA515       0116  21     15.00
WA515       0116  22     22.00
WA515       0116  23     24.00
WA515       0116  24     17.00
WA515       0116  25     17.00
WA515       0116  26     23.00
WA515       0116  27     20.00
WA515       0116  28     22.00
WA515       0116  29     19.00
WA515       0116  30     16.00
WA515       0116  31     16.00
WA515       0216   1     11.00
WA515       0216   2     12.00
WA515       0216   3     12.00
WA515       0216   4     22.00
WA515       0216   5     23.00
WA515       0216   6     17.00
WA515       0216   7     16.00
WA515       0216   8     38.00
WA515       0216   9     36.00
WA515       0216  10     29.00
WA515       0216  11     27.00
WA515       0216  12     27.00
WA515       0216  13     18.00
WA515       0216  14     23.00
WA515       0216  15     29.00
WA515       0216  16     26.00
WA515       0216  17     19.00
WA515       0216  18     23.00
WA515       0216  19     18.00
WA515       0216  20     18.00
WA515       0216  21     18.00
WA515       0216  22     18.00
WA515       0216  23     19.00
WA515       0216  24     20.00
WA515       0216  25     26.00
WA515       0216  26     25.00
WA515       0216  27     25.00
WA515       0216  28     22.00
WA515       0216  29     20.00
