$ Get data for 699:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:31:25 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA699           Pope Ridge
WA699       0115  13     24.00
WA699       0115  14     22.00
WA699       0115  15     21.00
WA699       0115  16     24.00
WA699       0115  17     25.00
WA699       0115  18     29.00
WA699       0115  19     27.00
WA699       0115  20     25.00
WA699       0115  21     24.00
WA699       0115  22     25.00
WA699       0115  23     27.00
WA699       0115  24     30.00
WA699       0115  25     36.00
WA699       0115  26     35.00
WA699       0115  27     36.00
WA699       0115  28     30.00
WA699       0115  29     26.00
WA699       0115  30     22.00
WA699       0115  31     20.00
WA699       0215   1     26.00
WA699       0215   2     27.00
WA699       0215   3     31.00
WA699       0215   4     27.00
WA699       0215   5     32.00
WA699       0215   6     36.00
WA699       0215   7     36.00
WA699       0215   8     35.00
WA699       0215   9     36.00
WA699       0215  10     36.00
WA699       0215  11     35.00
WA699       0215  12     35.00
WA699       0215  13     39.00
WA699       0215  14     34.00
WA699       0215  15     31.00
WA699       0215  16     30.00
WA699       0215  17     30.00
WA699       0215  18     33.00
WA699       0215  19     33.00
WA699       0215  20     32.00
WA699       0215  21     29.00
WA699       0215  22     25.00
WA699       0215  23     27.00
WA699       0215  24     31.00
WA699       0215  25     31.00
WA699       0215  26     35.00
WA699       0215  27     29.00
WA699       0215  28     24.00
WA699       0315   1     26.00
WA699       0315   2     26.00
WA699       0315   3     20.00
WA699       0315   4     25.00
WA699       0315   5     31.00
WA699       0315   6     38.00
WA699       0315   7     38.00
WA699       0315   8     37.00
WA699       0315   9     40.00
WA699       0315  10     39.00
WA699       0315  11     41.00
WA699       0315  12     38.00
WA699       0315  13     38.00
WA699       0315  14     38.00
WA699       0315  15     34.00
WA699       0315  16     33.00
WA699       0315  17     34.00
WA699       0315  18     34.00
WA699       0315  19     37.00
WA699       0315  20     40.00
WA699       0315  21     33.00
WA699       0315  22     31.00
WA699       0315  23     31.00
WA699       0315  24     33.00
WA699       0315  25     34.00
WA699       0315  26     41.00
WA699       0315  27     42.00
WA699       0315  28     36.00
WA699       0315  29     40.00
WA699       0315  30     40.00
WA699       0315  31     34.00
WA699       0415   1     31.00
WA699       0415   2     30.00
WA699       0415   3     31.00
WA699       0415   4     30.00
WA699       0415   5     30.00
WA699       0415   6     31.00
WA699       0415   7     31.00
WA699       0415   8     31.00
WA699       0415   9     35.00
WA699       0415  10     36.00
WA699       0415  11     29.00
WA699       0415  12     27.00
WA699       0415  13     31.00
WA699       0415  14     32.00
WA699       0415  15     29.00
WA699       0415  16     35.00
WA699       0415  17     41.00
WA699       0415  18     38.00
WA699       0415  19     42.00
WA699       0415  20     44.00
WA699       0415  21     43.00
WA699       0415  22     35.00
WA699       0415  23     35.00
WA699       0415  24     31.00
WA699       0415  25     32.00
WA699       0415  26     31.00
WA699       0415  27     42.00
WA699       0415  28     43.00
WA699       0415  29     39.00
WA699       0415  30     35.00
WA699       0515   1     40.00
WA699       0515   2     36.00
WA699       0515   3     38.00
WA699       0515   4     42.00
WA699       0515   5     35.00
WA699       0515   6     32.00
WA699       0515   7     35.00
WA699       0515   8     43.00
WA699       0515   9     42.00
WA699       0515  10     47.00
WA699       0515  11     45.00
WA699       0515  12     45.00
WA699       0515  13     43.00
WA699       0515  14     42.00
WA699       0515  15     41.00
WA699       0515  16     44.00
WA699       0515  17     48.00
WA699       0515  18     46.00
WA699       0515  19     47.00
WA699       0515  20     48.00
WA699       0515  21     51.00
WA699       0515  22     52.00
WA699       0515  23     51.00
WA699       0515  24     48.00
WA699       0515  25     45.00
WA699       0515  26     44.00
WA699       0515  27     47.00
WA699       0515  28     51.00
WA699       0515  29     53.00
WA699       0515  30     53.00
WA699       0515  31     53.00
WA699       0615   1     54.00
WA699       0615   2     48.00
WA699       0615   3     46.00
WA699       0615   4     44.00
WA699       0615   5     49.00
WA699       0615   6     54.00
WA699       0615   7     58.00
WA699       0615   8     60.00
WA699       0615   9     58.00
WA699       0615  10     55.00
WA699       0615  11     51.00
WA699       0615  12     43.00
WA699       0615  13     41.00
WA699       0615  14     46.00
WA699       0615  15     51.00
WA699       0615  16     54.00
WA699       0615  17     54.00
WA699       0615  18     53.00
WA699       0615  19     47.00
WA699       0615  20     43.00
WA699       0615  21     46.00
WA699       0615  22     50.00
WA699       0615  23     50.00
WA699       0615  24     56.00
WA699       0615  25     55.00
WA699       0615  26     61.00
WA699       0615  27     67.00
WA699       0615  28     69.00
WA699       0615  29     61.00
WA699       0615  30     59.00
WA699       0715   1     57.00
WA699       0715   2     60.00
WA699       0715   3     63.00
WA699       0715   4     62.00
WA699       0715   5     60.00
WA699       0715   6     59.00
WA699       0715   7     55.00
WA699       0715   8     56.00
WA699       0715   9     63.00
WA699       0715  10     64.00
WA699       0715  11     54.00
WA699       0715  12     52.00
WA699       0715  13     53.00
WA699       0715  14     51.00
WA699       0715  15     52.00
WA699       0715  16     53.00
WA699       0715  17     51.00
WA699       0715  18     56.00
WA699       0715  19     60.00
WA699       0715  20     60.00
WA699       0715  21     52.00
WA699       0715  22     50.00
WA699       0715  23     50.00
WA699       0715  24     51.00
WA699       0715  25     52.00
WA699       0715  26     46.00
WA699       0715  27     44.00
WA699       0715  28     47.00
WA699       0715  29     53.00
WA699       0715  30     58.00
WA699       0715  31     61.00
WA699       0815   1     62.00
WA699       0815   2     62.00
WA699       0815   3     60.00
WA699       0815   4     56.00
WA699       0815   5     51.00
WA699       0815   6     48.00
WA699       0815   7     50.00
WA699       0815   8     55.00
WA699       0815   9     52.00
WA699       0815  10     60.00
WA699       0815  11     59.00
WA699       0815  12     65.00
WA699       0815  13     64.00
WA699       0815  14     55.00
WA699       0815  15     48.00
WA699       0815  16     48.00
WA699       0815  17     54.00
WA699       0815  18     57.00
WA699       0815  19     58.00
WA699       0815  20     58.00
WA699       0815  21     50.00
WA699       0815  22     47.00
WA699       0815  23     51.00
WA699       0815  24     56.00
WA699       0815  25     56.00
WA699       0815  26     58.00
WA699       0815  27     63.00
WA699       0815  28     57.00
WA699       0815  29     51.00
WA699       0815  30     46.00
WA699       0815  31     48.00
WA699       0915   1     50.00
WA699       0915   2     43.00
WA699       0915   3     39.00
WA699       0915   4     40.00
WA699       0915   5     43.00
WA699       0915   6     42.00
WA699       0915   7     45.00
WA699       0915   8     48.00
WA699       0915   9     48.00
WA699       0915  10     52.00
WA699       0915  11     56.00
WA699       0915  12     59.00
WA699       0915  13     47.00
WA699       0915  14     42.00
WA699       0915  15     37.00
WA699       0915  16     39.00
WA699       0915  17     43.00
WA699       0915  18     44.00
WA699       0915  19     48.00
WA699       0915  20     53.00
WA699       0915  21     45.00
WA699       0915  22     44.00
WA699       0915  23     45.00
WA699       0915  24     48.00
WA699       0915  25     50.00
WA699       0915  26     39.00
WA699       0915  27     38.00
WA699       0915  28     42.00
WA699       0915  29     44.00
WA699       0915  30     50.00
WA699       1015   1     53.00
WA699       1015   2     47.00
WA699       1015   3     47.00
WA699       1015   4     44.00
WA699       1015   5     46.00
WA699       1015   6     47.00
WA699       1015   7     49.00
WA699       1015   8     49.00
WA699       1015   9     47.00
WA699       1015  10     43.00
WA699       1015  11     38.00
WA699       1015  12     42.00
WA699       1015  13     44.00
WA699       1015  14     42.00
WA699       1015  15     44.00
WA699       1015  16     48.00
WA699       1015  17     51.00
WA699       1015  18     45.00
WA699       1015  19     42.00
WA699       1015  20     41.00
WA699       1015  21     42.00
WA699       1015  22     38.00
WA699       1015  23     39.00
WA699       1015  24     39.00
WA699       1015  25     39.00
WA699       1015  26     38.00
WA699       1015  27     38.00
WA699       1015  28     39.00
WA699       1015  29     39.00
WA699       1015  30     42.00
WA699       1015  31     39.00
WA699       1115   1     36.00
WA699       1115   2     32.00
WA699       1115   3     30.00
WA699       1115   4     28.00
WA699       1115   5     34.00
WA699       1115   6     31.00
WA699       1115   7     36.00
WA699       1115   8     34.00
WA699       1115   9     31.00
WA699       1115  10     27.00
WA699       1115  11     29.00
WA699       1115  12     29.00
WA699       1115  13     36.00
WA699       1115  14     39.00
WA699       1115  15     32.00
WA699       1115  16     27.00
WA699       1115  17     30.00
WA699       1115  18     27.00
WA699       1115  19     25.00
WA699       1115  20     21.00
WA699       1115  21     22.00
WA699       1115  22     24.00
WA699       1115  23     26.00
WA699       1115  24     23.00
WA699       1115  25     18.00
WA699       1115  26     21.00
WA699       1115  27     24.00
WA699       1115  28     24.00
WA699       1115  29     13.00
WA699       1115  30     11.00
WA699       1215   1     16.00
WA699       1215   2     20.00
WA699       1215   3     26.00
WA699       1215   4     30.00
WA699       1215   5     26.00
WA699       1215   6     30.00
WA699       1215   7     33.00
WA699       1215   8     34.00
WA699       1215   9     31.00
WA699       1215  10     31.00
WA699       1215  11     30.00
WA699       1215  12     30.00
WA699       1215  13     29.00
WA699       1215  14     23.00
WA699       1215  15     22.00
WA699       1215  16     19.00
WA699       1215  17     21.00
WA699       1215  18     20.00
WA699       1215  19     20.00
WA699       1215  20     20.00
WA699       1215  21     23.00
WA699       1215  22     24.00
WA699       1215  23     21.00
WA699       1215  24     19.00
WA699       1215  25     17.00
WA699       1215  26     15.00
WA699       1215  27     17.00
WA699       1215  28     20.00
WA699       1215  29     22.00
WA699       1215  30     13.00
WA699       1215  31     11.00
WA699       0116   1      8.00
WA699       0116   2      9.00
WA699       0116   3     11.00
WA699       0116   4     20.00
WA699       0116   5     26.00
WA699       0116   6     30.00
WA699       0116   7     30.00
WA699       0116   8     31.00
WA699       0116   9     26.00
WA699       0116  10     19.00
WA699       0116  11     18.00
WA699       0116  12     20.00
WA699       0116  13     27.00
WA699       0116  14     22.00
WA699       0116  15     21.00
WA699       0116  16     25.00
WA699       0116  17     25.00
WA699       0116  18     27.00
WA699       0116  19     27.00
WA699       0116  20     30.00
WA699       0116  21     31.00
WA699       0116  22     31.00
WA699       0116  23     29.00
WA699       0116  24     27.00
WA699       0116  25     24.00
WA699       0116  26     24.00
WA699       0116  27     29.00
WA699       0116  28     32.00
WA699       0116  29     30.00
WA699       0116  30     25.00
WA699       0116  31     23.00
WA699       0216   1     21.00
WA699       0216   2     20.00
WA699       0216   3     21.00
WA699       0216   4     24.00
