$ Get data for 974:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:44:03 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA974           Waterhole
WA974       1210  16     22.00
WA974       1210  17     21.00
WA974       1210  18     23.00
WA974       1210  19     21.00
WA974       1210  20     24.00
WA974       1210  21     28.00
WA974       1210  22     24.00
WA974       1210  23     28.00
WA974       1210  24     33.00
WA974       1210  25     29.00
WA974       1210  26     23.00
WA974       1210  27     23.00
WA974       1210  28     20.00
WA974       1210  29     12.00
WA974       1210  30      6.00
WA974       1210  31      8.00
WA974       0111   1     19.00
WA974       0111   2     21.00
WA974       0111   3     24.00
WA974       0111   4     27.00
WA974       0111   5     30.00
WA974       0111   6     34.00
WA974       0111   7     22.00
WA974       0111   8     20.00
WA974       0111   9     10.00
WA974       0111  10     10.00
WA974       0111  11     15.00
WA974       0111  12     29.00
WA974       0111  13     33.00
WA974       0111  14     33.00
WA974       0111  15     33.00
WA974       0111  16     35.00
WA974       0111  17     24.00
WA974       0111  18     19.00
WA974       0111  19     19.00
WA974       0111  20     24.00
WA974       0111  21     27.00
WA974       0111  22     28.00
WA974       0111  23     33.00
WA974       0111  24     33.00
WA974       0111  25     33.00
WA974       0111  26     37.00
WA974       0111  27     39.00
WA974       0111  28     33.00
WA974       0111  29     31.00
WA974       0111  30     25.00
WA974       0111  31     22.00
WA974       0211   1     21.00
WA974       0211   2     33.00
WA974       0211   3     37.00
WA974       0211   4     31.00
WA974       0211   5     29.00
WA974       0211   6     30.00
WA974       0211   7     24.00
WA974       0211   8     18.00
WA974       0211   9     17.00
WA974       0211  10     24.00
WA974       0211  11     31.00
WA974       0211  12     26.00
WA974       0211  13     24.00
WA974       0211  14     24.00
WA974       0211  15     22.00
WA974       0211  16     21.00
WA974       0211  17     13.00
WA974       0211  18     17.00
WA974       0211  19     11.00
WA974       0211  20      8.00
WA974       0211  21     14.00
WA974       0211  22     15.00
WA974       0211  23      9.00
WA974       0211  24      6.00
WA974       0211  25     -1.00
WA974       0211  26      6.00
WA974       0211  27     23.00
WA974       0211  28     18.00
WA974       0311   1     17.00
WA974       0311   2     21.00
WA974       0311   3     13.00
WA974       0311   4     13.00
WA974       0311   5     17.00
WA974       0311   6     15.00
WA974       0311   7     17.00
WA974       0311   8     25.00
WA974       0311   9     28.00
WA974       0311  10     23.00
WA974       0311  11     23.00
WA974       0311  12     26.00
WA974       0311  13     26.00
WA974       0311  14     28.00
WA974       0311  15     27.00
WA974       0311  16     22.00
WA974       0311  17     20.00
WA974       0311  18     25.00
WA974       0311  19     23.00
WA974       0311  20     23.00
WA974       0311  21     24.00
WA974       0311  22     22.00
WA974       0311  23     24.00
WA974       0311  24     28.00
WA974       0311  25     25.00
WA974       0311  26     24.00
WA974       0311  27     25.00
WA974       0311  28     24.00
WA974       0311  29     29.00
WA974       0311  30     35.00
WA974       0311  31     31.00
WA974       0411   1     28.00
WA974       0411   2     22.00
WA974       0411   3     19.00
WA974       0411   4     25.00
WA974       0411   5     22.00
WA974       0411   6     15.00
WA974       0411   7     15.00
WA974       0411   8     18.00
WA974       0411   9     26.00
WA974       0411  10     28.00
WA974       0411  11     18.00
WA974       0411  12     17.00
WA974       0411  13     23.00
WA974       0411  14     16.00
WA974       0411  15     15.00
WA974       0411  16     18.00
WA974       0411  17     15.00
WA974       0411  18     15.00
WA974       0411  19     16.00
WA974       0411  20     18.00
WA974       0411  21     19.00
WA974       0411  22     18.00
WA974       0411  23     23.00
WA974       0411  24     30.00
WA974       0411  25     26.00
WA974       0411  26     22.00
WA974       0411  27     23.00
WA974       0411  28     19.00
WA974       0411  29     18.00
WA974       0411  30     18.00
WA974       0511   1     23.00
WA974       0511   2     28.00
WA974       0511   3     27.00
WA974       0511   4     26.00
WA974       0511   5     32.00
WA974       0511   6     31.00
WA974       0511   7     29.00
WA974       0511   8     26.00
WA974       0511   9     31.00
WA974       0511  10     31.00
WA974       0511  11     25.00
WA974       0511  12     24.00
WA974       0511  13     27.00
WA974       0511  14     35.00
WA974       0511  15     32.00
WA974       0511  16     28.00
WA974       0511  17     22.00
WA974       0511  18     27.00
WA974       0511  19     30.00
WA974       0511  20     32.00
WA974       0511  21     34.00
WA974       0511  22     32.00
WA974       0511  23     31.00
WA974       0511  24     30.00
WA974       0511  25     31.00
WA974       0511  26     29.00
WA974       0511  27     30.00
WA974       0511  28     29.00
WA974       0511  29     33.00
WA974       0511  30     33.00
WA974       0511  31     33.00
WA974       0611   1     33.00
WA974       0611   2     33.00
WA974       0611   3     33.00
WA974       0611   4     36.00
WA974       0611   5     39.00
WA974       0611   6     38.00
WA974       0611   7     35.00
WA974       0611   8     37.00
WA974       0611   9     38.00
WA974       0611  10     36.00
WA974       0611  11     34.00
WA974       0611  12     33.00
WA974       0611  13     32.00
WA974       0611  14     31.00
WA974       0611  15     32.00
WA974       0611  16     32.00
WA974       0611  17     34.00
WA974       0611  18     37.00
WA974       0611  19     37.00
WA974       0611  20     35.00
WA974       0611  21     38.00
WA974       0611  22     36.00
WA974       0611  23     33.00
WA974       0611  24     34.00
WA974       0611  25     32.00
WA974       0611  26     34.00
WA974       0611  27     38.00
WA974       0611  28     40.00
WA974       0611  29     35.00
WA974       0611  30     33.00
WA974       0711   1     33.00
WA974       0711   2     40.00
WA974       0711   3     37.00
WA974       0711   4     36.00
WA974       0711   5     41.00
WA974       0711   6     44.00
WA974       0711   7     35.00
WA974       0711   8     34.00
WA974       0711   9     34.00
WA974       0711  10     39.00
WA974       0711  11     40.00
WA974       0711  12     39.00
WA974       0711  13     39.00
WA974       0711  14     40.00
WA974       0711  15     40.00
WA974       0711  16     40.00
WA974       0711  17     39.00
WA974       0711  18     38.00
WA974       0711  19     39.00
WA974       0711  20     42.00
WA974       0711  21     35.00
WA974       0711  22     34.00
WA974       0711  23     38.00
WA974       0711  24     47.00
WA974       0711  25     41.00
WA974       0711  26     40.00
WA974       0711  27     40.00
WA974       0711  28     42.00
WA974       0711  29     45.00
WA974       0711  30     44.00
WA974       0711  31     40.00
WA974       0811   1     38.00
WA974       0811   2     46.00
WA974       0811   3     45.00
WA974       0811   4     45.00
WA974       0811   5     44.00
WA974       0811   6     43.00
WA974       0811   7     42.00
WA974       0811   8     44.00
WA974       0811   9     42.00
WA974       0811  10     38.00
WA974       0811  11     40.00
WA974       0811  12     42.00
WA974       0811  13     41.00
WA974       0811  14     43.00
WA974       0811  15     38.00
WA974       0811  16     39.00
WA974       0811  17     44.00
WA974       0811  18     41.00
WA974       0811  19     40.00
WA974       0811  20     45.00
WA974       0811  21     51.00
WA974       0811  22     48.00
WA974       0811  23     42.00
WA974       0811  24     46.00
WA974       0811  25     47.00
WA974       0811  26     47.00
WA974       0811  27     47.00
WA974       0811  28     49.00
WA974       0811  29     45.00
WA974       0811  30     37.00
WA974       0811  31     37.00
WA974       0911   1     38.00
WA974       0911   2     34.00
WA974       0911   3     39.00
WA974       0911   4     48.00
WA974       0911   5     48.00
WA974       0911   6     47.00
WA974       0911   7     51.00
WA974       0911   8     54.00
WA974       0911   9     53.00
WA974       0911  10     52.00
WA974       0911  11     58.00
WA974       0911  12     52.00
WA974       0911  13     45.00
WA974       0911  14     41.00
WA974       0911  15     35.00
WA974       0911  16     31.00
WA974       0911  17     38.00
WA974       0911  18     43.00
WA974       0911  19     35.00
WA974       0911  20     41.00
WA974       0911  21     51.00
WA974       0911  22     51.00
WA974       0911  23     52.00
WA974       0911  24     47.00
WA974       0911  25     36.00
WA974       0911  26     37.00
WA974       0911  27     35.00
WA974       0911  28     31.00
WA974       0911  29     38.00
WA974       0911  30     38.00
WA974       1011   1     35.00
WA974       1011   2     33.00
WA974       1011   3     35.00
WA974       1011   4     34.00
WA974       1011   5     34.00
WA974       1011   6     35.00
WA974       1011   7     35.00
WA974       1011   8     33.00
WA974       1011   9     34.00
WA974       1011  10     35.00
WA974       1011  11     34.00
WA974       1011  12     31.00
WA974       1011  13     29.00
WA974       1011  14     31.00
WA974       1011  15     30.00
WA974       1011  16     31.00
WA974       1011  17     33.00
WA974       1011  18     42.00
WA974       1011  19     39.00
WA974       1011  20     37.00
WA974       1011  21     36.00
WA974       1011  22     35.00
WA974       1011  23     30.00
WA974       1011  24     27.00
WA974       1011  25     26.00
WA974       1011  26     27.00
WA974       1011  27     24.00
WA974       1011  28     32.00
WA974       1011  29     30.00
WA974       1011  30     29.00
WA974       1011  31     24.00
WA974       1111   1     22.00
WA974       1111   2     28.00
WA974       1111   3     23.00
WA974       1111   4     21.00
WA974       1111   5     21.00
WA974       1111   6     22.00
WA974       1111   7     24.00
WA974       1111   8     31.00
WA974       1111   9     36.00
WA974       1111  10     35.00
WA974       1111  11     23.00
WA974       1111  12     21.00
WA974       1111  13     27.00
WA974       1111  14     21.00
WA974       1111  15     19.00
WA974       1111  16     21.00
WA974       1111  17     19.00
WA974       1111  18     12.00
WA974       1111  19     13.00
WA974       1111  20     11.00
WA974       1111  21     20.00
WA974       1111  22     29.00
WA974       1111  23     22.00
WA974       1111  24     22.00
WA974       1111  25     19.00
WA974       1111  26     26.00
WA974       1111  27     27.00
WA974       1111  28     22.00
WA974       1111  29     26.00
WA974       1111  30     22.00
WA974       1211   1     24.00
WA974       1211   2     21.00
WA974       1211   3     25.00
WA974       1211   4     26.00
WA974       1211   5     31.00
WA974       1211   6     31.00
WA974       1211   7     23.00
WA974       1211   8     27.00
WA974       1211   9     38.00
WA974       1211  10     27.00
WA974       1211  11     18.00
WA974       1211  12     14.00
WA974       1211  13     25.00
WA974       1211  14     27.00
WA974       1211  15     28.00
WA974       1211  16     31.00
WA974       1211  17     31.00
WA974       1211  18     26.00
WA974       1211  19     26.00
WA974       1211  20     24.00
WA974       1211  21     19.00
WA974       1211  22     23.00
WA974       1211  23     31.00
WA974       1211  24     34.00
WA974       1211  25     23.00
WA974       1211  26     23.00
WA974       1211  27     30.00
WA974       1211  28     31.00
WA974       1211  29     26.00
WA974       1211  30     20.00
WA974       1211  31     13.00
WA974       0112   1     24.00
WA974       0112   2     29.00
WA974       0112   3     29.00
WA974       0112   4     30.00
WA974       0112   5     22.00
WA974       0112   6     18.00
WA974       0112   7     22.00
