$ Get data for 804:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:39:56 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA804           Surprise Lakes
WA804       1206  10     31.00
WA804       1206  11     29.00
WA804       1206  12     27.00
WA804       1206  13     32.00
WA804       1206  14     27.00
WA804       1206  15     16.00
WA804       1206  16     18.00
WA804       1206  17     13.00
WA804       1206  18     12.00
WA804       1206  19     23.00
WA804       1206  20     24.00
WA804       1206  21     25.00
WA804       1206  22     21.00
WA804       1206  23     25.00
WA804       1206  24     25.00
WA804       1206  25     26.00
WA804       1206  26     31.00
WA804       1206  27     24.00
WA804       1206  28     17.00
WA804       1206  29     17.00
WA804       1206  30     20.00
WA804       1206  31     22.00
WA804       0107   1     27.00
WA804       0107   2     32.00
WA804       0107   3     28.00
WA804       0107   4     22.00
WA804       0107   5     18.00
WA804       0107   6     26.00
WA804       0107   7     29.00
WA804       0107   8     32.00
WA804       0107   9   -999.00
WA804       0107  10   -999.00
WA804       0107  11   -999.00
WA804       0107  12   -999.00
WA804       0107  13   -999.00
WA804       0107  14   -999.00
WA804       0107  15   -999.00
WA804       0107  16   -999.00
WA804       0107  17   -999.00
WA804       0107  18   -999.00
WA804       0107  19   -999.00
WA804       0107  20   -999.00
WA804       0107  21   -999.00
WA804       0107  22   -999.00
WA804       0107  23   -999.00
WA804       0107  24   -999.00
WA804       0107  25   -999.00
WA804       0107  26   -999.00
WA804       0107  27   -999.00
WA804       0107  28   -999.00
WA804       0107  29   -999.00
WA804       0107  30   -999.00
WA804       0107  31   -999.00
WA804       0207   1   -999.00
WA804       0207   2   -999.00
WA804       0207   3   -999.00
WA804       0207   4   -999.00
WA804       0207   5   -999.00
WA804       0207   6   -999.00
WA804       0207   7   -999.00
WA804       0207   8   -999.00
WA804       0207   9   -999.00
WA804       0207  10   -999.00
WA804       0207  11   -999.00
WA804       0207  12   -999.00
WA804       0207  13   -999.00
WA804       0207  14   -999.00
WA804       0207  15   -999.00
WA804       0207  16   -999.00
WA804       0207  17   -999.00
WA804       0207  18   -999.00
WA804       0207  19   -999.00
WA804       0207  20   -999.00
WA804       0207  21   -999.00
WA804       0207  22   -999.00
WA804       0207  23   -999.00
WA804       0207  24   -999.00
WA804       0207  25   -999.00
WA804       0207  26   -999.00
WA804       0207  27   -999.00
WA804       0207  28   -999.00
WA804       0307   1   -999.00
WA804       0307   2   -999.00
WA804       0307   3   -999.00
WA804       0307   4   -999.00
WA804       0307   5   -999.00
WA804       0307   6   -999.00
WA804       0307   7   -999.00
WA804       0307   8   -999.00
WA804       0307   9   -999.00
WA804       0307  10   -999.00
WA804       0307  11   -999.00
WA804       0307  12   -999.00
WA804       0307  13   -999.00
WA804       0307  14   -999.00
WA804       0307  15   -999.00
WA804       0307  16   -999.00
WA804       0307  17   -999.00
WA804       0307  18   -999.00
WA804       0307  19   -999.00
WA804       0307  20   -999.00
WA804       0307  21   -999.00
WA804       0307  22   -999.00
WA804       0307  23   -999.00
WA804       0307  24   -999.00
WA804       0307  25   -999.00
WA804       0307  26   -999.00
WA804       0307  27   -999.00
WA804       0307  28   -999.00
WA804       0307  29   -999.00
WA804       0307  30   -999.00
WA804       0307  31   -999.00
WA804       0407   1   -999.00
WA804       0407   2   -999.00
WA804       0407   3   -999.00
WA804       0407   4   -999.00
WA804       0407   5   -999.00
WA804       0407   6   -999.00
WA804       0407   7   -999.00
WA804       0407   8   -999.00
WA804       0407   9   -999.00
WA804       0407  10   -999.00
WA804       0407  11   -999.00
WA804       0407  12   -999.00
WA804       0407  13   -999.00
WA804       0407  14   -999.00
WA804       0407  15   -999.00
WA804       0407  16   -999.00
WA804       0407  17   -999.00
WA804       0407  18   -999.00
WA804       0407  19   -999.00
WA804       0407  20   -999.00
WA804       0407  21   -999.00
WA804       0407  22   -999.00
WA804       0407  23   -999.00
WA804       0407  24   -999.00
WA804       0407  25   -999.00
WA804       0407  26   -999.00
WA804       0407  27   -999.00
WA804       0407  28   -999.00
WA804       0407  29   -999.00
WA804       0407  30   -999.00
WA804       0507   1   -999.00
WA804       0507   2   -999.00
WA804       0507   3   -999.00
WA804       0507   4   -999.00
WA804       0507   5   -999.00
WA804       0507   6   -999.00
WA804       0507   7   -999.00
WA804       0507   8   -999.00
WA804       0507   9   -999.00
WA804       0507  10   -999.00
WA804       0507  11   -999.00
WA804       0507  12   -999.00
WA804       0507  13   -999.00
WA804       0507  14   -999.00
WA804       0507  15   -999.00
WA804       0507  16   -999.00
WA804       0507  17   -999.00
WA804       0507  18   -999.00
WA804       0507  19   -999.00
WA804       0507  20   -999.00
WA804       0507  21   -999.00
WA804       0507  22   -999.00
WA804       0507  23   -999.00
WA804       0507  24   -999.00
WA804       0507  25   -999.00
WA804       0507  26   -999.00
WA804       0507  27   -999.00
WA804       0507  28   -999.00
WA804       0507  29   -999.00
WA804       0507  30   -999.00
WA804       0507  31   -999.00
WA804       0607   1   -999.00
WA804       0607   2   -999.00
WA804       0607   3   -999.00
WA804       0607   4   -999.00
WA804       0607   5   -999.00
WA804       0607   6   -999.00
WA804       0607   7   -999.00
WA804       0607   8   -999.00
WA804       0607   9   -999.00
WA804       0607  10   -999.00
WA804       0607  11   -999.00
WA804       0607  12   -999.00
WA804       0607  13   -999.00
WA804       0607  14   -999.00
WA804       0607  15   -999.00
WA804       0607  16   -999.00
WA804       0607  17   -999.00
WA804       0607  18   -999.00
WA804       0607  19   -999.00
WA804       0607  20   -999.00
WA804       0607  21   -999.00
WA804       0607  22   -999.00
WA804       0607  23   -999.00
WA804       0607  24   -999.00
WA804       0607  25   -999.00
WA804       0607  26   -999.00
WA804       0607  27   -999.00
WA804       0607  28   -999.00
WA804       0607  29   -999.00
WA804       0607  30   -999.00
WA804       0707   1   -999.00
WA804       0707   2   -999.00
WA804       0707   3   -999.00
WA804       0707   4   -999.00
WA804       0707   5   -999.00
WA804       0707   6   -999.00
WA804       0707   7   -999.00
WA804       0707   8   -999.00
WA804       0707   9   -999.00
WA804       0707  10   -999.00
WA804       0707  11   -999.00
WA804       0707  12   -999.00
WA804       0707  13   -999.00
WA804       0707  14   -999.00
WA804       0707  15   -999.00
WA804       0707  16   -999.00
WA804       0707  17   -999.00
WA804       0707  18   -999.00
WA804       0707  19   -999.00
WA804       0707  20   -999.00
WA804       0707  21   -999.00
WA804       0707  22   -999.00
WA804       0707  23   -999.00
WA804       0707  24   -999.00
WA804       0707  25   -999.00
WA804       0707  26   -999.00
WA804       0707  27   -999.00
WA804       0707  28   -999.00
WA804       0707  29   -999.00
WA804       0707  30   -999.00
WA804       0707  31   -999.00
WA804       0807   1   -999.00
WA804       0807   2   -999.00
WA804       0807   3   -999.00
WA804       0807   4   -999.00
WA804       0807   5   -999.00
WA804       0807   6   -999.00
WA804       0807   7   -999.00
WA804       0807   8   -999.00
WA804       0807   9   -999.00
WA804       0807  10   -999.00
WA804       0807  11   -999.00
WA804       0807  12   -999.00
WA804       0807  13   -999.00
WA804       0807  14   -999.00
WA804       0807  15   -999.00
WA804       0807  16   -999.00
WA804       0807  17   -999.00
WA804       0807  18   -999.00
WA804       0807  19   -999.00
WA804       0807  20   -999.00
WA804       0807  21   -999.00
WA804       0807  22   -999.00
WA804       0807  23   -999.00
WA804       0807  24   -999.00
WA804       0807  25   -999.00
WA804       0807  26   -999.00
WA804       0807  27   -999.00
WA804       0807  28   -999.00
WA804       0807  29   -999.00
WA804       0807  30   -999.00
WA804       0807  31   -999.00
WA804       0907   1   -999.00
WA804       0907   2   -999.00
WA804       0907   3   -999.00
WA804       0907   4   -999.00
WA804       0907   5     35.00
WA804       0907   6     42.00
WA804       0907   7     41.00
WA804       0907   8     46.00
WA804       0907   9     40.00
WA804       0907  10     46.00
WA804       0907  11     52.00
WA804       0907  12     42.00
WA804       0907  13     44.00
WA804       0907  14     47.00
WA804       0907  15     37.00
WA804       0907  16     35.00
WA804       0907  17     36.00
WA804       0907  18     27.00
WA804       0907  19     26.00
WA804       0907  20     39.00
WA804       0907  21     39.00
WA804       0907  22     24.00
WA804       0907  23     33.00
WA804       0907  24     34.00
WA804       0907  25     38.00
WA804       0907  26     38.00
WA804       0907  27     46.00
WA804       0907  28     34.00
WA804       0907  29     34.00
WA804       0907  30   -999.00
WA804       1007   1   -999.00
WA804       1007   2   -999.00
WA804       1007   3   -999.00
WA804       1007   4   -999.00
WA804       1007   5   -999.00
WA804       1007   6   -999.00
WA804       1007   7   -999.00
WA804       1007   8   -999.00
WA804       1007   9   -999.00
WA804       1007  10   -999.00
WA804       1007  11   -999.00
WA804       1007  12   -999.00
WA804       1007  13   -999.00
WA804       1007  14   -999.00
WA804       1007  15   -999.00
WA804       1007  16   -999.00
WA804       1007  17   -999.00
WA804       1007  18   -999.00
WA804       1007  19   -999.00
WA804       1007  20   -999.00
WA804       1007  21   -999.00
WA804       1007  22   -999.00
WA804       1007  23   -999.00
WA804       1007  24   -999.00
WA804       1007  25   -999.00
WA804       1007  26   -999.00
WA804       1007  27   -999.00
WA804       1007  28   -999.00
WA804       1007  29   -999.00
WA804       1007  30   -999.00
WA804       1007  31   -999.00
WA804       1107   1   -999.00
WA804       1107   2   -999.00
WA804       1107   3   -999.00
WA804       1107   4   -999.00
WA804       1107   5   -999.00
WA804       1107   6   -999.00
WA804       1107   7   -999.00
WA804       1107   8   -999.00
WA804       1107   9   -999.00
WA804       1107  10   -999.00
WA804       1107  11   -999.00
WA804       1107  12   -999.00
WA804       1107  13   -999.00
WA804       1107  14   -999.00
WA804       1107  15   -999.00
WA804       1107  16   -999.00
WA804       1107  17   -999.00
WA804       1107  18   -999.00
WA804       1107  19   -999.00
WA804       1107  20   -999.00
WA804       1107  21   -999.00
WA804       1107  22   -999.00
WA804       1107  23   -999.00
WA804       1107  24   -999.00
WA804       1107  25   -999.00
WA804       1107  26   -999.00
WA804       1107  27   -999.00
WA804       1107  28   -999.00
WA804       1107  29   -999.00
WA804       1107  30   -999.00
WA804       1207   1   -999.00
WA804       1207   2   -999.00
WA804       1207   3   -999.00
WA804       1207   4   -999.00
WA804       1207   5   -999.00
WA804       1207   6   -999.00
WA804       1207   7   -999.00
WA804       1207   8   -999.00
WA804       1207   9   -999.00
WA804       1207  10   -999.00
WA804       1207  11   -999.00
WA804       1207  12   -999.00
WA804       1207  13   -999.00
WA804       1207  14   -999.00
WA804       1207  15   -999.00
WA804       1207  16   -999.00
WA804       1207  17   -999.00
WA804       1207  18   -999.00
WA804       1207  19   -999.00
WA804       1207  20   -999.00
WA804       1207  21   -999.00
WA804       1207  22   -999.00
WA804       1207  23   -999.00
WA804       1207  24   -999.00
WA804       1207  25   -999.00
WA804       1207  26   -999.00
WA804       1207  27   -999.00
WA804       1207  28   -999.00
WA804       1207  29   -999.00
WA804       1207  30   -999.00
WA804       1207  31   -999.00
WA804       0108   1   -999.00
WA804       0108   2   -999.00
WA804       0108   3   -999.00
WA804       0108   4   -999.00
