$ Get data for 898:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:26:44 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA898           Mount Gardner
WA898       0115  29     38.00
WA898       0115  30     37.00
WA898       0115  31     38.00
WA898       0215   1     33.00
WA898       0215   2     35.00
WA898       0215   3     36.00
WA898       0215   4     36.00
WA898       0215   5     37.00
WA898       0215   6     41.00
WA898       0215   7     41.00
WA898       0215   8     40.00
WA898       0215   9     41.00
WA898       0215  10     40.00
WA898       0215  11     41.00
WA898       0215  12     43.00
WA898       0215  13     44.00
WA898       0215  14     38.00
WA898       0215  15     34.00
WA898       0215  16     37.00
WA898       0215  17     38.00
WA898       0215  18     39.00
WA898       0215  19     40.00
WA898       0215  20     36.00
WA898       0215  21     35.00
WA898       0215  22     31.00
WA898       0215  23     33.00
WA898       0215  24     36.00
WA898       0215  25     36.00
WA898       0215  26     36.00
WA898       0215  27     35.00
WA898       0215  28     31.00
WA898       0315   1     33.00
WA898       0315   2     32.00
WA898       0315   3     30.00
WA898       0315   4     30.00
WA898       0315   5     36.00
WA898       0315   6     40.00
WA898       0315   7     40.00
WA898       0315   8     41.00
WA898       0315   9     42.00
WA898       0315  10     42.00
WA898       0315  11     44.00
WA898       0315  12     43.00
WA898       0315  13     44.00
WA898       0315  14     40.00
WA898       0315  15     37.00
WA898       0315  16     36.00
WA898       0315  17     38.00
WA898       0315  18     35.00
WA898       0315  19     39.00
WA898       0315  20     43.00
WA898       0315  21     37.00
WA898       0315  22     36.00
WA898       0315  23     35.00
WA898       0315  24     34.00
WA898       0315  25     34.00
WA898       0315  26     44.00
WA898       0315  27     41.00
WA898       0315  28     39.00
WA898       0315  29     39.00
WA898       0315  30     43.00
WA898       0315  31     34.00
WA898       0415   1     34.00
WA898       0415   2     34.00
WA898       0415   3     34.00
WA898       0415   4     33.00
WA898       0415   5     33.00
WA898       0415   6     34.00
WA898       0415   7     36.00
WA898       0415   8     39.00
WA898       0415   9     38.00
WA898       0415  10     39.00
WA898       0415  11     33.00
WA898       0415  12     33.00
WA898       0415  13     32.00
WA898       0415  14     32.00
WA898       0415  15     31.00
WA898       0415  16     33.00
WA898       0415  17     42.00
WA898       0415  18     40.00
WA898       0415  19     43.00
WA898       0415  20     47.00
WA898       0415  21     34.00
WA898       0415  22     34.00
WA898       0415  23     35.00
WA898       0415  24     34.00
WA898       0415  25     34.00
WA898       0415  26     33.00
WA898       0415  27     44.00
WA898       0415  28     40.00
WA898       0415  29     37.00
WA898       0415  30     40.00
WA898       0515   1     41.00
WA898       0515   2     36.00
WA898       0515   3     40.00
WA898       0515   4     39.00
WA898       0515   5     36.00
WA898       0515   6     36.00
WA898       0515   7     38.00
WA898       0515   8     43.00
WA898       0515   9     49.00
WA898       0515  10     47.00
WA898       0515  11     44.00
WA898       0515  12     44.00
WA898       0515  13     41.00
WA898       0515  14     41.00
WA898       0515  15     44.00
WA898       0515  16     43.00
WA898       0515  17     45.00
WA898       0515  18     48.00
WA898       0515  19     50.00
WA898       0515  20     50.00
WA898       0515  21     52.00
WA898       0515  22     48.00
WA898       0515  23     46.00
WA898       0515  24     46.00
WA898       0515  25     46.00
WA898       0515  26     47.00
WA898       0515  27     49.00
WA898       0515  28     51.00
WA898       0515  29     55.00
WA898       0515  30     50.00
WA898       0515  31     52.00
WA898       0615   1     48.00
WA898       0615   2     46.00
WA898       0615   3     45.00
WA898       0615   4     45.00
WA898       0615   5     48.00
WA898       0615   6     53.00
WA898       0615   7     56.00
WA898       0615   8     57.00
WA898       0615   9     55.00
WA898       0615  10     50.00
WA898       0615  11     48.00
WA898       0615  12     44.00
WA898       0615  13     42.00
WA898       0615  14     47.00
WA898       0615  15     56.00
WA898       0615  16     50.00
WA898       0615  17     46.00
WA898       0615  18     51.00
WA898       0615  19     47.00
WA898       0615  20     44.00
WA898       0615  21     48.00
WA898       0615  22     49.00
WA898       0615  23     48.00
WA898       0615  24     53.00
WA898       0615  25     53.00
WA898       0615  26     58.00
WA898       0615  27     64.00
WA898       0615  28     62.00
WA898       0615  29     58.00
WA898       0615  30     57.00
WA898       0715   1     57.00
WA898       0715   2     61.00
WA898       0715   3     61.00
WA898       0715   4     59.00
WA898       0715   5     60.00
WA898       0715   6     59.00
WA898       0715   7     53.00
WA898       0715   8     57.00
WA898       0715   9     60.00
WA898       0715  10     53.00
WA898       0715  11     52.00
WA898       0715  12     52.00
WA898       0715  13     52.00
WA898       0715  14     49.00
WA898       0715  15     50.00
WA898       0715  16     50.00
WA898       0715  17     49.00
WA898       0715  18     56.00
WA898       0715  19     62.00
WA898       0715  20     53.00
WA898       0715  21     51.00
WA898       0715  22     49.00
WA898       0715  23     51.00
WA898       0715  24     49.00
WA898       0715  25     49.00
WA898       0715  26     45.00
WA898       0715  27     46.00
WA898       0715  28     48.00
WA898       0715  29     54.00
WA898       0715  30     61.00
WA898       0715  31     63.00
WA898       0815   1     60.00
WA898       0815   2     61.00
WA898       0815   3     57.00
WA898       0815   4     51.00
WA898       0815   5     48.00
WA898       0815   6     48.00
WA898       0815   7     49.00
WA898       0815   8     53.00
WA898       0815   9     51.00
WA898       0815  10     56.00
WA898       0815  11     57.00
WA898       0815  12     60.00
WA898       0815  13     60.00
WA898       0815  14     49.00
WA898       0815  15     48.00
WA898       0815  16     48.00
WA898       0815  17     51.00
WA898       0815  18     55.00
WA898       0815  19     60.00
WA898       0815  20     51.00
WA898       0815  21     48.00
WA898       0815  22     48.00
WA898       0815  23     57.00
WA898       0815  24     51.00
WA898       0815  25     47.00
WA898       0815  26     54.00
WA898       0815  27     57.00
WA898       0815  28     51.00
WA898       0815  29     51.00
WA898       0815  30     46.00
WA898       0815  31     47.00
WA898       0915   1     47.00
WA898       0915   2     45.00
WA898       0915   3     42.00
WA898       0915   4     41.00
WA898       0915   5     43.00
WA898       0915   6     42.00
WA898       0915   7     48.00
WA898       0915   8     48.00
WA898       0915   9     51.00
WA898       0915  10     51.00
WA898       0915  11     60.00
WA898       0915  12     57.00
WA898       0915  13     46.00
WA898       0915  14     43.00
WA898       0915  15     42.00
WA898       0915  16     41.00
WA898       0915  17     46.00
WA898       0915  18     45.00
WA898       0915  19     51.00
WA898       0915  20     48.00
WA898       0915  21     43.00
WA898       0915  22     42.00
WA898       0915  23     42.00
WA898       0915  24     49.00
WA898       0915  25     46.00
WA898       0915  26     39.00
WA898       0915  27     38.00
WA898       0915  28     47.00
WA898       0915  29     51.00
WA898       0915  30     49.00
WA898       1015   1     47.00
WA898       1015   2     46.00
WA898       1015   3     45.00
WA898       1015   4     49.00
WA898       1015   5     51.00
WA898       1015   6     50.00
WA898       1015   7     49.00
WA898       1015   8     53.00
WA898       1015   9     53.00
WA898       1015  10     46.00
WA898       1015  11     43.00
WA898       1015  12     46.00
WA898       1015  13     45.00
WA898       1015  14     40.00
WA898       1015  15     50.00
WA898       1015  16     54.00
WA898       1015  17     51.00
WA898       1015  18     49.00
WA898       1015  19     49.00
WA898       1015  20     46.00
WA898       1015  21     46.00
WA898       1015  22     40.00
WA898       1015  23     39.00
WA898       1015  24     45.00
WA898       1015  25     45.00
WA898       1015  26     42.00
WA898       1015  27     42.00
WA898       1015  28     45.00
WA898       1015  29     46.00
WA898       1015  30     44.00
WA898       1015  31     43.00
WA898       1115   1     39.00
WA898       1115   2     35.00
WA898       1115   3     35.00
WA898       1115   4     33.00
WA898       1115   5     37.00
WA898       1115   6     38.00
WA898       1115   7     41.00
WA898       1115   8     38.00
WA898       1115   9     35.00
WA898       1115  10     33.00
WA898       1115  11     35.00
WA898       1115  12     34.00
WA898       1115  13     45.00
WA898       1115  14     36.00
WA898       1115  15     31.00
WA898       1115  16     31.00
WA898       1115  17     34.00
WA898       1115  18     34.00
WA898       1115  19     31.00
WA898       1115  20     28.00
WA898       1115  21     31.00
WA898       1115  22     33.00
WA898       1115  23     33.00
WA898       1115  24     32.00
WA898       1115  25     28.00
WA898       1115  26     29.00
WA898       1115  27     32.00
WA898       1115  28     32.00
WA898       1115  29     30.00
WA898       1115  30     25.00
WA898       1215   1   -999.00
WA898       1215   2     26.00
WA898       1215   3     33.00
WA898       1215   4     34.00
WA898       1215   5     34.00
WA898       1215   6     34.00
WA898       1215   7     35.00
WA898       1215   8     41.00
WA898       1215   9     35.00
WA898       1215  10     34.00
WA898       1215  11     34.00
WA898       1215  12     33.00
WA898       1215  13     33.00
WA898       1215  14     31.00
WA898       1215  15     30.00
WA898       1215  16     29.00
WA898       1215  17     27.00
WA898       1215  18     28.00
WA898       1215  19     32.00
WA898       1215  20     29.00
WA898       1215  21     30.00
WA898       1215  22     31.00
WA898       1215  23     31.00
WA898       1215  24     31.00
WA898       1215  25     28.00
WA898       1215  26     25.00
WA898       1215  27     25.00
WA898       1215  28     26.00
WA898       1215  29     23.00
WA898       1215  30     21.00
WA898       1215  31     19.00
WA898       0116   1     20.00
WA898       0116   2     18.00
WA898       0116   3     19.00
WA898       0116   4     26.00
WA898       0116   5     31.00
WA898       0116   6     33.00
WA898       0116   7     34.00
WA898       0116   8     33.00
WA898       0116   9     30.00
WA898       0116  10     28.00
WA898       0116  11     28.00
WA898       0116  12     29.00
WA898       0116  13     34.00
WA898       0116  14     31.00
WA898       0116  15     30.00
WA898       0116  16     32.00
WA898       0116  17     34.00
WA898       0116  18     35.00
WA898       0116  19     34.00
WA898       0116  20     34.00
WA898       0116  21     34.00
WA898       0116  22     36.00
WA898       0116  23     34.00
WA898       0116  24     33.00
WA898       0116  25     32.00
WA898       0116  26     38.00
WA898       0116  27     38.00
WA898       0116  28     36.00
WA898       0116  29     33.00
WA898       0116  30     32.00
WA898       0116  31     31.00
WA898       0216   1     31.00
WA898       0216   2     30.00
WA898       0216   3     29.00
WA898       0216   4     34.00
WA898       0216   5     35.00
WA898       0216   6     31.00
WA898       0216   7     31.00
WA898       0216   8     38.00
WA898       0216   9     40.00
WA898       0216  10     40.00
WA898       0216  11     39.00
WA898       0216  12     37.00
WA898       0216  13     34.00
WA898       0216  14     39.00
WA898       0216  15     40.00
WA898       0216  16     38.00
WA898       0216  17     36.00
WA898       0216  18     34.00
WA898       0216  19     33.00
