$ Get data for 642:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:24:59 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA642           Morse Lake
WA642       0115  30     30.00
WA642       0115  31     29.00
WA642       0215   1     27.00
WA642       0215   2     25.00
WA642       0215   3     28.00
WA642       0215   4     28.00
WA642       0215   5     34.00
WA642       0215   6     35.00
WA642       0215   7     33.00
WA642       0215   8     34.00
WA642       0215   9     33.00
WA642       0215  10     33.00
WA642       0215  11     32.00
WA642       0215  12     34.00
WA642       0215  13     33.00
WA642       0215  14     28.00
WA642       0215  15     26.00
WA642       0215  16     24.00
WA642       0215  17     23.00
WA642       0215  18     29.00
WA642       0215  19     29.00
WA642       0215  20     30.00
WA642       0215  21     24.00
WA642       0215  22     16.00
WA642       0215  23     16.00
WA642       0215  24     31.00
WA642       0215  25     29.00
WA642       0215  26     32.00
WA642       0215  27     27.00
WA642       0215  28     18.00
WA642       0315   1     18.00
WA642       0315   2     18.00
WA642       0315   3     13.00
WA642       0315   4     18.00
WA642       0315   5     27.00
WA642       0315   6     31.00
WA642       0315   7     29.00
WA642       0315   8     31.00
WA642       0315   9     33.00
WA642       0315  10     33.00
WA642       0315  11     36.00
WA642       0315  12     32.00
WA642       0315  13     32.00
WA642       0315  14     34.00
WA642       0315  15     31.00
WA642       0315  16     29.00
WA642       0315  17     29.00
WA642       0315  18     30.00
WA642       0315  19     30.00
WA642       0315  20     33.00
WA642       0315  21     31.00
WA642       0315  22     26.00
WA642       0315  23     27.00
WA642       0315  24     28.00
WA642       0315  25     29.00
WA642       0315  26     33.00
WA642       0315  27     35.00
WA642       0315  28     32.00
WA642       0315  29     33.00
WA642       0315  30     33.00
WA642       0315  31     27.00
WA642       0415   1     22.00
WA642       0415   2     27.00
WA642       0415   3     22.00
WA642       0415   4     18.00
WA642       0415   5     22.00
WA642       0415   6     23.00
WA642       0415   7     28.00
WA642       0415   8     27.00
WA642       0415   9     26.00
WA642       0415  10     29.00
WA642       0415  11     24.00
WA642       0415  12     21.00
WA642       0415  13     25.00
WA642       0415  14     24.00
WA642       0415  15     19.00
WA642       0415  16     29.00
WA642       0415  17     35.00
WA642       0415  18     31.00
WA642       0415  19     33.00
WA642       0415  20     36.00
WA642       0415  21     28.00
WA642       0415  22     27.00
WA642       0415  23     28.00
WA642       0415  24     27.00
WA642       0415  25     24.00
WA642       0415  26     21.00
WA642       0415  27     34.00
WA642       0415  28     32.00
WA642       0415  29     28.00
WA642       0415  30     28.00
WA642       0515   1     36.00
WA642       0515   2     33.00
WA642       0515   3     32.00
WA642       0515   4     33.00
WA642       0515   5     29.00
WA642       0515   6     29.00
WA642       0515   7     30.00
WA642       0515   8     33.00
WA642       0515   9     36.00
WA642       0515  10     37.00
WA642       0515  11     37.00
WA642       0515  12     36.00
WA642       0515  13     34.00
WA642       0515  14     35.00
WA642       0515  15     35.00
WA642       0515  16     38.00
WA642       0515  17     33.00
WA642       0515  18     37.00
WA642       0515  19     40.00
WA642       0515  20     39.00
WA642       0515  21     40.00
WA642       0515  22     42.00
WA642       0515  23     41.00
WA642       0515  24     42.00
WA642       0515  25     38.00
WA642       0515  26     36.00
WA642       0515  27     38.00
WA642       0515  28     41.00
WA642       0515  29     44.00
WA642       0515  30     43.00
WA642       0515  31     43.00
WA642       0615   1     42.00
WA642       0615   2     39.00
WA642       0615   3     38.00
WA642       0615   4     40.00
WA642       0615   5     41.00
WA642       0615   6     43.00
WA642       0615   7     50.00
WA642       0615   8     56.00
WA642       0615   9     48.00
WA642       0615  10     44.00
WA642       0615  11     44.00
WA642       0615  12     33.00
WA642       0615  13     32.00
WA642       0615  14     37.00
WA642       0615  15     42.00
WA642       0615  16     43.00
WA642       0615  17     40.00
WA642       0615  18     43.00
WA642       0615  19     40.00
WA642       0615  20     36.00
WA642       0615  21     41.00
WA642       0615  22     40.00
WA642       0615  23     39.00
WA642       0615  24     45.00
WA642       0615  25     45.00
WA642       0615  26     51.00
WA642       0615  27     58.00
WA642       0615  28     60.00
WA642       0615  29     53.00
WA642       0615  30     49.00
WA642       0715   1     48.00
WA642       0715   2     53.00
WA642       0715   3     56.00
WA642       0715   4     56.00
WA642       0715   5     50.00
WA642       0715   6     52.00
WA642       0715   7     49.00
WA642       0715   8     53.00
WA642       0715   9     54.00
WA642       0715  10     49.00
WA642       0715  11     47.00
WA642       0715  12     46.00
WA642       0715  13     45.00
WA642       0715  14     45.00
WA642       0715  15     45.00
WA642       0715  16     44.00
WA642       0715  17     44.00
WA642       0715  18     46.00
WA642       0715  19     50.00
WA642       0715  20     49.00
WA642       0715  21     40.00
WA642       0715  22     42.00
WA642       0715  23     42.00
WA642       0715  24     39.00
WA642       0715  25     41.00
WA642       0715  26     39.00
WA642       0715  27     40.00
WA642       0715  28     40.00
WA642       0715  29     43.00
WA642       0715  30     49.00
WA642       0715  31     52.00
WA642       0815   1     50.00
WA642       0815   2     53.00
WA642       0815   3     49.00
WA642       0815   4     43.00
WA642       0815   5     40.00
WA642       0815   6     42.00
WA642       0815   7     40.00
WA642       0815   8     44.00
WA642       0815   9     42.00
WA642       0815  10     46.00
WA642       0815  11     49.00
WA642       0815  12     53.00
WA642       0815  13     50.00
WA642       0815  14     46.00
WA642       0815  15     41.00
WA642       0815  16     39.00
WA642       0815  17     42.00
WA642       0815  18     48.00
WA642       0815  19     50.00
WA642       0815  20     44.00
WA642       0815  21     39.00
WA642       0815  22     38.00
WA642       0815  23     42.00
WA642       0815  24     44.00
WA642       0815  25     42.00
WA642       0815  26     49.00
WA642       0815  27     49.00
WA642       0815  28     48.00
WA642       0815  29     44.00
WA642       0815  30     41.00
WA642       0815  31     42.00
WA642       0915   1     42.00
WA642       0915   2     35.00
WA642       0915   3     33.00
WA642       0915   4     33.00
WA642       0915   5     34.00
WA642       0915   6     34.00
WA642       0915   7     38.00
WA642       0915   8     39.00
WA642       0915   9     40.00
WA642       0915  10     44.00
WA642       0915  11     46.00
WA642       0915  12     51.00
WA642       0915  13     36.00
WA642       0915  14     33.00
WA642       0915  15     31.00
WA642       0915  16     31.00
WA642       0915  17     40.00
WA642       0915  18     37.00
WA642       0915  19     38.00
WA642       0915  20     48.00
WA642       0915  21     39.00
WA642       0915  22     35.00
WA642       0915  23     32.00
WA642       0915  24     39.00
WA642       0915  25     44.00
WA642       0915  26     34.00
WA642       0915  27     29.00
WA642       0915  28     32.00
WA642       0915  29     36.00
WA642       0915  30     43.00
WA642       1015   1     41.00
WA642       1015   2     40.00
WA642       1015   3     38.00
WA642       1015   4     36.00
WA642       1015   5     37.00
WA642       1015   6     40.00
WA642       1015   7     44.00
WA642       1015   8     42.00
WA642       1015   9     42.00
WA642       1015  10     38.00
WA642       1015  11     32.00
WA642       1015  12     41.00
WA642       1015  13     33.00
WA642       1015  14     35.00
WA642       1015  15     36.00
WA642       1015  16     41.00
WA642       1015  17     45.00
WA642       1015  18     42.00
WA642       1015  19     42.00
WA642       1015  20     35.00
WA642       1015  21     35.00
WA642       1015  22     31.00
WA642       1015  23     32.00
WA642       1015  24     32.00
WA642       1015  25     33.00
WA642       1015  26     34.00
WA642       1015  27     32.00
WA642       1015  28     35.00
WA642       1015  29     36.00
WA642       1015  30     37.00
WA642       1015  31     35.00
WA642       1115   1     30.00
WA642       1115   2     30.00
WA642       1115   3     20.00
WA642       1115   4     20.00
WA642       1115   5     29.00
WA642       1115   6     29.00
WA642       1115   7     33.00
WA642       1115   8     32.00
WA642       1115   9     29.00
WA642       1115  10     24.00
WA642       1115  11     24.00
WA642       1115  12     26.00
WA642       1115  13     37.00
WA642       1115  14     36.00
WA642       1115  15     24.00
WA642       1115  16     17.00
WA642       1115  17     26.00
WA642       1115  18     24.00
WA642       1115  19     17.00
WA642       1115  20     13.00
WA642       1115  21     13.00
WA642       1115  22     26.00
WA642       1115  23     28.00
WA642       1115  24     23.00
WA642       1115  25     13.00
WA642       1115  26     15.00
WA642       1115  27     15.00
WA642       1115  28     20.00
WA642       1115  29     22.00
WA642       1115  30     23.00
WA642       1215   1     22.00
WA642       1215   2     25.00
WA642       1215   3     25.00
WA642       1215   4     29.00
WA642       1215   5     28.00
WA642       1215   6     28.00
WA642       1215   7     32.00
WA642       1215   8     35.00
WA642       1215   9     29.00
WA642       1215  10     29.00
WA642       1215  11     25.00
WA642       1215  12     26.00
WA642       1215  13     25.00
WA642       1215  14     22.00
WA642       1215  15     19.00
WA642       1215  16     13.00
WA642       1215  17     18.00
WA642       1215  18     22.00
WA642       1215  19     23.00
WA642       1215  20     25.00
WA642       1215  21     24.00
WA642       1215  22     22.00
WA642       1215  23     22.00
WA642       1215  24     11.00
WA642       1215  25     12.00
WA642       1215  26      8.00
WA642       1215  27     16.00
WA642       1215  28     22.00
WA642       1215  29     15.00
WA642       1215  30      3.00
WA642       1215  31      0.00
WA642       0116   1      6.00
WA642       0116   2      1.00
WA642       0116   3      4.00
WA642       0116   4     16.00
WA642       0116   5     24.00
WA642       0116   6     24.00
WA642       0116   7     24.00
WA642       0116   8     18.00
WA642       0116   9     15.00
WA642       0116  10      8.00
WA642       0116  11      6.00
WA642       0116  12     24.00
WA642       0116  13     24.00
WA642       0116  14     16.00
WA642       0116  15     19.00
WA642       0116  16     25.00
WA642       0116  17     26.00
WA642       0116  18     26.00
WA642       0116  19     27.00
WA642       0116  20     26.00
WA642       0116  21     28.00
WA642       0116  22     27.00
WA642       0116  23     26.00
WA642       0116  24     19.00
WA642       0116  25     20.00
WA642       0116  26     27.00
WA642       0116  27     35.00
WA642       0116  28     26.00
WA642       0116  29     25.00
WA642       0116  30     17.00
WA642       0116  31     16.00
WA642       0216   1     15.00
WA642       0216   2     14.00
WA642       0216   3     24.00
WA642       0216   4     28.00
WA642       0216   5     26.00
WA642       0216   6     20.00
WA642       0216   7     20.00
WA642       0216   8     35.00
WA642       0216   9     33.00
WA642       0216  10     33.00
WA642       0216  11     32.00
WA642       0216  12     31.00
WA642       0216  13     27.00
WA642       0216  14     33.00
WA642       0216  15     34.00
WA642       0216  16     34.00
WA642       0216  17     32.00
WA642       0216  18     29.00
WA642       0216  19     26.00
WA642       0216  20     17.00
WA642       0216  21     17.00
