$ Get data for 630:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:24:26 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA630           Miners Ridge
WA630       1206   6     35.00
WA630       1206   7     34.00
WA630       1206   8     29.00
WA630       1206   9     29.00
WA630       1206  10     28.00
WA630       1206  11     28.00
WA630       1206  12     21.00
WA630       1206  13     24.00
WA630       1206  14     21.00
WA630       1206  15     16.00
WA630       1206  16     11.00
WA630       1206  17     15.00
WA630       1206  18     21.00
WA630       1206  19     28.00
WA630       1206  20     25.00
WA630       1206  21     23.00
WA630       1206  22     20.00
WA630       1206  23     18.00
WA630       1206  24     18.00
WA630       1206  25     23.00
WA630       1206  26     22.00
WA630       1206  27     13.00
WA630       1206  28     10.00
WA630       1206  29     21.00
WA630       1206  30     24.00
WA630       1206  31     24.00
WA630       0107   1     28.00
WA630       0107   2     29.00
WA630       0107   3     20.00
WA630       0107   4     15.00
WA630       0107   5     15.00
WA630       0107   6     18.00
WA630       0107   7     22.00
WA630       0107   8     17.00
WA630       0107   9     13.00
WA630       0107  10      8.00
WA630       0107  11      5.00
WA630       0107  12      9.00
WA630       0107  13      9.00
WA630       0107  14     14.00
WA630       0107  15     26.00
WA630       0107  16     18.00
WA630       0107  17     16.00
WA630       0107  18     19.00
WA630       0107  19     24.00
WA630       0107  20     16.00
WA630       0107  21     17.00
WA630       0107  22     29.00
WA630       0107  23     32.00
WA630       0107  24     35.00
WA630       0107  25     27.00
WA630       0107  26     26.00
WA630       0107  27     25.00
WA630       0107  28     32.00
WA630       0107  29     27.00
WA630       0107  30     25.00
WA630       0107  31     23.00
WA630       0207   1     20.00
WA630       0207   2     23.00
WA630       0207   3     25.00
WA630       0207   4     31.00
WA630       0207   5     40.00
WA630       0207   6     35.00
WA630       0207   7     34.00
WA630       0207   8     27.00
WA630       0207   9     26.00
WA630       0207  10     28.00
WA630       0207  11     28.00
WA630       0207  12     25.00
WA630       0207  13     25.00
WA630       0207  14     23.00
WA630       0207  15     26.00
WA630       0207  16     26.00
WA630       0207  17     27.00
WA630       0207  18     21.00
WA630       0207  19     22.00
WA630       0207  20     17.00
WA630       0207  21     15.00
WA630       0207  22     14.00
WA630       0207  23     13.00
WA630       0207  24     15.00
WA630       0207  25     21.00
WA630       0207  26     15.00
WA630       0207  27     12.00
WA630       0207  28     11.00
WA630       0307   1      8.00
WA630       0307   2     13.00
WA630       0307   3     29.00
WA630       0307   4     33.00
WA630       0307   5     33.00
WA630       0307   6     34.00
WA630       0307   7     24.00
WA630       0307   8     23.00
WA630       0307   9     26.00
WA630       0307  10     29.00
WA630       0307  11     34.00
WA630       0307  12     22.00
WA630       0307  13     18.00
WA630       0307  14     14.00
WA630       0307  15     13.00
WA630       0307  16     34.00
WA630       0307  17     33.00
WA630       0307  18     33.00
WA630       0307  19     28.00
WA630       0307  20     18.00
WA630       0307  21     17.00
WA630       0307  22     28.00
WA630       0307  23     29.00
WA630       0307  24     29.00
WA630       0307  25     20.00
WA630       0307  26     20.00
WA630       0307  27     19.00
WA630       0307  28     17.00
WA630       0307  29     30.00
WA630       0307  30     31.00
WA630       0307  31     19.00
WA630       0407   1     19.00
WA630       0407   2     14.00
WA630       0407   3     13.00
WA630       0407   4     25.00
WA630       0407   5     30.00
WA630       0407   6     34.00
WA630       0407   7     37.00
WA630       0407   8     34.00
WA630       0407   9     21.00
WA630       0407  10     19.00
WA630       0407  11     20.00
WA630       0407  12     24.00
WA630       0407  13     26.00
WA630       0407  14     26.00
WA630       0407  15     23.00
WA630       0407  16     25.00
WA630       0407  17     22.00
WA630       0407  18     22.00
WA630       0407  19     23.00
WA630       0407  20     22.00
WA630       0407  21     26.00
WA630       0407  22     31.00
WA630       0407  23     28.00
WA630       0407  24     31.00
WA630       0407  25     28.00
WA630       0407  26     30.00
WA630       0407  27     34.00
WA630       0407  28     30.00
WA630       0407  29     26.00
WA630       0407  30     26.00
WA630       0507   1     31.00
WA630       0507   2     26.00
WA630       0507   3     24.00
WA630       0507   4     25.00
WA630       0507   5     26.00
WA630       0507   6     28.00
WA630       0507   7     37.00
WA630       0507   8     33.00
WA630       0507   9     28.00
WA630       0507  10     32.00
WA630       0507  11     33.00
WA630       0507  12     32.00
WA630       0507  13     28.00
WA630       0507  14     33.00
WA630       0507  15     42.00
WA630       0507  16     36.00
WA630       0507  17     32.00
WA630       0507  18     31.00
WA630       0507  19     30.00
WA630       0507  20     28.00
WA630       0507  21     28.00
WA630       0507  22     31.00
WA630       0507  23     32.00
WA630       0507  24     33.00
WA630       0507  25     38.00
WA630       0507  26     38.00
WA630       0507  27     29.00
WA630       0507  28     29.00
WA630       0507  29     41.00
WA630       0507  30     45.00
WA630       0507  31     46.00
WA630       0607   1     47.00
WA630       0607   2     52.00
WA630       0607   3     48.00
WA630       0607   4     42.00
WA630       0607   5     31.00
WA630       0607   6     29.00
WA630       0607   7     32.00
WA630       0607   8     33.00
WA630       0607   9     38.00
WA630       0607  10     32.00
WA630       0607  11     29.00
WA630       0607  12     31.00
WA630       0607  13     34.00
WA630       0607  14     33.00
WA630       0607  15     37.00
WA630       0607  16     35.00
WA630       0607  17     34.00
WA630       0607  18     32.00
WA630       0607  19     42.00
WA630       0607  20     44.00
WA630       0607  21     40.00
WA630       0607  22     34.00
WA630       0607  23     33.00
WA630       0607  24     31.00
WA630       0607  25     30.00
WA630       0607  26     40.00
WA630       0607  27     48.00
WA630       0607  28     42.00
WA630       0607  29     36.00
WA630       0607  30     33.00
WA630       0707   1     42.00
WA630       0707   2     41.00
WA630       0707   3     43.00
WA630       0707   4     52.00
WA630       0707   5     49.00
WA630       0707   6     43.00
WA630       0707   7     41.00
WA630       0707   8     40.00
WA630       0707   9     41.00
WA630       0707  10     52.00
WA630       0707  11     55.00
WA630       0707  12     60.00
WA630       0707  13     53.00
WA630       0707  14     53.00
WA630       0707  15     47.00
WA630       0707  16     44.00
WA630       0707  17     49.00
WA630       0707  18     46.00
WA630       0707  19     42.00
WA630       0707  20     43.00
WA630       0707  21     44.00
WA630       0707  22     49.00
WA630       0707  23     46.00
WA630       0707  24     42.00
WA630       0707  25     41.00
WA630       0707  26     51.00
WA630       0707  27     46.00
WA630       0707  28     46.00
WA630       0707  29     42.00
WA630       0707  30     39.00
WA630       0707  31     40.00
WA630       0807   1     52.00
WA630       0807   2     49.00
WA630       0807   3     42.00
WA630       0807   4     41.00
WA630       0807   5     47.00
WA630       0807   6     47.00
WA630       0807   7     43.00
WA630       0807   8     40.00
WA630       0807   9     36.00
WA630       0807  10     38.00
WA630       0807  11     43.00
WA630       0807  12     40.00
WA630       0807  13     36.00
WA630       0807  14     51.00
WA630       0807  15     54.00
WA630       0807  16     43.00
WA630       0807  17     40.00
WA630       0807  18     40.00
WA630       0807  19     39.00
WA630       0807  20     39.00
WA630       0807  21     42.00
WA630       0807  22     42.00
WA630       0807  23     43.00
WA630       0807  24     46.00
WA630       0807  25     41.00
WA630       0807  26     35.00
WA630       0807  27     34.00
WA630       0807  28     44.00
WA630       0807  29     51.00
WA630       0807  30     49.00
WA630       0807  31     41.00
WA630       0907   1     37.00
WA630       0907   2     45.00
WA630       0907   3     45.00
WA630       0907   4     45.00
WA630       0907   5     43.00
WA630       0907   6     40.00
WA630       0907   7     36.00
WA630       0907   8     38.00
WA630       0907   9     42.00
WA630       0907  10     49.00
WA630       0907  11     49.00
WA630       0907  12     46.00
WA630       0907  13     48.00
WA630       0907  14     45.00
WA630       0907  15     40.00
WA630       0907  16     38.00
WA630       0907  17     35.00
WA630       0907  18     33.00
WA630       0907  19     33.00
WA630       0907  20     33.00
WA630       0907  21     32.00
WA630       0907  22     31.00
WA630       0907  23     30.00
WA630       0907  24     31.00
WA630       0907  25     35.00
WA630       0907  26     34.00
WA630       0907  27     36.00
WA630       0907  28     28.00
WA630       0907  29   -999.00
WA630       0907  30     32.00
WA630       1007   1     32.00
WA630       1007   2     30.00
WA630       1007   3     28.00
WA630       1007   4     26.00
WA630       1007   5     25.00
WA630       1007   6     28.00
WA630       1007   7     30.00
WA630       1007   8     26.00
WA630       1007   9     38.00
WA630       1007  10     32.00
WA630       1007  11     29.00
WA630       1007  12     32.00
WA630       1007  13     33.00
WA630       1007  14     39.00
WA630       1007  15     37.00
WA630       1007  16     26.00
WA630       1007  17     24.00
WA630       1007  18     27.00
WA630       1007  19     27.00
WA630       1007  20     28.00
WA630       1007  21     29.00
WA630       1007  22     35.00
WA630       1007  23     43.00
WA630       1007  24     27.00
WA630       1007  25     23.00
WA630       1007  26     24.00
WA630       1007  27     37.00
WA630       1007  28     40.00
WA630       1007  29     26.00
WA630       1007  30     22.00
WA630       1007  31     27.00
WA630       1107   1     22.00
WA630       1107   2     28.00
WA630       1107   3     30.00
WA630       1107   4     29.00
WA630       1107   5     37.00
WA630       1107   6     37.00
WA630       1107   7     34.00
WA630       1107   8     37.00
WA630       1107   9     33.00
WA630       1107  10     22.00
WA630       1107  11     25.00
WA630       1107  12     24.00
WA630       1107  13     19.00
WA630       1107  14     22.00
WA630       1107  15     30.00
WA630       1107  16     28.00
WA630       1107  17     23.00
WA630       1107  18     21.00
WA630       1107  19     19.00
WA630       1107  20     17.00
WA630       1107  21     20.00
WA630       1107  22     22.00
WA630       1107  23     28.00
WA630       1107  24     23.00
WA630       1107  25     18.00
WA630       1107  26     23.00
WA630       1107  27     18.00
WA630       1107  28     16.00
WA630       1107  29     16.00
WA630       1107  30     14.00
WA630       1207   1      9.00
WA630       1207   2     12.00
WA630       1207   3     32.00
WA630       1207   4     29.00
WA630       1207   5     19.00
WA630       1207   6     20.00
WA630       1207   7     17.00
WA630       1207   8     15.00
WA630       1207   9     17.00
WA630       1207  10     15.00
WA630       1207  11     21.00
WA630       1207  12     20.00
WA630       1207  13     20.00
WA630       1207  14     22.00
WA630       1207  15     22.00
WA630       1207  16     22.00
WA630       1207  17     16.00
WA630       1207  18     19.00
WA630       1207  19     23.00
WA630       1207  20     14.00
WA630       1207  21     13.00
WA630       1207  22     20.00
WA630       1207  23     23.00
WA630       1207  24     18.00
WA630       1207  25     15.00
WA630       1207  26     17.00
WA630       1207  27     12.00
WA630       1207  28     15.00
