$ Get data for 702:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:31:50 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA702           Potato Hill
WA702       0115  23     35.00
WA702       0115  24     34.00
WA702       0115  25     32.00
WA702       0115  26     32.00
WA702       0115  27     29.00
WA702       0115  28     30.00
WA702       0115  29     30.00
WA702       0115  30     27.00
WA702       0115  31     26.00
WA702       0215   1     30.00
WA702       0215   2     29.00
WA702       0215   3     33.00
WA702       0215   4     34.00
WA702       0215   5     35.00
WA702       0215   6     38.00
WA702       0215   7     36.00
WA702       0215   8     33.00
WA702       0215   9     36.00
WA702       0215  10     35.00
WA702       0215  11     34.00
WA702       0215  12     31.00
WA702       0215  13     31.00
WA702       0215  14     29.00
WA702       0215  15     27.00
WA702       0215  16     31.00
WA702       0215  17     31.00
WA702       0215  18     28.00
WA702       0215  19     35.00
WA702       0215  20     33.00
WA702       0215  21     29.00
WA702       0215  22     25.00
WA702       0215  23     24.00
WA702       0215  24     25.00
WA702       0215  25     33.00
WA702       0215  26     33.00
WA702       0215  27     30.00
WA702       0215  28     18.00
WA702       0315   1     18.00
WA702       0315   2     23.00
WA702       0315   3     19.00
WA702       0315   4     16.00
WA702       0315   5     23.00
WA702       0315   6     28.00
WA702       0315   7     26.00
WA702       0315   8     29.00
WA702       0315   9     29.00
WA702       0315  10     29.00
WA702       0315  11     38.00
WA702       0315  12     31.00
WA702       0315  13     33.00
WA702       0315  14     37.00
WA702       0315  15     34.00
WA702       0315  16     29.00
WA702       0315  17     31.00
WA702       0315  18     30.00
WA702       0315  19     29.00
WA702       0315  20     32.00
WA702       0315  21     30.00
WA702       0315  22     29.00
WA702       0315  23     31.00
WA702       0315  24     30.00
WA702       0315  25     33.00
WA702       0315  26     33.00
WA702       0315  27     35.00
WA702       0315  28     33.00
WA702       0315  29     31.00
WA702       0315  30     30.00
WA702       0315  31     29.00
WA702       0415   1     28.00
WA702       0415   2     28.00
WA702       0415   3     23.00
WA702       0415   4     25.00
WA702       0415   5     24.00
WA702       0415   6     29.00
WA702       0415   7     31.00
WA702       0415   8     31.00
WA702       0415   9     29.00
WA702       0415  10     30.00
WA702       0415  11     29.00
WA702       0415  12     27.00
WA702       0415  13     28.00
WA702       0415  14     27.00
WA702       0415  15     28.00
WA702       0415  16     26.00
WA702       0415  17     30.00
WA702       0415  18     28.00
WA702       0415  19     31.00
WA702       0415  20     32.00
WA702       0415  21     30.00
WA702       0415  22     29.00
WA702       0415  23     30.00
WA702       0415  24     31.00
WA702       0415  25     29.00
WA702       0415  26     23.00
WA702       0415  27     37.00
WA702       0415  28     35.00
WA702       0415  29     31.00
WA702       0415  30     31.00
WA702       0515   1     35.00
WA702       0515   2     31.00
WA702       0515   3     31.00
WA702       0515   4     32.00
WA702       0515   5     33.00
WA702       0515   6     31.00
WA702       0515   7     27.00
WA702       0515   8     31.00
WA702       0515   9     31.00
WA702       0515  10     36.00
WA702       0515  11     40.00
WA702       0515  12     35.00
WA702       0515  13     35.00
WA702       0515  14     33.00
WA702       0515  15     41.00
WA702       0515  16     39.00
WA702       0515  17     38.00
WA702       0515  18     37.00
WA702       0515  19     42.00
WA702       0515  20     42.00
WA702       0515  21     40.00
WA702       0515  22     44.00
WA702       0515  23     43.00
WA702       0515  24     43.00
WA702       0515  25     42.00
WA702       0515  26     43.00
WA702       0515  27     43.00
WA702       0515  28     39.00
WA702       0515  29     44.00
WA702       0515  30     41.00
WA702       0515  31     40.00
WA702       0615   1     45.00
WA702       0615   2     42.00
WA702       0615   3     41.00
WA702       0615   4     43.00
WA702       0615   5     39.00
WA702       0615   6     42.00
WA702       0615   7     43.00
WA702       0615   8     45.00
WA702       0615   9     43.00
WA702       0615  10     37.00
WA702       0615  11     38.00
WA702       0615  12     32.00
WA702       0615  13     31.00
WA702       0615  14     35.00
WA702       0615  15     37.00
WA702       0615  16     39.00
WA702       0615  17     35.00
WA702       0615  18     44.00
WA702       0615  19     38.00
WA702       0615  20     33.00
WA702       0615  21     41.00
WA702       0615  22     37.00
WA702       0615  23     35.00
WA702       0615  24     40.00
WA702       0615  25     41.00
WA702       0615  26     47.00
WA702       0615  27     54.00
WA702       0615  28     54.00
WA702       0615  29     50.00
WA702       0615  30     46.00
WA702       0715   1     44.00
WA702       0715   2     48.00
WA702       0715   3     46.00
WA702       0715   4     47.00
WA702       0715   5     45.00
WA702       0715   6     46.00
WA702       0715   7     45.00
WA702       0715   8     48.00
WA702       0715   9     50.00
WA702       0715  10     51.00
WA702       0715  11     49.00
WA702       0715  12     48.00
WA702       0715  13     43.00
WA702       0715  14     39.00
WA702       0715  15     38.00
WA702       0715  16     40.00
WA702       0715  17     36.00
WA702       0715  18     41.00
WA702       0715  19     45.00
WA702       0715  20     45.00
WA702       0715  21     44.00
WA702       0715  22     42.00
WA702       0715  23     41.00
WA702       0715  24     37.00
WA702       0715  25     44.00
WA702       0715  26     42.00
WA702       0715  27     39.00
WA702       0715  28     37.00
WA702       0715  29     40.00
WA702       0715  30     46.00
WA702       0715  31     45.00
WA702       0815   1     42.00
WA702       0815   2     46.00
WA702       0815   3     46.00
WA702       0815   4     40.00
WA702       0815   5     33.00
WA702       0815   6     41.00
WA702       0815   7     36.00
WA702       0815   8     40.00
WA702       0815   9     45.00
WA702       0815  10     44.00
WA702       0815  11     45.00
WA702       0815  12     49.00
WA702       0815  13     46.00
WA702       0815  14     48.00
WA702       0815  15     36.00
WA702       0815  16     37.00
WA702       0815  17     40.00
WA702       0815  18     43.00
WA702       0815  19     45.00
WA702       0815  20     43.00
WA702       0815  21     36.00
WA702       0815  22     36.00
WA702       0815  23     43.00
WA702       0815  24     39.00
WA702       0815  25     36.00
WA702       0815  26     42.00
WA702       0815  27     43.00
WA702       0815  28     50.00
WA702       0815  29     46.00
WA702       0815  30     42.00
WA702       0815  31     42.00
WA702       0915   1     46.00
WA702       0915   2     40.00
WA702       0915   3     36.00
WA702       0915   4     35.00
WA702       0915   5     38.00
WA702       0915   6     36.00
WA702       0915   7     38.00
WA702       0915   8     36.00
WA702       0915   9     38.00
WA702       0915  10     41.00
WA702       0915  11     48.00
WA702       0915  12     44.00
WA702       0915  13     36.00
WA702       0915  14     31.00
WA702       0915  15     33.00
WA702       0915  16     35.00
WA702       0915  17     40.00
WA702       0915  18     37.00
WA702       0915  19     35.00
WA702       0915  20     49.00
WA702       0915  21     34.00
WA702       0915  22     30.00
WA702       0915  23     29.00
WA702       0915  24     38.00
WA702       0915  25     40.00
WA702       0915  26     30.00
WA702       0915  27     26.00
WA702       0915  28     38.00
WA702       0915  29     35.00
WA702       0915  30     36.00
WA702       1015   1     36.00
WA702       1015   2     38.00
WA702       1015   3     37.00
WA702       1015   4     41.00
WA702       1015   5     40.00
WA702       1015   6     36.00
WA702       1015   7     46.00
WA702       1015   8     44.00
WA702       1015   9     42.00
WA702       1015  10     41.00
WA702       1015  11     36.00
WA702       1015  12     33.00
WA702       1015  13     42.00
WA702       1015  14     34.00
WA702       1015  15     45.00
WA702       1015  16     45.00
WA702       1015  17     43.00
WA702       1015  18     45.00
WA702       1015  19     45.00
WA702       1015  20     35.00
WA702       1015  21     35.00
WA702       1015  22     30.00
WA702       1015  23     31.00
WA702       1015  24     38.00
WA702       1015  25     38.00
WA702       1015  26     33.00
WA702       1015  27     33.00
WA702       1015  28     40.00
WA702       1015  29     41.00
WA702       1015  30     41.00
WA702       1015  31     34.00
WA702       1115   1     35.00
WA702       1115   2     34.00
WA702       1115   3     26.00
WA702       1115   4     25.00
WA702       1115   5     34.00
WA702       1115   6     34.00
WA702       1115   7     33.00
WA702       1115   8     34.00
WA702       1115   9     32.00
WA702       1115  10     31.00
WA702       1115  11     28.00
WA702       1115  12     24.00
WA702       1115  13     36.00
WA702       1115  14     39.00
WA702       1115  15     27.00
WA702       1115  16     26.00
WA702       1115  17     29.00
WA702       1115  18     28.00
WA702       1115  19     29.00
WA702       1115  20     22.00
WA702       1115  21     18.00
WA702       1115  22     22.00
WA702       1115  23     20.00
WA702       1115  24     26.00
WA702       1115  25     18.00
WA702       1115  26     18.00
WA702       1115  27     22.00
WA702       1115  28     19.00
WA702       1115  29     14.00
WA702       1115  30     11.00
WA702       1215   1     24.00
WA702       1215   2     27.00
WA702       1215   3     34.00
WA702       1215   4     30.00
WA702       1215   5     30.00
WA702       1215   6     33.00
WA702       1215   7     34.00
WA702       1215   8     38.00
WA702       1215   9     33.00
WA702       1215  10     30.00
WA702       1215  11     28.00
WA702       1215  12     30.00
WA702       1215  13     29.00
WA702       1215  14     25.00
WA702       1215  15     24.00
WA702       1215  16     23.00
WA702       1215  17     23.00
WA702       1215  18     26.00
WA702       1215  19     27.00
WA702       1215  20     28.00
WA702       1215  21     28.00
WA702       1215  22     26.00
WA702       1215  23     25.00
WA702       1215  24     17.00
WA702       1215  25     14.00
WA702       1215  26      8.00
WA702       1215  27     22.00
WA702       1215  28     22.00
WA702       1215  29     19.00
WA702       1215  30     17.00
WA702       1215  31     15.00
WA702       0116   1     15.00
WA702       0116   2     12.00
WA702       0116   3     13.00
WA702       0116   4     22.00
WA702       0116   5     29.00
WA702       0116   6     30.00
WA702       0116   7     30.00
WA702       0116   8     23.00
WA702       0116   9     23.00
WA702       0116  10     23.00
WA702       0116  11     26.00
WA702       0116  12     31.00
WA702       0116  13     29.00
WA702       0116  14     23.00
WA702       0116  15     29.00
WA702       0116  16     31.00
WA702       0116  17     32.00
WA702       0116  18     31.00
WA702       0116  19     28.00
WA702       0116  20     30.00
WA702       0116  21     31.00
WA702       0116  22     33.00
WA702       0116  23     32.00
WA702       0116  24     24.00
WA702       0116  25     32.00
WA702       0116  26     32.00
WA702       0116  27     36.00
WA702       0116  28     31.00
WA702       0116  29     29.00
WA702       0116  30     26.00
WA702       0116  31     25.00
WA702       0216   1     26.00
WA702       0216   2     14.00
WA702       0216   3     26.00
WA702       0216   4     31.00
WA702       0216   5     30.00
WA702       0216   6     23.00
WA702       0216   7     21.00
WA702       0216   8     32.00
WA702       0216   9     30.00
WA702       0216  10     30.00
WA702       0216  11     32.00
WA702       0216  12     33.00
WA702       0216  13     31.00
WA702       0216  14     33.00
WA702       0216  15     37.00
WA702       0216  16     34.00
WA702       0216  17     34.00
WA702       0216  18     31.00
WA702       0216  19     29.00
WA702       0216  20     28.00
WA702       0216  21     26.00
WA702       0216  22     23.00
