$ Get data for 841:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:43:37 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA841           Upper Wheeler
WA841       1206   8     25.00
WA841       1206   9     26.00
WA841       1206  10     27.00
WA841       1206  11     32.00
WA841       1206  12     28.00
WA841       1206  13     29.00
WA841       1206  14     28.00
WA841       1206  15     20.00
WA841       1206  16     16.00
WA841       1206  17     15.00
WA841       1206  18     17.00
WA841       1206  19     20.00
WA841       1206  20     20.00
WA841       1206  21     24.00
WA841       1206  22     19.00
WA841       1206  23     19.00
WA841       1206  24     22.00
WA841       1206  25     28.00
WA841       1206  26     26.00
WA841       1206  27     19.00
WA841       1206  28     17.00
WA841       1206  29     16.00
WA841       1206  30     21.00
WA841       1206  31     21.00
WA841       0107   1     20.00
WA841       0107   2     34.00
WA841       0107   3     28.00
WA841       0107   4     18.00
WA841       0107   5     18.00
WA841       0107   6     24.00
WA841       0107   7     26.00
WA841       0107   8     26.00
WA841       0107   9     24.00
WA841       0107  10     14.00
WA841       0107  11      6.00
WA841       0107  12      6.00
WA841       0107  13      9.00
WA841       0107  14      9.00
WA841       0107  15      3.00
WA841       0107  16      5.00
WA841       0107  17     17.00
WA841       0107  18     23.00
WA841       0107  19     29.00
WA841       0107  20     21.00
WA841       0107  21     21.00
WA841       0107  22     31.00
WA841       0107  23     34.00
WA841       0107  24     29.00
WA841       0107  25     29.00
WA841       0107  26     27.00
WA841       0107  27     22.00
WA841       0107  28     23.00
WA841       0107  29     16.00
WA841       0107  30     22.00
WA841       0107  31     19.00
WA841       0207   1     19.00
WA841       0207   2     19.00
WA841       0207   3     31.00
WA841       0207   4     36.00
WA841       0207   5     38.00
WA841       0207   6     35.00
WA841       0207   7     31.00
WA841       0207   8     29.00
WA841       0207   9     29.00
WA841       0207  10     26.00
WA841       0207  11     30.00
WA841       0207  12     28.00
WA841       0207  13     28.00
WA841       0207  14     26.00
WA841       0207  15     30.00
WA841       0207  16     31.00
WA841       0207  17     33.00
WA841       0207  18     30.00
WA841       0207  19     29.00
WA841       0207  20     26.00
WA841       0207  21     20.00
WA841       0207  22     20.00
WA841       0207  23     20.00
WA841       0207  24     20.00
WA841       0207  25     23.00
WA841       0207  26     19.00
WA841       0207  27     20.00
WA841       0207  28     19.00
WA841       0307   1     13.00
WA841       0307   2     13.00
WA841       0307   3     24.00
WA841       0307   4     30.00
WA841       0307   5     32.00
WA841       0307   6     34.00
WA841       0307   7     32.00
WA841       0307   8     30.00
WA841       0307   9     28.00
WA841       0307  10     33.00
WA841       0307  11     38.00
WA841       0307  12     31.00
WA841       0307  13     26.00
WA841       0307  14     26.00
WA841       0307  15     24.00
WA841       0307  16     31.00
WA841       0307  17     38.00
WA841       0307  18     37.00
WA841       0307  19     36.00
WA841       0307  20     23.00
WA841       0307  21     22.00
WA841       0307  22     33.00
WA841       0307  23     33.00
WA841       0307  24     37.00
WA841       0307  25     29.00
WA841       0307  26     27.00
WA841       0307  27     29.00
WA841       0307  28     28.00
WA841       0307  29     31.00
WA841       0307  30     34.00
WA841       0307  31     30.00
WA841       0407   1     26.00
WA841       0407   2     24.00
WA841       0407   3     22.00
WA841       0407   4     30.00
WA841       0407   5     32.00
WA841       0407   6     36.00
WA841       0407   7     39.00
WA841       0407   8     37.00
WA841       0407   9     31.00
WA841       0407  10     29.00
WA841       0407  11     28.00
WA841       0407  12     31.00
WA841       0407  13     32.00
WA841       0407  14     35.00
WA841       0407  15     30.00
WA841       0407  16     33.00
WA841       0407  17     30.00
WA841       0407  18     29.00
WA841       0407  19     29.00
WA841       0407  20     29.00
WA841       0407  21     31.00
WA841       0407  22     35.00
WA841       0407  23     35.00
WA841       0407  24     39.00
WA841       0407  25     37.00
WA841       0407  26     37.00
WA841       0407  27     37.00
WA841       0407  28     39.00
WA841       0407  29     33.00
WA841       0407  30     32.00
WA841       0507   1     38.00
WA841       0507   2     33.00
WA841       0507   3     30.00
WA841       0507   4     29.00
WA841       0507   5     30.00
WA841       0507   6     36.00
WA841       0507   7     42.00
WA841       0507   8     41.00
WA841       0507   9     35.00
WA841       0507  10     40.00
WA841       0507  11     42.00
WA841       0507  12     45.00
WA841       0507  13     37.00
WA841       0507  14     36.00
WA841       0507  15     43.00
WA841       0507  16     44.00
WA841       0507  17     39.00
WA841       0507  18     39.00
WA841       0507  19     36.00
WA841       0507  20     34.00
WA841       0507  21     34.00
WA841       0507  22     36.00
WA841       0507  23     36.00
WA841       0507  24     39.00
WA841       0507  25     39.00
WA841       0507  26     46.00
WA841       0507  27     37.00
WA841       0507  28     38.00
WA841       0507  29     40.00
WA841       0507  30     44.00
WA841       0507  31     50.00
WA841       0607   1     52.00
WA841       0607   2     56.00
WA841       0607   3     59.00
WA841       0607   4     51.00
WA841       0607   5     35.00
WA841       0607   6     33.00
WA841       0607   7     37.00
WA841       0607   8     40.00
WA841       0607   9     46.00
WA841       0607  10     40.00
WA841       0607  11     34.00
WA841       0607  12     35.00
WA841       0607  13     41.00
WA841       0607  14     39.00
WA841       0607  15     39.00
WA841       0607  16     38.00
WA841       0607  17     41.00
WA841       0607  18     40.00
WA841       0607  19     43.00
WA841       0607  20     51.00
WA841       0607  21     48.00
WA841       0607  22     38.00
WA841       0607  23     35.00
WA841       0607  24     34.00
WA841       0607  25     35.00
WA841       0607  26     41.00
WA841       0607  27     48.00
WA841       0607  28     51.00
WA841       0607  29     42.00
WA841       0607  30     39.00
WA841       0707   1     47.00
WA841       0707   2     49.00
WA841       0707   3     51.00
WA841       0707   4     56.00
WA841       0707   5     61.00
WA841       0707   6     54.00
WA841       0707   7     52.00
WA841       0707   8     52.00
WA841       0707   9     50.00
WA841       0707  10     54.00
WA841       0707  11     59.00
WA841       0707  12     62.00
WA841       0707  13     60.00
WA841       0707  14     60.00
WA841       0707  15     57.00
WA841       0707  16     55.00
WA841       0707  17     57.00
WA841       0707  18     52.00
WA841       0707  19     48.00
WA841       0707  20     49.00
WA841       0707  21     48.00
WA841       0707  22     55.00
WA841       0707  23     54.00
WA841       0707  24     47.00
WA841       0707  25     51.00
WA841       0707  26     56.00
WA841       0707  27     55.00
WA841       0707  28     54.00
WA841       0707  29     48.00
WA841       0707  30     46.00
WA841       0707  31     49.00
WA841       0807   1     53.00
WA841       0807   2     56.00
WA841       0807   3     50.00
WA841       0807   4     47.00
WA841       0807   5     51.00
WA841       0807   6     52.00
WA841       0807   7     50.00
WA841       0807   8     46.00
WA841       0807   9     44.00
WA841       0807  10     42.00
WA841       0807  11     48.00
WA841       0807  12     50.00
WA841       0807  13     48.00
WA841       0807  14     53.00
WA841       0807  15     57.00
WA841       0807  16     48.00
WA841       0807  17     46.00
WA841       0807  18     45.00
WA841       0807  19     45.00
WA841       0807  20     45.00
WA841       0807  21     47.00
WA841       0807  22     47.00
WA841       0807  23     49.00
WA841       0807  24     53.00
WA841       0807  25     50.00
WA841       0807  26     41.00
WA841       0807  27     40.00
WA841       0807  28     45.00
WA841       0807  29     52.00
WA841       0807  30     60.00
WA841       0807  31     46.00
WA841       0907   1     43.00
WA841       0907   2     49.00
WA841       0907   3     49.00
WA841       0907   4     53.00
WA841       0907   5     49.00
WA841       0907   6     46.00
WA841       0907   7     44.00
WA841       0907   8     42.00
WA841       0907   9     44.00
WA841       0907  10     49.00
WA841       0907  11     52.00
WA841       0907  12     52.00
WA841       0907  13     49.00
WA841       0907  14     51.00
WA841       0907  15     52.00
WA841       0907  16     45.00
WA841       0907  17     42.00
WA841       0907  18     38.00
WA841       0907  19     40.00
WA841       0907  20     40.00
WA841       0907  21     38.00
WA841       0907  22     38.00
WA841       0907  23     35.00
WA841       0907  24     37.00
WA841       0907  25     41.00
WA841       0907  26     42.00
WA841       0907  27     46.00
WA841       0907  28     31.00
WA841       0907  29   -999.00
WA841       0907  30     36.00
WA841       1007   1     36.00
WA841       1007   2     37.00
WA841       1007   3     33.00
WA841       1007   4     32.00
WA841       1007   5     32.00
WA841       1007   6     33.00
WA841       1007   7     37.00
WA841       1007   8     34.00
WA841       1007   9     41.00
WA841       1007  10     36.00
WA841       1007  11     33.00
WA841       1007  12     37.00
WA841       1007  13     36.00
WA841       1007  14     36.00
WA841       1007  15     40.00
WA841       1007  16     31.00
WA841       1007  17     31.00
WA841       1007  18     33.00
WA841       1007  19     32.00
WA841       1007  20     31.00
WA841       1007  21     33.00
WA841       1007  22     38.00
WA841       1007  23     46.00
WA841       1007  24     32.00
WA841       1007  25     30.00
WA841       1007  26     30.00
WA841       1007  27     31.00
WA841       1007  28     36.00
WA841       1007  29     35.00
WA841       1007  30     31.00
WA841       1007  31     33.00
WA841       1107   1     31.00
WA841       1107   2     30.00
WA841       1107   3     42.00
WA841       1107   4     34.00
WA841       1107   5     31.00
WA841       1107   6     35.00
WA841       1107   7     42.00
WA841       1107   8     37.00
WA841       1107   9     38.00
WA841       1107  10     29.00
WA841       1107  11     31.00
WA841       1107  12     30.00
WA841       1107  13     26.00
WA841       1107  14     27.00
WA841       1107  15     29.00
WA841       1107  16     33.00
WA841       1107  17     32.00
WA841       1107  18     29.00
WA841       1107  19     25.00
WA841       1107  20     22.00
WA841       1107  21     18.00
WA841       1107  22     18.00
WA841       1107  23     12.00
WA841       1107  24     14.00
WA841       1107  25     14.00
WA841       1107  26     14.00
WA841       1107  27     22.00
WA841       1107  28     22.00
WA841       1107  29     22.00
WA841       1107  30     17.00
WA841       1207   1     13.00
WA841       1207   2     21.00
WA841       1207   3     33.00
WA841       1207   4     33.00
WA841       1207   5     27.00
WA841       1207   6     26.00
WA841       1207   7     22.00
WA841       1207   8     20.00
WA841       1207   9     20.00
WA841       1207  10     17.00
WA841       1207  11     17.00
WA841       1207  12     21.00
WA841       1207  13     23.00
WA841       1207  14     22.00
WA841       1207  15     23.00
WA841       1207  16     24.00
WA841       1207  17     25.00
WA841       1207  18     24.00
WA841       1207  19     29.00
WA841       1207  20     17.00
WA841       1207  21     16.00
WA841       1207  22     22.00
WA841       1207  23     26.00
WA841       1207  24     20.00
WA841       1207  25     19.00
WA841       1207  26     17.00
WA841       1207  27     17.00
WA841       1207  28     15.00
WA841       1207  29     20.00
WA841       1207  30     22.00
WA841       1207  31     17.00
WA841       0108   1     16.00
WA841       0108   2     18.00
