$ Get data for 909:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:44:29 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA909           Wells Creek
WA909       0111   5     28.00
WA909       0111   6     33.00
WA909       0111   7     27.00
WA909       0111   8     20.00
WA909       0111   9     15.00
WA909       0111  10     16.00
WA909       0111  11     17.00
WA909       0111  12     27.00
WA909       0111  13     32.00
WA909       0111  14     34.00
WA909       0111  15     36.00
WA909       0111  16     36.00
WA909       0111  17     29.00
WA909       0111  18     24.00
WA909       0111  19     22.00
WA909       0111  20     26.00
WA909       0111  21     32.00
WA909       0111  22     29.00
WA909       0111  23     31.00
WA909       0111  24     33.00
WA909       0111  25     34.00
WA909       0111  26     36.00
WA909       0111  27     39.00
WA909       0111  28     33.00
WA909       0111  29     30.00
WA909       0111  30     20.00
WA909       0111  31     20.00
WA909       0211   1     22.00
WA909       0211   2     29.00
WA909       0211   3     36.00
WA909       0211   4     33.00
WA909       0211   5     30.00
WA909       0211   6     30.00
WA909       0211   7     26.00
WA909       0211   8     22.00
WA909       0211   9     20.00
WA909       0211  10     21.00
WA909       0211  11     32.00
WA909       0211  12     29.00
WA909       0211  13     29.00
WA909       0211  14     30.00
WA909       0211  15     24.00
WA909       0211  16     24.00
WA909       0211  17     20.00
WA909       0211  18     21.00
WA909       0211  19     16.00
WA909       0211  20     14.00
WA909       0211  21     18.00
WA909       0211  22     17.00
WA909       0211  23     13.00
WA909       0211  24      5.00
WA909       0211  25      4.00
WA909       0211  26      8.00
WA909       0211  27     22.00
WA909       0211  28     23.00
WA909       0311   1     20.00
WA909       0311   2     24.00
WA909       0311   3     19.00
WA909       0311   4     18.00
WA909       0311   5     24.00
WA909       0311   6     23.00
WA909       0311   7     20.00
WA909       0311   8     23.00
WA909       0311   9     29.00
WA909       0311  10     28.00
WA909       0311  11     24.00
WA909       0311  12     30.00
WA909       0311  13     30.00
WA909       0311  14     31.00
WA909       0311  15     31.00
WA909       0311  16     25.00
WA909       0311  17     26.00
WA909       0311  18     26.00
WA909       0311  19     26.00
WA909       0311  20     24.00
WA909       0311  21     31.00
WA909       0311  22     24.00
WA909       0311  23     24.00
WA909       0311  24     30.00
WA909       0311  25     30.00
WA909       0311  26     29.00
WA909       0311  27     31.00
WA909       0311  28     31.00
WA909       0311  29     31.00
WA909       0311  30     33.00
WA909       0311  31     31.00
WA909       0411   1     31.00
WA909       0411   2     29.00
WA909       0411   3     29.00
WA909       0411   4     30.00
WA909       0411   5     27.00
WA909       0411   6     22.00
WA909       0411   7     21.00
WA909       0411   8     25.00
WA909       0411   9     29.00
WA909       0411  10     32.00
WA909       0411  11     25.00
WA909       0411  12     24.00
WA909       0411  13     28.00
WA909       0411  14     24.00
WA909       0411  15     20.00
WA909       0411  16     26.00
WA909       0411  17     21.00
WA909       0411  18     21.00
WA909       0411  19     23.00
WA909       0411  20     22.00
WA909       0411  21     25.00
WA909       0411  22     25.00
WA909       0411  23     30.00
WA909       0411  24     34.00
WA909       0411  25     31.00
WA909       0411  26     31.00
WA909       0411  27     29.00
WA909       0411  28     26.00
WA909       0411  29     27.00
WA909       0411  30     30.00
WA909       0511   1     28.00
WA909       0511   2     32.00
WA909       0511   3     31.00
WA909       0511   4     30.00
WA909       0511   5     34.00
WA909       0511   6     34.00
WA909       0511   7     33.00
WA909       0511   8     32.00
WA909       0511   9     33.00
WA909       0511  10     35.00
WA909       0511  11     33.00
WA909       0511  12     30.00
WA909       0511  13     31.00
WA909       0511  14     42.00
WA909       0511  15     35.00
WA909       0511  16     33.00
WA909       0511  17     32.00
WA909       0511  18     31.00
WA909       0511  19     36.00
WA909       0511  20     40.00
WA909       0511  21     38.00
WA909       0511  22     37.00
WA909       0511  23     36.00
WA909       0511  24     37.00
WA909       0511  25     35.00
WA909       0511  26     33.00
WA909       0511  27     33.00
WA909       0511  28     34.00
WA909       0511  29     36.00
WA909       0511  30     37.00
WA909       0511  31     37.00
WA909       0611   1     36.00
WA909       0611   2     37.00
WA909       0611   3     37.00
WA909       0611   4     42.00
WA909       0611   5     45.00
WA909       0611   6     44.00
WA909       0611   7     39.00
WA909       0611   8     39.00
WA909       0611   9     42.00
WA909       0611  10     41.00
WA909       0611  11     38.00
WA909       0611  12     37.00
WA909       0611  13     38.00
WA909       0611  14     37.00
WA909       0611  15     35.00
WA909       0611  16     38.00
WA909       0611  17     40.00
WA909       0611  18     42.00
WA909       0611  19     41.00
WA909       0611  20     41.00
WA909       0611  21     42.00
WA909       0611  22     43.00
WA909       0611  23     38.00
WA909       0611  24     36.00
WA909       0611  25     37.00
WA909       0611  26     38.00
WA909       0611  27     49.00
WA909       0611  28     49.00
WA909       0611  29     40.00
WA909       0611  30     38.00
WA909       0711   1     38.00
WA909       0711   2     46.00
WA909       0711   3     40.00
WA909       0711   4     41.00
WA909       0711   5     46.00
WA909       0711   6     49.00
WA909       0711   7     37.00
WA909       0711   8     37.00
WA909       0711   9     37.00
WA909       0711  10     42.00
WA909       0711  11     45.00
WA909       0711  12     45.00
WA909       0711  13     43.00
WA909       0711  14     42.00
WA909       0711  15     44.00
WA909       0711  16     47.00
WA909       0711  17     45.00
WA909       0711  18     45.00
WA909       0711  19     44.00
WA909       0711  20     44.00
WA909       0711  21     41.00
WA909       0711  22     41.00
WA909       0711  23     41.00
WA909       0711  24     52.00
WA909       0711  25     47.00
WA909       0711  26     43.00
WA909       0711  27     44.00
WA909       0711  28     43.00
WA909       0711  29     48.00
WA909       0711  30     47.00
WA909       0711  31     45.00
WA909       0811   1     42.00
WA909       0811   2     49.00
WA909       0811   3     47.00
WA909       0811   4     48.00
WA909       0811   5     49.00
WA909       0811   6     48.00
WA909       0811   7     45.00
WA909       0811   8     48.00
WA909       0811   9     47.00
WA909       0811  10     47.00
WA909       0811  11     46.00
WA909       0811  12     45.00
WA909       0811  13     46.00
WA909       0811  14     44.00
WA909       0811  15     42.00
WA909       0811  16     41.00
WA909       0811  17     45.00
WA909       0811  18     46.00
WA909       0811  19     45.00
WA909       0811  20     54.00
WA909       0811  21     55.00
WA909       0811  22     50.00
WA909       0811  23     48.00
WA909       0811  24     49.00
WA909       0811  25     53.00
WA909       0811  26     52.00
WA909       0811  27     53.00
WA909       0811  28     54.00
WA909       0811  29     48.00
WA909       0811  30     44.00
WA909       0811  31     42.00
WA909       0911   1     42.00
WA909       0911   2     42.00
WA909       0911   3     48.00
WA909       0911   4     53.00
WA909       0911   5     54.00
WA909       0911   6     52.00
WA909       0911   7     56.00
WA909       0911   8     61.00
WA909       0911   9     61.00
WA909       0911  10     61.00
WA909       0911  11     64.00
WA909       0911  12     55.00
WA909       0911  13     49.00
WA909       0911  14     46.00
WA909       0911  15     42.00
WA909       0911  16     38.00
WA909       0911  17     38.00
WA909       0911  18     41.00
WA909       0911  19     42.00
WA909       0911  20     45.00
WA909       0911  21     50.00
WA909       0911  22     50.00
WA909       0911  23     54.00
WA909       0911  24     54.00
WA909       0911  25     38.00
WA909       0911  26     38.00
WA909       0911  27     38.00
WA909       0911  28     36.00
WA909       0911  29     46.00
WA909       0911  30     45.00
WA909       1011   1     40.00
WA909       1011   2     38.00
WA909       1011   3     39.00
WA909       1011   4     38.00
WA909       1011   5     37.00
WA909       1011   6     38.00
WA909       1011   7     35.00
WA909       1011   8     35.00
WA909       1011   9     38.00
WA909       1011  10     40.00
WA909       1011  11     37.00
WA909       1011  12     33.00
WA909       1011  13     32.00
WA909       1011  14     35.00
WA909       1011  15     33.00
WA909       1011  16     36.00
WA909       1011  17     34.00
WA909       1011  18     45.00
WA909       1011  19     42.00
WA909       1011  20     38.00
WA909       1011  21     38.00
WA909       1011  22     36.00
WA909       1011  23     32.00
WA909       1011  24     31.00
WA909       1011  25     31.00
WA909       1011  26     31.00
WA909       1011  27     27.00
WA909       1011  28     34.00
WA909       1011  29     32.00
WA909       1011  30     32.00
WA909       1011  31     29.00
WA909       1111   1     26.00
WA909       1111   2     32.00
WA909       1111   3     26.00
WA909       1111   4     24.00
WA909       1111   5     23.00
WA909       1111   6     22.00
WA909       1111   7     28.00
WA909       1111   8     32.00
WA909       1111   9     35.00
WA909       1111  10     37.00
WA909       1111  11     26.00
WA909       1111  12     25.00
WA909       1111  13     30.00
WA909       1111  14     25.00
WA909       1111  15     22.00
WA909       1111  16     22.00
WA909       1111  17     23.00
WA909       1111  18     17.00
WA909       1111  19     17.00
WA909       1111  20     15.00
WA909       1111  21     25.00
WA909       1111  22     33.00
WA909       1111  23     26.00
WA909       1111  24     25.00
WA909       1111  25     25.00
WA909       1111  26     28.00
WA909       1111  27     30.00
WA909       1111  28     27.00
WA909       1111  29     28.00
WA909       1111  30     25.00
WA909       1211   1     27.00
WA909       1211   2     23.00
WA909       1211   3     22.00
WA909       1211   4     24.00
WA909       1211   5     29.00
WA909       1211   6     29.00
WA909       1211   7     24.00
WA909       1211   8     27.00
WA909       1211   9     40.00
WA909       1211  10     29.00
WA909       1211  11     21.00
WA909       1211  12     20.00
WA909       1211  13     28.00
WA909       1211  14     29.00
WA909       1211  15     29.00
WA909       1211  16     32.00
WA909       1211  17     32.00
WA909       1211  18     29.00
WA909       1211  19     28.00
WA909       1211  20     26.00
WA909       1211  21     22.00
WA909       1211  22     22.00
WA909       1211  23     30.00
WA909       1211  24     34.00
WA909       1211  25     27.00
WA909       1211  26     27.00
WA909       1211  27     29.00
WA909       1211  28     35.00
WA909       1211  29     29.00
WA909       1211  30     24.00
WA909       1211  31     20.00
WA909       0112   1     26.00
WA909       0112   2     34.00
WA909       0112   3     31.00
WA909       0112   4     34.00
WA909       0112   5     28.00
WA909       0112   6     24.00
WA909       0112   7     24.00
WA909       0112   8     33.00
WA909       0112   9     30.00
WA909       0112  10     21.00
WA909       0112  11     22.00
WA909       0112  12     32.00
WA909       0112  13     30.00
WA909       0112  14     20.00
WA909       0112  15     12.00
WA909       0112  16     11.00
WA909       0112  17     10.00
WA909       0112  18      8.00
WA909       0112  19     25.00
WA909       0112  20     30.00
WA909       0112  21     24.00
WA909       0112  22     23.00
WA909       0112  23     25.00
WA909       0112  24     24.00
WA909       0112  25     27.00
WA909       0112  26     21.00
